product_name,old_image,new_image,old_barcode,new_barcode,old_price,new_price
Master Good Fini Dino Dinoszaurusz Nuggets gyorsfagyasztott panírozott csirke mellhús 800 g,https://imageproxy.wolt.com/assets/689b99f29bbcfa1dc39bd298,https://imageproxy.wolt.com/assets/69ceaee0d236006518ff41cd,5999568675209.0,5999568675209.0,2799.0,2914.0
Master Good Füstli Klasszik füst ízesítésű virsli csirkehúsból 140 g,https://imageproxy.wolt.com/assets/689b7ec087a8f04a4a7d8cd3,https://imageproxy.wolt.com/assets/69c6636322b147f1899f25c5,5995663909119.0,5995663909119.0,629.0,660.0
"Master Good Füstli sajtos, füst ízesítésű virsli csirkehúsból 350 g",https://imageproxy.wolt.com/assets/689bb5d687a8f04a4a7de170,https://imageproxy.wolt.com/assets/69c6636222b147f1899f25c4,5995663969496.0,5995663969496.0,899.0,1469.0
Master Good szeletelt selyemsonka csirkemellhúsból pritaminpaprikával 100 g,https://imageproxy.wolt.com/assets/689b7eea87a8f04a4a7d8cf4,https://imageproxy.wolt.com/assets/69b00f50f15f84d5e8dfcd4c,5995663973783.0,5995663973783.0,739.0,779.0
Master Good szeletelt selyemsonka csirkemellmellhúsból 100 g,https://imageproxy.wolt.com/assets/689b7edb9bbcfa1dc39bbe74,https://imageproxy.wolt.com/assets/695baf245cd662af9f5c43bc,5995663972229.0,5995663972229.0,739.0,779.0
Master Good szeletelt selyemsonka pulykamellhúsból 80 g,https://imageproxy.wolt.com/assets/689b7ec59bbcfa1dc39bbe4d,https://imageproxy.wolt.com/assets/69493a24d1c7b7ac494fb589,5995663967492.0,5995663967492.0,739.0,779.0
"Medve natúr kenhető, zsíros ömlesztett sajt 8 x 17,5 g (140 g)",https://imageproxy.wolt.com/assets/68d1440b96bcfcad1bd5d8c7,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/3b3a9...,5997684502218.0,5997684502218.0,719.0,518.0
"Medve natúr, kenhető, zsíros ömlesztett sajt 100 g",https://imageproxy.wolt.com/assets/689b85e987a8f04a4a7d9a43,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/28a13...,5997684536299.0,5997684536299.0,499.0,330.0
Milford Fruit Mix gyümölcstea 40 filter 90 g,https://imageproxy.wolt.com/assets/689ba8bc87a8f04a4a7dbc9b,https://imageproxy.wolt.com/assets/69317ef8c5cb6de83d0d46a0,9002221014782.0,9002221014782.0,1499.0,1604.0
Milford Happy Berries bogyósgyümölcs ízű gyümölcstea 40 filter 100 g,https://imageproxy.wolt.com/assets/689ba8bf9bbcfa1dc39bdf57,https://imageproxy.wolt.com/assets/69317ef7c5cb6de83d0d469f,9002221014805.0,9002221014805.0,1499.0,1604.0
Milka alpesi tej felhasználásával készült tejcsokoládé 250 g,https://imageproxy.wolt.com/assets/689b9ea087a8f04a4a7daff5,https://imageproxy.wolt.com/assets/69d63580f17312ee6578ee20,7622202258091.0,7622202258091.0,1999.0,2099.0
Milka alpesi tej felhasználásával készült tejcsokoládé 90 g,https://imageproxy.wolt.com/assets/68de710eb16814eaa0e5a26d,https://imageproxy.wolt.com/assets/69147e1c43a2bd3cfbf46132,7622202257124.0,7622202257124.0,699.0,734.0
Milka alpesi tej felhasználásával készült tejcsokoládé egész mogyoróval 95 g,https://imageproxy.wolt.com/assets/689b9ea187a8f04a4a7daff7,https://imageproxy.wolt.com/assets/69cd5d5e882f03cf986b6660,7622202257599.0,7622202257599.0,729.0,765.0
Milka alpesi tej felhasználásával készült tejcsokoládé eperízű krémmel töltve 100 g,https://imageproxy.wolt.com/assets/68de7131b16814eaa0e5a2ab,https://imageproxy.wolt.com/assets/69cd5d3e882f03cf986b6634,7622300291785.0,7622300291785.0,699.0,734.0
Milka alpesi tej felhasználásával készült tejcsokoládé fehér csokoládéval 90 g,https://imageproxy.wolt.com/assets/689b9ea187a8f04a4a7daff9,https://imageproxy.wolt.com/assets/698dc7f6a51adfa230b31c0b,7622202257803.0,7622202257803.0,699.0,734.0
Milka alpesi tejcsokoládé karamellízű tejes krémtöltelékkel és karamellás töltelékkel 100 g,https://imageproxy.wolt.com/assets/68de712fb16814eaa0e5a2a5,https://imageproxy.wolt.com/assets/69aebdabf115f4a3251e8d3c,5998711723491.0,5998711723491.0,699.0,734.0
Milka alpesi tejcsokoládé ropogós keksszel 87 g,https://imageproxy.wolt.com/assets/689b9ea387a8f04a4a7daffa,https://imageproxy.wolt.com/assets/69833c42879d20d22ae7f1b4,7622210007469.0,7622210007469.0,699.0,734.0
"Milka alpesi tejcsokoládé sajttortaízű krémtöltelékkel, epres töltelékkel és keksszel 300 g",https://imageproxy.wolt.com/assets/68b6f5f650fec03c224e995b,https://imageproxy.wolt.com/assets/6970c7437e37809df6dec3fc,7622210653215.0,7622210653215.0,1999.0,2099.0
Milka Bubbly alpesi tejcsokoládé levegőbuborékos tejcsokoládé töltelékkel 90 g,https://imageproxy.wolt.com/assets/68b6f5f450fec03c224e9959,https://imageproxy.wolt.com/assets/698f197c960776714feee12b,7622210369918.0,7622210369918.0,699.0,734.0
MILKA BUBBLY CAPPUCINO TÁBLÁS CSOKOLÁDÉ 97 g,https://imageproxy.wolt.com/assets/68de712eb16814eaa0e5a2a1,https://imageproxy.wolt.com/assets/6970c7bd7e37809df6dec4e1,7622202206245.0,7622202206245.0,699.0,734.0
MILKA bubbly kókuszos táblás csokoládé 97 g,https://imageproxy.wolt.com/assets/68de712eb16814eaa0e5a2a2,https://imageproxy.wolt.com/assets/69b2ab4e72fe5729b2102aff,7622202206283.0,7622202206283.0,699.0,734.0
Milka Bubbly White alpesi tejcsokoládé levegőbuborékos fehércsokoládé töltelékkel 95 g,https://imageproxy.wolt.com/assets/68b6f5f550fec03c224e995a,https://imageproxy.wolt.com/assets/698f197c960776714feee12c,7622210369925.0,7622210369925.0,699.0,734.0
Milka Choc & Choc alpesi tejcsokoládéval mártott puha piskóta kakaós töltelékkel 150 g,https://imageproxy.wolt.com/assets/68dd1fafe4991e9d3ee0b068,https://imageproxy.wolt.com/assets/69cd0951804cb482365a0a61,7622210413147.0,7622210413147.0,1039.0,1094.0
Milka Choco Brownie sütemény alpesi tejcsokoládéval és tejcsokoládé darabokkal 6 db 150 g,https://imageproxy.wolt.com/assets/68de7177b16814eaa0e5a323,https://imageproxy.wolt.com/assets/6970c7497e37809df6dec40b,7622210669315.0,7622210669315.0,1039.0,1094.0
Milka Choco croissant alpesi tej felhasználásával készült tejcsokoládés töltelékkel 50 g,https://imageproxy.wolt.com/assets/68dd1fa2e4991e9d3ee0b046,https://imageproxy.wolt.com/assets/6970c7927e37809df6dec4ac,7622202251597.0,7622202251597.0,449.0,485.0
Milka Choco croissant vaníliaízű töltelékkel 50 g,https://imageproxy.wolt.com/assets/68dd1fa3e4991e9d3ee0b047,https://imageproxy.wolt.com/assets/697b5361088b76a80bd49979,7622202253058.0,7622202253058.0,449.0,485.0
"Milka Choco Wafer kakaós töltelékkel töltött, alpesi tejcsokoládéval bevont ostya 30 g",https://imageproxy.wolt.com/assets/689b9eadf18c6aaa8030c79a,https://imageproxy.wolt.com/assets/6970c7507e37809df6dec41e,7622210249609.0,7622210249609.0,249.0,264.0
Milka Chocomax Waffelini alpesi tej felhasználásával készült kakaós ostya 31 g,https://imageproxy.wolt.com/assets/689b9ebef18c6aaa8030c7b8,https://imageproxy.wolt.com/assets/68fb6b1d3548256996250f30,7622210694935.0,7622210694935.0,199.0,209.0
Milka Coconut Waffelini Alpesi Tej Felhasználásával Készült Tejcsokoládéval Töltött Ostya 31 G,https://imageproxy.wolt.com/assets/68de715fb16814eaa0e5a308,https://imageproxy.wolt.com/assets/6970c71d7e37809df6dec3cb,7622201421922.0,7622201421922.0,199.0,209.0
Milka Favourites töltött csokoládé válogatás 11 db 95 g,https://imageproxy.wolt.com/assets/689b9e79f18c6aaa8030c746,https://imageproxy.wolt.com/assets/69a2d8feba7e27855bc408e4,7622201390303.0,7622201390303.0,1229.0,1290.0
Milka fehér csokoládé 90 g,https://imageproxy.wolt.com/assets/689b9ea2f18c6aaa8030c786,https://imageproxy.wolt.com/assets/698dc7f6a51adfa230b31c0a,7622202265648.0,7622202265648.0,699.0,734.0
Milka Happy Birthday alpesi tejcsokoládé praliné tejes krémtöltelékkel 20 db 110 g,https://imageproxy.wolt.com/assets/68de7110b16814eaa0e5a272,https://imageproxy.wolt.com/assets/68fb6af63548256996250efc,7622210597342.0,7622210597342.0,1229.0,1290.0
Milka I love Milka alpesi tejcsokoládé praliné mogyorós krémtöltelékkel 44 g,https://imageproxy.wolt.com/assets/68dd1fa8e4991e9d3ee0b054,https://imageproxy.wolt.com/assets/69c26f02a1616105d2c1ad4e,7622210928580.0,7622210928580.0,719.0,755.0
Milka Mmmax alpesi tej felhasználásával készült tejcsokoládé egész mogyoróval 250 g,https://imageproxy.wolt.com/assets/68de7130b16814eaa0e5a2a7,https://imageproxy.wolt.com/assets/6925a1dd4da254f4fa175e83,7622202258077.0,7622202258077.0,2479.0,2604.0
Milka Mmmax alpesi tej felhasználásával készült tejcsokoládé eperízű töltelékkel 300 g,https://imageproxy.wolt.com/assets/68b6f5f150fec03c224e9953,https://imageproxy.wolt.com/assets/692845003c7e8f4c5cace624,7622200007769.0,7622200007769.0,1999.0,2099.0
Milka Mmmax alpesi tejcsokoládé kakaós-tejes krémtöltelékkel és keksszel töltve 300 g,https://imageproxy.wolt.com/assets/68dd1fa6e4991e9d3ee0b04f,https://imageproxy.wolt.com/assets/6926f3846980ec1e3ff5d2f8,7622200009084.0,7622200009084.0,1999.0,2099.0
Milka Mmmax alpesi tejcsokoládé karamell ízű tejes krémtöltelékkel 300 g,https://imageproxy.wolt.com/assets/68dd1fb0e4991e9d3ee0b06e,https://imageproxy.wolt.com/assets/6970c75c7e37809df6dec441,7622300134532.0,7622300134532.0,1999.0,2099.0
"Milka Mmmax alpesi tejcsokoládé meggyes zselédarabkákkal, cukordrazséval és robbanócukorkával 250 g",https://imageproxy.wolt.com/assets/68b6f5f450fec03c224e9958,https://imageproxy.wolt.com/assets/69c5746ce24f4a9d75093bbe,7622210248671.0,7622210248671.0,1999.0,2099.0
Milka Mmmax földimogyorós-karamellás alpesi tejcsokoládé földimogyoró darabokkal és rizzsel 276 g,https://imageproxy.wolt.com/assets/68dd1fb0e4991e9d3ee0b06d,https://imageproxy.wolt.com/assets/6970c73b7e37809df6dec3e8,7622210609830.0,7622210609830.0,1999.0,2099.0
Milka Oreo alpesi tejcsokoládé kakaós kekszdarabokkal és vaníliaízű tejes krémtöltelékkel 100 g,https://imageproxy.wolt.com/assets/68de7132b16814eaa0e5a2ac,https://imageproxy.wolt.com/assets/698f1981960776714feee138,7622300617820.0,7622300617820.0,699.0,734.0
Milka Oreo Choco alpesi tejcsokoládé kakaós krémtöltelékkel és kakaós kekszdarabokkal 100 g,https://imageproxy.wolt.com/assets/68b6f5fb50fec03c224e9964,https://imageproxy.wolt.com/assets/698f1980960776714feee136,7622210957368.0,7622210957368.0,699.0,734.0
"Milka Oreo White fehér csokoládé vaníliaízű, tejes krémtöltelékkel és kakaós kekszdarabokkal 100 g",https://imageproxy.wolt.com/assets/68b6f5f250fec03c224e9955,https://imageproxy.wolt.com/assets/6970c7a97e37809df6dec4c8,7622201120931.0,7622201120931.0,699.0,734.0
Milka Singles Mix alpesi tejcsokoládé válogatás 138 g,https://imageproxy.wolt.com/assets/68de712db16814eaa0e5a29e,https://imageproxy.wolt.com/assets/6970c7467e37809df6dec404,7622210711472.0,7622210711472.0,2349.0,2469.0
Milka Tender piskótatekercs tejes krémtöltelékkel tejcsokoládéval mártva 37 g,https://imageproxy.wolt.com/assets/68de7173b16814eaa0e5a31d,https://imageproxy.wolt.com/assets/6970c7487e37809df6dec408,76222498.0,76222498.0,339.0,359.0
Milka Thank You alpesi tejcsokoládé praliné kakaós krémtöltelékkel 110 g,https://imageproxy.wolt.com/assets/68de7114b16814eaa0e5a27e,https://imageproxy.wolt.com/assets/696f6eed2bbd123c386e950f,7622210594723.0,7622210594723.0,1229.0,1290.0
Milka Tuc alpesi tej felhasználásával készült tejcsokoládé sós krékerrel 35 g,https://imageproxy.wolt.com/assets/68de710fb16814eaa0e5a271,https://imageproxy.wolt.com/assets/69a6d47cdbcc2d14e2ced8e9,7622202346354.0,7622202346354.0,399.0,419.0
Milka Tuc alpesi tejcsokoládé sós krékerrel 87 g,https://imageproxy.wolt.com/assets/68de7158b16814eaa0e5a2fc,https://imageproxy.wolt.com/assets/69aebdc9f115f4a3251e8d54,7622210007476.0,7622210007476.0,699.0,734.0
Milka à la Dessert au Chocolat alpesi tejcsokoládé habosított kakaós töltelékkel 100 g,https://imageproxy.wolt.com/assets/68de712fb16814eaa0e5a2a6,https://imageproxy.wolt.com/assets/69833c47879d20d22ae7f1c0,7622300026752.0,7622300026752.0,699.0,734.0
"Miller Genuine Draft világos sör 4,7% 0,5 l",https://imageproxy.wolt.com/assets/689b8e48f18c6aaa8030afab,https://imageproxy.wolt.com/assets/68e3b6e7b74a10b788fc1be8,5998817530863.0,5998817530863.0,549.0,574.0
Milsy laktózmentes füstölt parenyica sajt 110 g,https://imageproxy.wolt.com/assets/689ba30f9bbcfa1dc39bd777,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/7b44c...,8586001543910.0,8586001543910.0,799.0,864.0
Mini Shaker paradicsom 250 g,https://imageproxy.wolt.com/assets/689ba32cf18c6aaa8030cefc,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/4d181...,8586015391491.0,(nincs),799.0,1112.0
Miss Nuss Classic mogyorós krém 1000 g,https://imageproxy.wolt.com/assets/689b9bfd9bbcfa1dc39bd56b,https://imageproxy.wolt.com/assets/69317f98c5cb6de83d0d47d4,5999882664026.0,5999882664026.0,1859.0,1954.0
Miss Nuss Twist mogyorós krém 1000 g,https://imageproxy.wolt.com/assets/689b9bfd9bbcfa1dc39bd56c,https://imageproxy.wolt.com/assets/69317f99c5cb6de83d0d47d5,5999882664057.0,5999882664057.0,1859.0,1954.0
Mizo Coffee Selection Cappuccino laktózmentes zsírszegény kávés tej 250 ml,https://imageproxy.wolt.com/assets/689bb3a687a8f04a4a7ddaf3,https://imageproxy.wolt.com/assets/6925a1834da254f4fa175db3,5998200483929.0,5998200483929.0,399.0,434.0
Mizo Coffee Selection Espresso UHT zsírszegény kávés tej 250 ml,https://imageproxy.wolt.com/assets/689bb3a59bbcfa1dc39bebd0,https://imageproxy.wolt.com/assets/6925a1834da254f4fa175db1,5998200483943.0,5998200483943.0,399.0,434.0
Mizo Coffee Selection Flat White UHT zsírszegény kávés tej 250 ml,https://imageproxy.wolt.com/assets/689bb3a59bbcfa1dc39bebce,https://imageproxy.wolt.com/assets/6925a1d84da254f4fa175e77,5998200483868.0,5998200483868.0,399.0,434.0
Mizo Coffee Selection Kókusz-Mandula ízű Latte UHT zsírszegény kávés tej édesítőszerekkel 250 ml,https://imageproxy.wolt.com/assets/689bb3a687a8f04a4a7ddaf5,https://imageproxy.wolt.com/assets/692edc5fb18c5ba5c5c62409,5998200483806.0,5998200483806.0,399.0,434.0
Mizo Coffee Selection Latte UHT zsírszegény kávés tej édesítőszerekkel 250 ml,https://imageproxy.wolt.com/assets/689bb3a687a8f04a4a7ddaf2,https://imageproxy.wolt.com/assets/692edc5fb18c5ba5c5c62408,5998200483820.0,5998200483820.0,399.0,434.0
Mizo Coffee Selection Pörkölt Pisztácia ízű Latte UHT laktózmentes zsírszegény kávés tej 250 ml,https://imageproxy.wolt.com/assets/689bb3a687a8f04a4a7ddaf4,https://imageproxy.wolt.com/assets/691db8bda202ec651f11cf8c,5998200483783.0,5998200483783.0,399.0,434.0
Mizo tejföl 20% 330 g,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/d99e5...,https://imageproxy.wolt.com/assets/699c291a14f2a96f97766c7a,5998200462344.0,5998200462344.0,454.0,449.0
Mokate 3in1 Classic azonnal oldódó kávéspecialitás 10 x 17 g (170 g),https://imageproxy.wolt.com/assets/689b7b439bbcfa1dc39bb6e5,https://imageproxy.wolt.com/assets/69302d9cfd831a492a8a7d76,5900649011052.0,5900649011052.0,849.0,934.0
"Moments kakaós bevonómasszába mártott, földimogyorós krémmel töltött ostyaszelet 45 g",https://imageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99f,https://imageproxy.wolt.com/assets/69a18e983fdec26b2f31509b,8584004042027.0,8584004042027.0,249.0,264.0
"Moments kakaós bevonómasszába mártott, kakaós-csokoládés krémmel töltött ostyaszelet 45 g",https://imageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99d,https://imageproxy.wolt.com/assets/69a18e963fdec26b2f315097,8584004041983.0,8584004041983.0,249.0,264.0
"Moments kakaós bevonómasszába mártott, kókuszos krémmel töltött ostyaszelet 45 g",https://imageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99c,https://imageproxy.wolt.com/assets/69a18e9a3fdec26b2f31509f,8584004041990.0,8584004041990.0,249.0,264.0
"Moments kakaós bevonómasszába mártott, mogyorós krémmel töltött ostyaszelet 45 g",https://imageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99e,https://imageproxy.wolt.com/assets/69a18e973fdec26b2f315099,8584004042003.0,8584004042003.0,249.0,264.0
"Moments kakaós bevonómasszába mártott, tejes krémmel töltött ostyaszelet 45 g",https://imageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99b,https://imageproxy.wolt.com/assets/69a18e993fdec26b2f31509d,8584004042010.0,8584004042010.0,249.0,264.0
Müller Müllermilch csokoládé ízű zsírszegény tejital 400 g,https://imageproxy.wolt.com/assets/689b71c087a8f04a4a7d7985,https://imageproxy.wolt.com/assets/69b20244649ecdda9f3fe15c,4025500132477.0,4025500132477.0,499.0,535.0
Müller Müllermilch Zero csokoládé ízű zsírszegény tejital édesítőszerekkel 387 ml,https://imageproxy.wolt.com/assets/689b71c3f18c6aaa803091f4,https://imageproxy.wolt.com/assets/696a2f736a75fe7e17cfbd4b,4025500276423.0,4025500276423.0,499.0,539.0
Nagyi titka extra finom süteményliszt 1 kg,https://imageproxy.wolt.com/assets/689b8bfcf18c6aaa8030aadf,https://imageproxy.wolt.com/assets/68e3b6c2b74a10b788fc1ba8,5998400563100.0,5998400563100.0,469.0,499.0
Nagyi titka omlós tészta süteményliszt 1 kg,https://imageproxy.wolt.com/assets/689b8bfdf18c6aaa8030aae0,https://imageproxy.wolt.com/assets/68e3b6c4b74a10b788fc1baa,5998400562653.0,5998400562653.0,469.0,499.0
Naturland bodzavirág gyógynövénytea 20 filter 30 g,https://imageproxy.wolt.com/assets/68dd1f71e4991e9d3ee0afcb,https://imageproxy.wolt.com/assets/69205bc106e04050fa7f5ec1,5998794305362.0,5998794305362.0,849.0,919.0
Naturland borsosmentalevél gyógynövénytea 20 filter 30 g,https://imageproxy.wolt.com/assets/68dd1f56e4991e9d3ee0af91,https://imageproxy.wolt.com/assets/69205bb706e04050fa7f5e86,5998794305379.0,5998794305379.0,849.0,919.0
Naturland citromfűlevél gyógynövénytea 25 filter 25 g,https://imageproxy.wolt.com/assets/68dd1f76e4991e9d3ee0afe0,https://imageproxy.wolt.com/assets/69205bc506e04050fa7f5ed4,5998794305416.0,5998794305416.0,849.0,919.0
Naturland csipkebogyó gyógynövénytea 20 filter 50 g,https://imageproxy.wolt.com/assets/68dd1f69e4991e9d3ee0afb1,https://imageproxy.wolt.com/assets/69205bbd06e04050fa7f5ea6,5998794305348.0,5998794305348.0,899.0,974.0
Naturland gránátalma & csipkebogyó gyümölcstea 20 filter 40 g,https://imageproxy.wolt.com/assets/68dd1f77e4991e9d3ee0afe1,https://imageproxy.wolt.com/assets/69205bc506e04050fa7f5ed6,5998794308332.0,5998794308332.0,899.0,964.0
Naturland homoktövis & méz & narancs gyümölcstea 20 filter 40 g,https://imageproxy.wolt.com/assets/68dd1f53e4991e9d3ee0af83,https://imageproxy.wolt.com/assets/69205ba506e04050fa7f5e78,5999561010519.0,5999561010519.0,1249.0,1349.0
Naturland hársfavirág & echinacea & gránátalma & csipkebogyó teakeverék 20 filter 24 g,https://imageproxy.wolt.com/assets/68dd1f53e4991e9d3ee0af86,https://imageproxy.wolt.com/assets/69205ba606e04050fa7f5e7b,5999561010731.0,5999561010731.0,1199.0,1295.0
Naturland hársfavirág gyógynövénytea 20 filter 25 g,https://imageproxy.wolt.com/assets/68dd1f75e4991e9d3ee0afdd,https://imageproxy.wolt.com/assets/69205bc506e04050fa7f5ed3,5998794305331.0,5998794305331.0,899.0,974.0
Naturland kamillavirág gyógynövénytea 20 filter 28 g,https://imageproxy.wolt.com/assets/68dd1f69e4991e9d3ee0afb0,https://imageproxy.wolt.com/assets/69205bbc06e04050fa7f5ea4,5998794305324.0,5998794305324.0,849.0,919.0
Naturland natúr zöld tea 20 filter 30 g,https://imageproxy.wolt.com/assets/68dd1f75e4991e9d3ee0afdc,https://imageproxy.wolt.com/assets/69205bc406e04050fa7f5ed0,5998794304945.0,5998794304945.0,829.0,889.0
Naturland Reflux gyógynövény teakeverék 20 filter 28 g,https://imageproxy.wolt.com/assets/68dd1f7ae4991e9d3ee0afef,https://imageproxy.wolt.com/assets/69205bc706e04050fa7f5ee4,5999561010960.0,5999561010960.0,1369.0,1479.0
Naturland Rooibos natúr tea 20 filter 30 g,https://imageproxy.wolt.com/assets/68dd1f72e4991e9d3ee0afd1,https://imageproxy.wolt.com/assets/692844fa3c7e8f4c5cace5fc,5998794305751.0,5998794305751.0,899.0,974.0
Naturland tőzegáfonya & echinacea gyümölcstea 20 filter 40 g,https://imageproxy.wolt.com/assets/68dd1f4fe4991e9d3ee0af75,https://imageproxy.wolt.com/assets/69205ba306e04050fa7f5e6b,5998794308110.0,5998794308110.0,899.0,974.0
Naturland tőzegáfonya & gyömbér & narancshéj gyümölcstea 20 filter 40 g,https://imageproxy.wolt.com/assets/68dd1f50e4991e9d3ee0af78,https://imageproxy.wolt.com/assets/69205ba306e04050fa7f5e6d,5999561010724.0,5999561010724.0,1249.0,1349.0
Naturmind sörélesztőpehely 100 g,https://imageproxy.wolt.com/assets/689b98bbf18c6aaa8030be14,https://imageproxy.wolt.com/assets/6932d071fb724c46d5246f78,5999559311529.0,5999559311529.0,1349.0,1444.0
Naturmind tápiókagyöngy 500 g,https://imageproxy.wolt.com/assets/689b98bff18c6aaa8030be1f,https://imageproxy.wolt.com/assets/6932d073fb724c46d5246f7d,5999559314049.0,5999559314049.0,1279.0,1384.0
"NESCAFÉ 3in1 Brown Sugar azonnal oldódó kávéspecialitás barna cukorral 24 x 16,5 g (396 g)",https://imageproxy.wolt.com/assets/68de7141b16814eaa0e5a2bd,https://imageproxy.wolt.com/assets/6999a57606c644db1738d968,7613287396464.0,7613287396464.0,2199.0,2414.0
"Nescafé 3in1 Brown Sugar azonnal oldódó kávéspecialitás barnacukorral 10 x 16,5 g (165 g)",https://imageproxy.wolt.com/assets/68c170042c60b119670eee75,https://imageproxy.wolt.com/assets/6999a57606c644db1738d967,7613036844475.0,7613036844475.0,1099.0,1154.0
"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 10 x 16,5 g (165 g)",https://imageproxy.wolt.com/assets/68d3e558b72e332b0c5675bf,https://imageproxy.wolt.com/assets/68f77d91991b63c9b8191172,7613036842365.0,7613036842365.0,1099.0,1154.0
"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 24 x 16,5 g (396 g)",https://imageproxy.wolt.com/assets/68aef5faecb95744b9d42614,https://imageproxy.wolt.com/assets/6925a1bc4da254f4fa175e50,8445291202269.0,8445291202269.0,2199.0,2414.0
NESCAFÉ 3in1 Creamy Latte azonnal oldódó kávés italpor tejporral és cukorral 10 x 15 g (150 g),https://imageproxy.wolt.com/assets/68d3e558b72e332b0c5675c1,https://imageproxy.wolt.com/assets/6925a1be4da254f4fa175e52,8445290099785.0,8445290099785.0,1099.0,1154.0
NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 10 x 16 g (160 g),https://imageproxy.wolt.com/assets/68aef5f6ecb95744b9d4260e,https://imageproxy.wolt.com/assets/6925a1bd4da254f4fa175e51,8445291208445.0,8445291208445.0,1099.0,1154.0
NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 24 x 16 g (384 g),https://imageproxy.wolt.com/assets/68aef5f9ecb95744b9d42613,https://imageproxy.wolt.com/assets/6925a1c04da254f4fa175e54,8445291208469.0,8445291208469.0,2199.0,2414.0
"NESCAFÉ Cappuccino azonnal oldódó kávéspecialitás 8 x 13,5 g (108 g)",https://imageproxy.wolt.com/assets/689ba29187a8f04a4a7db5dd,https://imageproxy.wolt.com/assets/69dfd244af51c9ef77549757,8445291531581.0,8445291531581.0,1099.0,1209.0
Nescafé Classic azonnal oldódó kávé 200 g,https://imageproxy.wolt.com/assets/689b8d18f18c6aaa8030ad52,https://imageproxy.wolt.com/assets/6925a1c24da254f4fa175e57,5998710983056.0,5998710983056.0,3499.0,3674.0
NESCAFÉ Dolce Gusto Espresso kávékapszula 16db/ 16 csésze 88 g,https://imageproxy.wolt.com/assets/689b9e5187a8f04a4a7daf79,https://imageproxy.wolt.com/assets/6968de5b6a75fe7e17cf9f9b,7613037931136.0,7613037931136.0,2399.0,2519.0
NESCAFÉ Gold Decaf koffeinmentes azonnal oldódó kávé 100 g,https://imageproxy.wolt.com/assets/689bb1dd87a8f04a4a7dd4da,https://imageproxy.wolt.com/assets/69945ffab437c988d58cef3d,7613036330688.0,7613036330688.0,3499.0,3884.0
NESCAFÉ Irish Cappuccino likőr ízű azonnal oldódó kávéspecialitás 8 x 14 g (112 g),https://imageproxy.wolt.com/assets/689ba294f18c6aaa8030ce17,https://imageproxy.wolt.com/assets/69dfd247af51c9ef7754975c,8445291532236.0,8445291532236.0,1099.0,1209.0
NESCAFÉ Vanilla Cappuccino vanília ízű azonnal oldódó kávéspecialitás 8 x 14 g (112 g),https://imageproxy.wolt.com/assets/689ba294f18c6aaa8030ce15,https://imageproxy.wolt.com/assets/69dfd244af51c9ef77549758,8445291532045.0,8445291532045.0,1099.0,1209.0
"Nestlé Chocapic csokiízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 250 g",https://imageproxy.wolt.com/assets/689b7a5087a8f04a4a7d8bf3,https://imageproxy.wolt.com/assets/6974bb69d0bdb8bbc81d1368,5900020027467.0,5900020027467.0,1199.0,1379.0
"Nestlé Cookie Crisp süti formájú, csokiízű, ropogós gabonapehely 375 g",https://imageproxy.wolt.com/assets/689b7a3e9bbcfa1dc39bb4f0,https://imageproxy.wolt.com/assets/6942a266971a9b8089960a79,5900020011886.0,5900020011886.0,1699.0,1909.0
Nestlé Trix gyümölcsös ízű ropogós gabonapehely vitaminokkal és ásványi anyagokkal 300 g,https://imageproxy.wolt.com/assets/689b7a6487a8f04a4a7d8c04,https://imageproxy.wolt.com/assets/6974bb6ad0bdb8bbc81d136b,5900020045133.0,5900020045133.0,1699.0,1909.0
Nogger Multipack jégkrém 6 x 90 ml,https://imageproxy.wolt.com/assets/689bb3c987a8f04a4a7ddb6b,https://imageproxy.wolt.com/assets/691c67b786ec9335bd492784,8711327345478.0,8711327345478.0,2899.0,3015.0
Nutella & Go! kenhető kakaós mogyorókrém és ropogós pálcikák 52 g,https://imageproxy.wolt.com/assets/689b6e3ff18c6aaa80308f9e,https://imageproxy.wolt.com/assets/69ceaee1d236006518ff41ce,80050100.0,80050100.0,659.0,694.0
