name,barcode_file1,internal_conflict_file1,barcode_file2,internal_conflict_file2,status
Czelli Malom N° C7 teljes kiőrlésű búzaliszt BTKL 1 kg,,,5997570562296.0,False,only_in_file2
Czelli Malom foszlós kalács lisztkeverék 1 kg,,,5997570500007.0,False,only_in_file2
Czelli Malom magos kenyér lisztkeverék 1 kg,,,5997570500021.0,False,only_in_file2
Czelli Malom vidéki kenyér lisztkeverék 1 kg,,,5997570500014.0,False,only_in_file2
DESPAR Cannelloni durum száraztészta 250 g,,,9100000002378.0,False,only_in_file2
DESPAR PREMIUM szeletelt pácolt füstölt nyers sonka sertéscombból 100 g,,,8001300552253.0,False,only_in_file2
DESPAR PREMIUM érlelt nyers sonka 80 g,,,8001300551492.0,False,only_in_file2
DESPAR felezett articsóka napraforgó étolajban 290 g,,,80414438.0,False,only_in_file2
DESPAR würstel 100 g,,,8001300551003.0,False,only_in_file2
Dallmayr Home Barista Caffé Crema Forte pörkölt szemes kávé 1000 g,,,4008167040002.0,False,only_in_file2
"Dallmayr Prodomo pörkölt, szemes kávé 500 g",,,4008167103219.0,False,only_in_file2
Danette pisztácia- és csokoládéízű puding 4 x 125 g (500 g),,,3033491917141.0,False,only_in_file2
"Danette tiramisuízű réteges tejdesszert, kávé- és csokoládé ízű rétegekkel 4 x 90 g (360 g)",,,5941209025270.0,False,only_in_file2
Danone Actimel Kids zsírszegény őszibarackízű joghurtalapú ital kalciummal 8 x 100 g (800 g),,,5990031646849.0,False,only_in_file2
Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 8 x 100 g (800 g),,,5997536303710.0,False,only_in_file2
"Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 8 x 100 g (800 g)",,,5997536303727.0,False,only_in_file2
Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 8 x 100 g (800 g),,,5990031646979.0,False,only_in_file2
Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 8 x 100 g (800 g),,,5990031647006.0,False,only_in_file2
Danone Actimel+ őszibarack- és maracujaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),,,5990031646993.0,False,only_in_file2
Danone Activia Pille élőflórás natúr joghurt 8 x 125 g (1000 g),,,5997536119212.0,False,only_in_file2
Danone Activia élőflórás sárgabarackos joghurt 125 g,,,5990031646061.0,False,only_in_file2
Danone Oikos kekszízű krémtúró 130 g,,,5997536305509.0,False,only_in_file2
Danone Oikos élőflórás őszibarackos krémjoghurt 125 g,,,5990031646818.0,False,only_in_file2
"Danone málnaízű, élőflórás, zsírszegény joghurt 4 x 125 g (500 g)",,,5997536305035.0,False,only_in_file2
Del Campo csirke- és pulyka würstel 100 g,,,8006473008163.0,False,only_in_file2
Delikát csurigtésztás pikáns marhahúsleves 60 g,,,8721201956454.0,False,only_in_file2
Delikát erőleveskocka 6 x 10 g (60 g),,,8721201906732.0,False,only_in_file2
Delikát tyúkhúsleveskocka 6 x 10 g (60 g),,,8720182626820.0,False,only_in_file2
Delikát zöldborsós zöldségleves 47 g,,,8720182469212.0,False,only_in_file2
Delikát zöldségleves kagylótésztával 44 g,,,8720182003614.0,False,only_in_file2
Delikát zöldségleveskocka 6 x 10 g (60 g),,,8720182626622.0,False,only_in_file2
Delikát ételízesítő 1 kg,,,5996358010585.0,False,only_in_file2
Delma vajas ízű félzsíros margarin 39% 450 g,,,8719200240698.0,False,only_in_file2
Detki Gourmet by Vital Fitt teljes kiőrlésű kréker curry fűszerkeverékkel 100 g,,,5997380352889.0,False,only_in_file2
Detki Gourmet by Vital Fitt teljes kiőrlésű kréker hagymás fűszerkeverékkel 100 g,,,5997380352872.0,False,only_in_file2
"Detki Mesefit erdei gyümölcsös, gabonás omlós keksz 50 g",,,5997380351769.0,False,only_in_file2
Detki Tere-fere kókuszos omlós keksz 180 g,,,5997380360136.0,False,only_in_file2
Detki Tere-fere kókuszos omlós keksz étbevonóval 150 g,,,5997380351912.0,False,only_in_file2
"Detki Vital Fitt édes chilis ízű, teljes kiőrlésű kréker, cukor hozzáadása nélkül 100 g",,,5997380352728.0,False,only_in_file2
"Detki Vital kakaós omlós keksz csokoládé darabokkal, édesítőszerekkel",,,5997380360310.0,False,only_in_file2
"Detki Vital omlós keksz csokoládé darabokkal és édesítőszerekkel, cukor hozzáadása nélkül 130 g",,,5997380360303.0,False,only_in_file2
"Detki Vital édes omlós natúr keksz hozzáadott cukor nélkül, édesítőszerekkel 180 g",,,5997380352742.0,False,only_in_file2
Detki Zab Álom csökkentett cukortartalmú almás-zabpelyhes omlós keksz 150 g,,,5997380352759.0,False,only_in_file2
Detki hagyományos háztartási keksz 1000 g,,,5997380350281.0,False,only_in_file2
Detki mini banános perec étbevonóval 160 g,,,5997380352995.0,False,only_in_file2
Detki málnás ízű mini perec étbevonóval 160 g,,,5997380352711.0,False,only_in_file2
"Detki vaníliás karika cukor hozzáadása nélkül, édesítőszerekkel 150 g",,,5997380352865.0,False,only_in_file2
"Detki állatfigurás, banános keksz kalciummal 160 g",,,5997380352933.0,False,only_in_file2
Dexi gluténmentes ropogós párnák banános töltelékkel 150 g,,,8594001217854.0,False,only_in_file2
Diamant fahéjas szórócukor 200 g,,,4001726005306.0,False,only_in_file2
"Diplomático Exclusiva rum 40% 0,7 l",,,5999572430962.0,False,only_in_file2
"Dobogó Tokaji Furmint száraz fehérbor 13,5% 750 ml",,,5999506110618.0,False,only_in_file2
Dolfin Polaretti Happy Summer fagyasztásra kész jégnyalóka 10 db 400 ml,,,8002267011753.0,False,only_in_file2
Don Francesco Cornetti Rigati durum száraztészta 500 g,,,5997490114704.0,False,only_in_file2
Don Francesco Tagliatelle Lunghe durum száraztészta 500 g,,,5997490115053.0,False,only_in_file2
"Don Papa Baroko szeszesital 40% 0,7 l",,,5995099739014.0,False,only_in_file2
"Douwe Egberts Omnia 3in1 Classic kávéitalpor kávéfehérítővel cukorral 20 x 11,1 g (222 g)",,,8711000686690.0,False,only_in_file2
Douwe Egberts Omnia Colombia őrölt-pörkölt kávé kapszulában 20 db 104 g,,,8711000545805.0,False,only_in_file2
Douwe Egberts Omnia Crema őrölt-pörkölt kávé kapszulában 20 db 104 g,,,8711000545782.0,False,only_in_file2
Dr Gerard Choco Bears tejszínkrémes keksz kakaóbevonattal 116 g,,,5907471420106.0,False,only_in_file2
"Dr. Chen Patika Aktív Panax Ginseng étrend kiegészítő kapszula 30 db 10,5 g",,,5999883802311.0,False,only_in_file2
"Dr. Chen Patika Cran-Tőzegáfonya Komplex étrend-kiegészítő kapszula 60 db 28,8 g",,,5999883802120.0,False,only_in_file2
"Dr. Chen Patika Ginkgo Biloba + Lecitin lágyzselatin étrend-kiegészítő kapszula 30 db 42,5 g",,,5999883802748.0,False,only_in_file2
Dr. Chen Patika Ginseng Ginkgo Biloba Forte étrend-kiegészítő kapszula 30 db 12 g,,,5999883802687.0,False,only_in_file2
"Dr. Chen Patika Ginseng Royal Jelly étrend-kiegészítő lágyzselatin kapszula 30 db 21,6 g",,,7682501013036.0,False,only_in_file2
"Dr. Chen Patika Jiangzhi Tongshu San szűztea étrend-kiegészítő kapszula 80 db 39,6 g",,,5999883802700.0,False,only_in_file2
"Dr. Chen Patika Kurkuma Kollagén Forte étrend-kiegészítő kapszula 60 db 26,7 g",,,5999561420189.0,False,only_in_file2
Dr. Chen Patika Magnézium B₆ Ginkgo Forte étrend-kiegészítő tabletta 30 db 36 g,,,5999561420165.0,False,only_in_file2
Dr. Chen Patika Máriatövis Forte Instant Xiao Chaihu Keli étrend-kiegészítő 15 tasak x 10 g (150 g),,,5999561421216.0,False,only_in_file2
"Dr. Chen Patika Natúr 1500 mg C-vitamin étrend-kiegészítő filmtabletta csipkebogyóval 60 db 112,2 g",,,5999561421193.0,False,only_in_file2
"Dr. Chen Patika Omega-3 Forte Plus étrend-kiegészítő lágyzselatin kapszula 105 db 141,9 g",,,5999561421247.0,False,only_in_file2
Dr. Chen Patika Porc-Vita BioGlükózamin Forte étrend-kiegészítő tabletta 60 db 78 g,,,5999561422084.0,False,only_in_file2
Dr. Chen Patika Prostayol 6 Forte étrend-kiegészítő lágyzselatin kapszula 40 db 56 g,,,5999883802403.0,False,only_in_file2
Dr. Chen Patika Tüdő Meridian tea 20 filter 50 g,,,5999561421131.0,False,only_in_file2
"Dr. Chen Patika Valeriana Álom étrend-kiegészítő kapszula 60 db 23,5 g",,,5999561421599.0,False,only_in_file2
"Dr. Chen Patika Vitamin A +D₃ +K₂ lágyzselatin kapszula étrend-kiegészítő 30 db 16,2 g",,,5999561421025.0,False,only_in_file2
Dr. Chen Patika Vércukor Egyensúly étrend-kiegészítő kapszula 30 db 15 g,,,5999561420240.0,False,only_in_file2
Dr. Chen Patika cukormentes instant gyömbér 20 filter 100 g,,,5999561421810.0,False,only_in_file2
"Dr. Chen Patika fahéj forte kapszula gyömbérrel és krómmal étrend-kiegészítő 60 db 28,8 g",,,5999561420639.0,False,only_in_file2
Dr. Chen Patika fahéj tea gyömbérrel 20 filter 44 g,,,5999561420615.0,False,only_in_file2
Dr. Chen Patika kínai zöld tea 20 filter 40 g,,,6901118707017.0,False,only_in_file2
"Dr. Chen Patika normál vérnyomás étrend-kiegészítő kapszula 60 db 27,6 g",,,5999561421285.0,False,only_in_file2
"Dr. Chen Patika szűztea forte étrend-kiegészítő kapszula 80 db 39,6 g",,,5999883802618.0,False,only_in_file2
"Dr. Chen Patika torok tea 15 filter 37,5 g",,,5999883802212.0,False,only_in_file2
Dr. Oetker Airfryer sütőpor 11 g,,,5997381378000.0,False,only_in_file2
Dr. Oetker Aranka Krém csokoládés krémpor 73 g,,,5997381364935.0,False,only_in_file2
Dr. Oetker Aranka Krém vaníliaízű krémpor 65 g,,,5997381364942.0,False,only_in_file2
Dr. Oetker Desszertöntetpor vaníliaízű 35 g,,,5997381355957.0,False,only_in_file2
Dr. Oetker Eredeti Puding étcsokoládéízű pudingpor 3 x 48 g,,,5997381371513.0,False,only_in_file2
Dr. Oetker Expressz Desszertöntetpor vaníliaízű 39 g,,,5997381356930.0,False,only_in_file2
"Dr. Oetker Expressz Tortazselé színtelen, cukrozott 50 g",,,5997381356961.0,False,only_in_file2
"Dr. Oetker Feliciana gyorsfagyasztott pizza sonkával, gombával és szalámival 335 g",,,5900437009988.0,False,only_in_file2
"Dr. Oetker Finesse reszelt citromhéj, dextrózzal és aromával 3 x 6 g (18 g)",,,4000521026110.0,False,only_in_file2
Dr. Oetker Házi krémes krém 149 g,,,5997381369046.0,False,only_in_file2
Dr. Oetker Instant élesztő 3 x 7 g,,,5997381335492.0,False,only_in_file2
Dr. Oetker Lapzselatin fehér 6 lap 10 g,,,5997381339698.0,False,only_in_file2
Dr. Oetker Prémium belga csokoládés pudingpor 54 g,,,5997381360111.0,False,only_in_file2
Dr. Oetker Prémium bourbon vaníliás pudingpor 36 g,,,5997381340069.0,False,only_in_file2
Dr. Oetker Tejszínes-Vaníliás Tortakrém alappor 130 g,,,5997381354776.0,False,only_in_file2
Dr. Oetker Vanilla,,,5997381369152.0,False,only_in_file2
Dr. Oetker Vanillincukor 8 g,,,5997381367479.0,False,only_in_file2
Dr. Oetker Vitalis kókuszos zabkása alappor 56 g,,,5997381366069.0,False,only_in_file2
Dr. Oetker amerikai palacsinta alappor 210 g,,,5997381368384.0,False,only_in_file2
Dr. Oetker csokis muffin süteménypor 345 g,,,5997381370837.0,False,only_in_file2
Dr. Oetker csokoládés tejszín puding 500 g,,,4023600011807.0,False,only_in_file2
Dr. Oetker csokoládés tortakrém alappor 145 g,,,5997381352178.0,False,only_in_file2
Dr. Oetker eperízű gyümölcskocsonyapor 90 g,,,5997381362481.0,False,only_in_file2
Dr. Oetker expressz élesztő 32 g,,,5997381346924.0,False,only_in_file2
Dr. Oetker muffin süteménypor 380 g,,,5997381370820.0,False,only_in_file2
Dr. Oetker natúr marcipán 150 g,,,5997381371322.0,False,only_in_file2
Dr. Oetker piros expressz tortazselé 50 g,,,5997381356954.0,False,only_in_file2
Dr. Oetker prémium ét tortabevonó 100 g,,,5907707050657.0,False,only_in_file2
Dr. Oetker rózsaszín dekor gyöngy 30 g,,,5907707058479.0,False,only_in_file2
Dr. Oetker szárított teljes kiőrlésű rozskovász 15 g,,,5997381368407.0,False,only_in_file2
Dr. Oetker Édes Ételek császármorzsa alappor mazsolával 200 g,,,5997381326445.0,False,only_in_file2
Dr. Oetker Édes Ételek gofri alappor 200 g,,,5997381372541.0,False,only_in_file2
Dr. Oetker ét tortabevonó 100 g,,,5997381377362.0,False,only_in_file2
Dr. Oetker étkezési keményítő 250 g,,,5997381367967.0,False,only_in_file2
Dr. Oetker őrölt vanília 5 g,,,5997381376815.0,False,only_in_file2
Dulcit glukonon 250 g,,,5997753500237.0,False,only_in_file2
Dunakeszi csiga 4 tojásos száraztészta 400 g,,,5997490114759.0,False,only_in_file2
Dunakeszi csipettarhonya 4 tojásos száraztészta 500 g,,,5997490114773.0,False,only_in_file2
Dunakeszi fodros nagykocka 4 tojásos száraztészta 500 g,,,5997490112038.0,False,only_in_file2
Dunakeszi tarhonya 4 tojásos száraztészta 500 g,,,5997490112069.0,False,only_in_file2
Durillo Farfalle durum száraztészta 500 g,,,5998420700080.0,False,only_in_file2
Durillo Reginelle durum száraztészta 500 g,,,5998420700097.0,False,only_in_file2
DÉR Juice 100% almalé derecskei almából 750 ml,,,5999886289294.0,False,only_in_file2
DÉR Juice 100% almalé feketeribizlivel 750 ml,,,5999886289379.0,False,only_in_file2
DÉR Juice 100% almalé homoktövissel 750 ml,,,5999886289393.0,False,only_in_file2
DÉR Juice 100% cékla almával zöldség- és gyümölcslé 750 ml,,,5999886289331.0,False,only_in_file2
DÉR Juice Family frissen préselt 100% almalé 3 l,,,5999886289041.0,False,only_in_file2
Dénes Natura lenmagpehely 250 g,,,5997848513326.0,False,only_in_file2
Dörmi csokoládés krémmel töltött puha piskóta 30 g,,,3017760524896.0,False,only_in_file2
Dörmi csokoládés krémmel töltött puha piskóta 5 x 30 g (150 g),,,7622300731571.0,False,only_in_file2
Dörmi tejes krémmel töltött puha piskóta 30 g,,,3017760524797.0,False,only_in_file2
Eden Premium Easy Pasta zöldborsó orsó tészta 200 g,,,5999563458494.0,False,only_in_file2
Eden Premium penne kölestészta 200 g,,,5999563458098.0,False,only_in_file2
Eduscho Classic instant kávé 100 g,,,4061445301905.0,False,only_in_file2
"Eduscho Espresso Intensive szemes, pörkölt kávé 500 g",,,4061445292401.0,False,only_in_file2
Eisberg Cézár salátaöntet 50 ml,,,7611400968772.0,False,only_in_file2
Eisberg Joghurtos salátaöntet 50 ml,,,7611400968765.0,False,only_in_file2
Eisberg hidegen sajtolt tökmagolaj és pörkölt tökmagolaj keverék 20 ml,,,5997659524238.0,False,only_in_file2
Ekland azonnal oldódó vegyesgyümölcs ízű tea üdítőitalpor vitaminokkal 300 g,,,5900909000604.0,False,only_in_file2
"Eko vörösbab csemegekukoricával enyhén csípős, paradicsomos mártásban 400 g",,,5997476343678.0,False,only_in_file2
"El Circo Merlot vörösbor 13,5% 75 cl",,,5999139020612.0,False,only_in_file2
El Sabor nacho chips jalapeno ízesítéssel 225 g,,,5202175001553.0,False,only_in_file2
El Sabor sós nacho chips 225 g,,,5202175001515.0,False,only_in_file2
English Tea Shop BIO citromfű gyömbér citrus tea 20 filter 30 g,,,680275029137.0,False,only_in_file2
English Tea Shop Earl Grey bio fekete tea 20 filter 45 g,,,680275029144.0,False,only_in_file2
English Tea Shop gyümölcsös válogatás bio tea 4 féle gyümölcsös íz 20 filter 40 g,,,680275064329.0,False,only_in_file2
Entre Mont Blue D'Auvergne nemespenésszel érlelt zsíros félkemény sajt 125 g,,,3123932502828.0,False,only_in_file2
"Entre Mont zsíros, kemény, francia nyerstejes Gruyere sajt 200 g",,,3123930657025.0,False,only_in_file2
"Etyeki Kúria Pinot Noir száraz vörösbor 13% 0,75 l",,,5998285503673.0,False,only_in_file2
"Etyeki Kúria Rosé száraz rosébor 11% 0,75 l",,,5998285503512.0,False,only_in_file2
"Evian természetes szénsavmentes ásványvíz 0,75 l",,,5995099737577.0,False,only_in_file2
"Evian természetes szénsavmentes ásványvíz 1,5 l",,,5949024605868.0,False,only_in_file2
Evian természetes szénsavmentes ásványvíz 33 cl,,,5949024605899.0,False,only_in_file2
"Exotic Cosmopolitan koktél alacsony alkoholtartalmú ital 7% 0,7 l",,,5996558547737.0,False,only_in_file2
"Exotic Mojito koktél alacsony alkoholtartalmú ital 7% 0,7 l",,,5996558546730.0,False,only_in_file2
"Exotic Sex On The Beach koktél alacsony alkoholtartalmú ital 7% 0,7 l",,,5996558548734.0,False,only_in_file2
FRoSTA gyorsfagyasztott serpenyős zöldségek ázsiai stílusban 400 g,,,5900972003472.0,False,only_in_file2
"FRoSTA gyorsfagyasztott tepsis zöldségek burgonya, cukkini, sárgarépa 400 g",,,5900972003878.0,False,only_in_file2
"FRoSTA gyorsfagyasztott tepsis zöldségek karfiol, bab, sárgarépa 400 g",,,5900972004097.0,False,only_in_file2
FRoSTA gyorsfagyasztott zöldségtál borsótésztával és zöldségekkel 400 g,,,5900972004240.0,False,only_in_file2
FRoSTA gyorsfagyasztott zöldségtál quinoával és zöldségekkel 400 g,,,5900972004127.0,False,only_in_file2
FRoSTA gyorsfagyasztott ázsiai csirkés wok étel 450 g,,,5900972011323.0,False,only_in_file2
Falni Jó! füst ízesítésű hot-dog 350 g,,,5995663968338.0,False,only_in_file2
Fanta energiamentes erdei gyümölcsízű szénsavas üdítőital édesítőszerekkel 330 ml,,,5000112687828.0,False,only_in_file2
Fanta energiamentes erdei gyümölcsízű szénsavas üdítőital édesítőszerekkel 500 ml,,,5000112687866.0,False,only_in_file2
Farm Tojás Farm Prémium GMO mentes farm tojás M 10 db,,,5997877322166.0,False,only_in_file2
Fasten epres joghurtital 500 g,,,9019100682604.0,False,only_in_file2
"Fehérvári Borbirtok Reserve Brut Rose minőségi száraz pezsgő 11,5% 0,75 l",,,5999570980209.0,False,only_in_file2
Feind Dunántúli Királyleányka száraz fehér bor 13% 750 ml,,,5999509158266.0,False,only_in_file2
Feind Sauvignon Blanc száraz fehérbor 12% 750 ml,,,5999509158082.0,False,only_in_file2
Felix Pokol Tüze extra csípős ketchup 1 kg,,,9000295871553.0,False,only_in_file2
Felix csemege ketchup 1 kg,,,9000295871539.0,False,only_in_file2
Felix ketchup édesítőszerrel 435 g,,,9000295870211.0,False,only_in_file2
Ferrero Rocher mogyorós jégkrém karamellízű szószba mártva 138 g,,,8000500406267.0,False,only_in_file2
Figaro Doxy Roksy Tropic vegyes gyümölcs ízű cukorkák 90 g,,,8585000208530.0,False,only_in_file2
"Figula 7ha száraz fehérbor 14% 0,75 l",,,5997508502844.0,False,only_in_file2
"Figula Rosé Cuvée száraz rosébor 13,5% 0,75 l",,,5997508502554.0,False,only_in_file2
Filippo Berio Classic Pesto bazsalikomos fűszerszósz 190 g,,,8002210112445.0,False,only_in_file2
Filippo Berio ricottás paradicsomos pesto paradicsomos fűszerszósz 190 g,,,8002210125209.0,False,only_in_file2
Filippo Berio szárított paradicsomos pesto paradicsomos fűszerszósz 190 g,,,8002210112704.0,False,only_in_file2
Fini Jumbo Tornado6 vegyes gyümölcs ízű gumicukor 50 g,,,8410525211362.0,False,only_in_file2
"Fini Roller Fizz görögdinnye ízű gumicukorszalag, savanyú cukorporral panírozva 20 g",,,8410525200182.0,False,only_in_file2
Fino VegaJó kajszi-homoktövis krémdesszert 125 g,,,5998216705091.0,False,only_in_file2
Fino VegaJó szeder-feketeberkenye krémdesszert 125 g,,,5998216705107.0,False,only_in_file2
Fit gluténmentes málnás rizskása 60 g,,,8595054908362.0,False,only_in_file2
Fit gluténmentes sárgabarackos rizskása 60 g,,,8595054908348.0,False,only_in_file2
Fit smoothie szelet céklával és fekete ribizlivel 32 g,,,8594002314538.0,False,only_in_file2
Fit smoothie szelet rebarbarával és eperrel 32 g,,,8594002314514.0,False,only_in_file2
Fit zab vanília krémkása 50 g,,,8595054908966.0,False,only_in_file2
Fit zab étcsokoládés krémkása 50 g,,,8595054908942.0,False,only_in_file2
FlapJack zabszelet kakaós étmassza darabokkal 100 g,,,5999884751298.0,False,only_in_file2
Flora Light 28% zsírtartalmú margarin 400 g,,,8719200013513.0,False,only_in_file2
Floriol Active finomított repceétolaj 1 l,,,5997003584390.0,False,only_in_file2
Fokhagyma 200g,,False,5993928550045.0,False,only_in_file2
Font Kunsági Cserszegi Fűszeres fehér száraz bor 12% 3 l,,,5999881091519.0,False,only_in_file2
Font Kunsági Kékfrankos Rosé száraz rosé bor 12% 3 l,,,5999881091526.0,False,only_in_file2
Fontessa vegyes desszert 200 g,,,4000415328702.0,False,only_in_file2
"François President Etyek-Budai különlegesen száraz fehér minőségi pezsgő 11,5% 0,75 l",,,5999136653431.0,False,only_in_file2
"Freixenet Carta Nevada Dulce Cava édes, fehér minőségi pezsgő 11,5% 750 ml",,,5999136671855.0,False,only_in_file2
"Frico szeletelt, félzsíros, félkemény edami sajt 100 g",,,8710912048961.0,False,only_in_file2
"Frittmann Art Kunsági Generosa száraz fehérbor 12,5% 750 ml",,,5998421104221.0,False,only_in_file2
Frittmann Art Kunsági Olívia Cuvée száraz fehér bor 12% 750 ml,,,5998421104337.0,False,only_in_file2
"FruchtBar bio keksz szelet tönköly, málna, eper, alma 8 hónapos kortól 3 x 30 g (90 g)",,,4260133234932.0,False,only_in_file2
"FruchtBar bio müzliszelet gyümölcsökkel eperrel, almával és zabbal 12 hónapos kortól 23 g",,,4260133233201.0,False,only_in_file2
"FruchtBar bio müzliszelet sárgabarackkal, almával és zabpehellyel 12 hónapos kortól 23 g",,,4260133233102.0,False,only_in_file2
FruttaMax Light Bubble¹² eper gyümölcsszörp édesítőszerekkel 500 ml,,,5998571760469.0,False,only_in_file2
Funky Forest 100% alma préslé 750 ml,,,5999860983668.0,False,only_in_file2
Funky Forest 100% alma-gyömbér préslé 750 ml,,,5999860983675.0,False,only_in_file2
Funky Forest 100% alma-meggy préslé 750 ml,,,5999860983699.0,False,only_in_file2
"Fuze Tea szénsavmentes őszibarack- és rózsaízű üdítőital fekete tea kivonattal 1,5 l",,,5000112682465.0,False,only_in_file2
Galbani Grangusto sajt 200 g,,,8000430395747.0,False,only_in_file2
Galbani Mini Mozzarella di Bufala bivalytejből készült lágy zsíros sajt 150 g,,,8000430133172.0,False,only_in_file2
Garabonciás hagyományos körözött 150 g,,,5999509251905.0,False,only_in_file2
Garabonciás natúr juhtúró 200 g,,,5999509250564.0,False,only_in_file2
Garabonciás pasztőrözött tehéntej 1 l,,,5999509250526.0,False,only_in_file2
Garabonciás snidlinges kecske krémsajt golyó napraforgó olajban 250 g,,,5999509250625.0,False,only_in_file2
"Gelatiamo Super Zero laktózmentes lime jégkrém lime öntettel, édesítőszerekkel 900 ml",,,5999571130344.0,False,only_in_file2
Gemma Di Mare jódozott tengeri finom só 250 g,,,80585763.0,False,only_in_file2
Gemma Di Mare mediterrán tengeri finom só 1 kg,,,8002280004084.0,False,only_in_file2
"Gere Cuvée Phoenix száraz vörösbor 13,5% 0,75 l",,,5998844300026.0,False,only_in_file2
"Gere Kopar száraz vörösbor 14,5% 0,75 l",,,5998842200144.0,False,only_in_file2
Gere Tamás & Zsolt Villányi Cabernet Franc classicus vörösbor 14% 750 ml,,,5999886664930.0,False,only_in_file2
Gere Tamás & Zsolt Villányi Cabernet Sauvignon classicus vörösbor 14% 750 ml,,,5999886664879.0,False,only_in_file2
Gere Tamás & Zsolt Villányi Merlot classicus vörösbor 14% 750 ml,,,5999886664947.0,False,only_in_file2
Gergely gyorsfagyasztott szilvás gombóc 600 g,,,5997451302294.0,False,only_in_file2
Giant Bar csokoládéval bevont óriás zabszelet csokoládédarabokkal 100 g,,,5034444101714.0,False,only_in_file2
Giant Bar pisztáciás óriás zabszelet 90 g,,,5034444101219.0,False,only_in_file2
Giant Bar vörös áfonyás óriás zabszelet 90 g,,,5034444101332.0,False,only_in_file2
"Gilvesy Rajnai Rizling Organikus száraz fehérbor 12% 0,75 l",,,5999861476756.0,False,only_in_file2
"Gin Opera 44% 0,7 l",,,5999860447689.0,False,only_in_file2
"Glenmorangie whisky 40% 0,7 l",,,5010494990300.0,False,only_in_file2
Globus Mix zöldborsó bébirápával 400 g,,,5998304295411.0,False,only_in_file2
Globus párolt csicseriborsó 300 g,,,5999101900980.0,False,only_in_file2
Good Calories magas fehérjetartalmú földimogyoró és datolyaszelet vaníliával 45 g,,,5903548002817.0,False,only_in_file2
"Grand Tokaj Pillanat Felső-Magyarországi Cuvée száraz fehér gyöngyözőbor 12% 0,75 l",,,5998812745323.0,False,only_in_file2
"Grand Tokaj Tokaji Aszú 6 puttonyos édes, fehér tokaji borkülönlegesség 9,5% 0,5 l",,,5998812745415.0,False,only_in_file2
Grapoila hidegen sajtolt BIO dióolaj 250 ml,,,5999566671203.0,False,only_in_file2
Grapoila hidegen sajtolt törökmogyoró-olaj 250 ml,,,5999566670824.0,False,only_in_file2
Gullón BIO keksz 170 g,,,8410376050837.0,False,only_in_file2
"Gullón Hookies Dragons keksz 6 x 41,2 g (247,2 g)",,,8410376072310.0,False,only_in_file2
Gullón Hookies gluténmentes kakaós szendvicskeksz krém töltelékkel 5 x 46 g (230 g),,,8410376064353.0,False,only_in_file2
Gullón Pastas glutén- tej- és laktózmentes keksz 200 g,,,8410376017359.0,False,only_in_file2
"Gullón Zero kakaós keksz krém töltelékkel, édesítőszerrel 5 x 42 g (210 g)",,,8410376044393.0,False,only_in_file2
Gullón Zero teljes kiőrlésű gabonával készült reggeliző keksz édesítőszerrel 6 x 36 g (216 g),,,8410376042498.0,False,only_in_file2
Gullón Zero teljes kiőrlésű lisztből készült cukormentes keksz édesítőszerrel 400 g,,,8410376023831.0,False,only_in_file2
Gullón Zero zabpelyhes keksz édesítőszerrel 410 g,,,8410376033267.0,False,only_in_file2
Gullón fahéjas keksz 235 g,,,8410376040920.0,False,only_in_file2
Gullón gluténmentes szendvicskeksz csokoládé ízű krémmel 5 x 45 g (225 g),,,8410376061789.0,False,only_in_file2
Gyermelyi Spaghetti teljes kiőrlésű durum száraztészta 500 g,,,5997132569855.0,False,only_in_file2
Gyermelyi búzarétesliszt BFF 55 1 kg,,,5997132505037.0,False,only_in_file2
Gyermelyi fusilli teljes kiőrlésű durum száraztészta 500 g,,,5997132569848.0,False,only_in_file2
"Győri Negro cseresznyeízű, töltött keménycukorka 45 g",,,8723400938217.0,False,only_in_file2
Győri Negro feketeribizli ízű töltetlen keménycukorka C-vitaminnal 79 g,,,8723400938057.0,False,only_in_file2
Győri Pilóta vaníliás ízű karika 300 g,,,7622210079008.0,False,only_in_file2
"Győri Édes Csokidarabos omlós, mézes keksz csokoládédarabokkal 150 g",,,5998711304522.0,False,only_in_file2
Gárdony Teaház gyümölcstea bodzás limonádé ízesítéssel 20 filter 40 g,,,5997505330051.0,False,only_in_file2
"Gárdonyi Teaház gyümölcstea citrom juice ízesítéssel & citromfűvel, mentával 20 filter 40 g",,,5997505321592.0,False,only_in_file2
HERZ csemege karaj 90 g,,,5998003150806.0,False,only_in_file2
HERZ füstölt-főtt csirkemell sonka 90 g,,,5998003165824.0,False,only_in_file2
HERZ sült karaj 90 g,,,5998003135643.0,False,only_in_file2
HERZ sült sonka 90 g,,,5998003150790.0,False,only_in_file2
Haas Natural szamócaízű pudingpor 40 g,,,5999543462633.0,False,only_in_file2
"Haas Vital Stevia Magnézium + B6 citrusízű, cukormentes étrend-kiegészítő pezsgőtabletta 80 g",,,5999038506835.0,False,only_in_file2
Haas Vital Stevia Multivitamin narancsízű cukormentes étrend-kiegészítő pezsgőtabletta 80 g,,,5999038506811.0,False,only_in_file2
