store_name,store_product_id,product_name,brand_name,available,expected_restock,barcode,unit_price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories,name_norm,barcode_norm,id_norm,image_first,category_norm,category_base,price_num
Spar,670fdbfca1b61551859c758a,Hey-Ho almaital 1 l,,True,,9008700179003,499.0,ml,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689ba99f9bbcfa1dc39be0ea;https://imageproxy.wolt.com/assets/689ba9a09bbcfa1dc39be0ed,,szensavmentes-uditoitalok-140,hey-ho almaital 1 l,9008700179003,670fdbfca1b61551859c758a,https://imageproxy.wolt.com/assets/689ba99f9bbcfa1dc39be0ea,szensavmentes-uditoitalok-140,szensavmentes-uditoitalok,499.0
Spar,670fdbfca1b61551859c7585,Hey-Ho almaital 1 l,,True,,9008700179102,649.0,ml,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689ba9a287a8f04a4a7dbe33;https://imageproxy.wolt.com/assets/689ba9a387a8f04a4a7dbe36,,szensavmentes-uditoitalok-140,hey-ho almaital 1 l,9008700179102,670fdbfca1b61551859c7585,https://imageproxy.wolt.com/assets/689ba9a287a8f04a4a7dbe33,szensavmentes-uditoitalok-140,szensavmentes-uditoitalok,649.0
Spar,670fdbfca1b61551859c758c,Hey-Ho őszibarackital 1 l,,True,,9008700179027,499.0,ml,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689ba99f9bbcfa1dc39be0ec;https://imageproxy.wolt.com/assets/689ba9a09bbcfa1dc39be0ef,,szensavmentes-uditoitalok-140,hey-ho őszibarackital 1 l,9008700179027,670fdbfca1b61551859c758c,https://imageproxy.wolt.com/assets/689ba99f9bbcfa1dc39be0ec,szensavmentes-uditoitalok-140,szensavmentes-uditoitalok,499.0
Spar,670fdbfca1b61551859c7587,Hey-Ho őszibarackital 1 l,,True,,9008700179140,649.0,ml,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689ba9a287a8f04a4a7dbe30;https://imageproxy.wolt.com/assets/689ba9a387a8f04a4a7dbe35,,szensavmentes-uditoitalok-140,hey-ho őszibarackital 1 l,9008700179140,670fdbfca1b61551859c7587,https://imageproxy.wolt.com/assets/689ba9a287a8f04a4a7dbe30,szensavmentes-uditoitalok-140,szensavmentes-uditoitalok,649.0
Spar,67ad259dd95b3961e21877b5,Juhász Egri Bikavér száraz vörösbor 13% 750 ml,,True,,5999881815269,2199.0,ml,750.0,False,,,,,https://imageproxy.wolt.com/assets/689b9bdcf18c6aaa8030c368;https://imageproxy.wolt.com/assets/689b9bddf18c6aaa8030c36d,,voros-bor-191,juhász egri bikavér száraz vörösbor 13% 750 ml,5999881815269,67ad259dd95b3961e21877b5,https://imageproxy.wolt.com/assets/689b9bdcf18c6aaa8030c368,voros-bor-191,voros-bor,2199.0
Spar,67ad259dd95b3961e2187770,Juhász Egri Bikavér száraz vörösbor 13% 750 ml,,True,,5999881815740,1849.0,ml,750.0,False,,,,,https://imageproxy.wolt.com/assets/689b9be487a8f04a4a7dac94;https://imageproxy.wolt.com/assets/689b9be487a8f04a4a7dac98,,voros-bor-191,juhász egri bikavér száraz vörösbor 13% 750 ml,5999881815740,67ad259dd95b3961e2187770,https://imageproxy.wolt.com/assets/689b9be487a8f04a4a7dac94,voros-bor-191,voros-bor,1849.0
Spar,670fdbfda1b61551859c82c5,"Kőbányai világos sör 4,3% 0,5 l",,True,,5998817313404,429.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/689b8dfcf18c6aaa8030af25;https://imageproxy.wolt.com/assets/689b8dfef18c6aaa8030af27,,vilagos-sor-231,"kőbányai világos sör 4,3% 0,5 l",5998817313404,670fdbfda1b61551859c82c5,https://imageproxy.wolt.com/assets/689b8dfcf18c6aaa8030af25,vilagos-sor-231,vilagos-sor,429.0
Spar,67f43d94214a30f586c11381,"Kőbányai világos sör 4,3% 0,5 l",,False,,5998817313442,384.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/689b8dfe9bbcfa1dc39bc71d;https://imageproxy.wolt.com/assets/689b8dff9bbcfa1dc39bc721,,vilagos-sor-231,"kőbányai világos sör 4,3% 0,5 l",5998817313442,67f43d94214a30f586c11381,https://imageproxy.wolt.com/assets/689b8dfe9bbcfa1dc39bc71d,vilagos-sor-231,vilagos-sor,384.0
Spar,670fdbfca1b61551859c7726,Lindt Lindor tejcsokoládé lágyan olvadó töltelékkel 38 g,,True,,4000539397240,579.0,g,38.0,False,,,,,https://imageproxy.wolt.com/assets/689b6cd7f18c6aaa80308abe,,csokolade-105,lindt lindor tejcsokoládé lágyan olvadó töltelékkel 38 g,4000539397240,670fdbfca1b61551859c7726,https://imageproxy.wolt.com/assets/689b6cd7f18c6aaa80308abe,csokolade-105,csokolade,579.0
Spar,670fdbfca1b61551859c6a7f,Lindt Lindor tejcsokoládé lágyan olvadó töltelékkel 38 g,,True,,4000539397585,579.0,g,38.0,False,,,,,https://imageproxy.wolt.com/assets/689b71faf18c6aaa80309255,,csokolade-105,lindt lindor tejcsokoládé lágyan olvadó töltelékkel 38 g,4000539397585,670fdbfca1b61551859c6a7f,https://imageproxy.wolt.com/assets/689b71faf18c6aaa80309255,csokolade-105,csokolade,579.0
