store_name,store_product_id,product_name,brand_name,available,expected_restock,barcode,unit_price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories,name_norm,barcode_norm,id_norm,image_first,category_norm,category_base,price_num
Spar,a8162075f279158941c40c5a,S-Budget sertés darálthús 900 g,,True,,5999033810241,1900.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b8fbb9bbcfa1dc39bc8b8;https://imageproxy.wolt.com/assets/689b8fbc9bbcfa1dc39bc8bc,,sertes-126,s-budget sertés darálthús 900 g,5999033810241,a8162075f279158941c40c5a,https://imageproxy.wolt.com/assets/689b8fbb9bbcfa1dc39bc8b8,sertes-126,sertes,1900.0
Spar,25374e88b78439b8fe853edd,SPAR Natur*pur Bio extrudált gluténmentes kukorica-snack 12 hónapos kortól 30 g,,False,,9100000907901,434.0,g,30.0,False,,,,,https://imageproxy.wolt.com/assets/689babba87a8f04a4a7dc203;https://imageproxy.wolt.com/assets/689babbb87a8f04a4a7dc207,,glutenmentes-76,spar natur*pur bio extrudált gluténmentes kukorica-snack 12 hónapos kortól 30 g,9100000907901,25374e88b78439b8fe853edd,https://imageproxy.wolt.com/assets/689babba87a8f04a4a7dc203,glutenmentes-76,glutenmentes,434.0
Spar,8c51cdfc66c17adfdb74bd2d,SPAR Natur*pur Bio extrudált gluténmentes kukorica-snack 12 hónapos kortól 30 g,,True,,9100000907925,539.0,g,30.0,False,,,,,https://imageproxy.wolt.com/assets/689babba87a8f04a4a7dc200;https://imageproxy.wolt.com/assets/689babbb87a8f04a4a7dc205,,glutenmentes-76,spar natur*pur bio extrudált gluténmentes kukorica-snack 12 hónapos kortól 30 g,9100000907925,8c51cdfc66c17adfdb74bd2d,https://imageproxy.wolt.com/assets/689babba87a8f04a4a7dc200,glutenmentes-76,glutenmentes,539.0
Spar,6d7042bdf74f2b93cf59ea89,SPAR Natur*pur Bio zabpehely 500 g,,True,,9100000441207,834.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689baa8d9bbcfa1dc39be28a;https://imageproxy.wolt.com/assets/689baa8e9bbcfa1dc39be28f,,bio-74,spar natur*pur bio zabpehely 500 g,9100000441207,6d7042bdf74f2b93cf59ea89,https://imageproxy.wolt.com/assets/689baa8d9bbcfa1dc39be28a,bio-74,bio,834.0
Spar,727120f851ebb42200d64c57,SPAR Natur*pur Bio zabpehely 500 g,,True,,9100000441221,540.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc000;https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc005,,bio-74,spar natur*pur bio zabpehely 500 g,9100000441221,727120f851ebb42200d64c57,https://imageproxy.wolt.com/assets/689baa9187a8f04a4a7dc000,bio-74,bio,540.0
Spar,bb7ff1955bba3a0dc7352436,Sóland Himalája étkezési kristálysó 1 kg,,True,,5997973108725,1169.0,g,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689b86b6f18c6aaa8030a26f,,so-fuszerso-166,sóland himalája étkezési kristálysó 1 kg,5997973108725,bb7ff1955bba3a0dc7352436,https://imageproxy.wolt.com/assets/689b86b6f18c6aaa8030a26f,so-fuszerso-166,so-fuszerso,1169.0
Spar,7177ed0384a1fb664fef45fe,Sóland Himalája étkezési kristálysó 1 kg,,True,,5997973113613,1169.0,g,1000.0,False,,,,,https://imageproxy.wolt.com/assets/689b86b787a8f04a4a7d9bdb,,etelizesito-leveskocka-171,sóland himalája étkezési kristálysó 1 kg,5997973113613,7177ed0384a1fb664fef45fe,https://imageproxy.wolt.com/assets/689b86b787a8f04a4a7d9bdb,etelizesito-leveskocka-171,etelizesito-leveskocka,1169.0
Spar,ef1cd6f4e7b8f2f32bc3f159,Virágméz 250 g,,True,,5998150520132,1209.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53b,,mez-148,virágméz 250 g,5998150520132,ef1cd6f4e7b8f2f32bc3f159,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53b,mez-148,mez,1209.0
Spar,3329489e048d41e73f11a8c8,Virágméz 250 g,,True,,5998150522501,1469.0,g,250.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53c,,mez-148,virágméz 250 g,5998150522501,3329489e048d41e73f11a8c8,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53c,mez-148,mez,1469.0
Spar,0030014568c28e788fee54e9,Virágméz 900 g,,True,,5998035100046,2939.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b87bc87a8f04a4a7d9d8d,,mez-148,virágméz 900 g,5998035100046,0030014568c28e788fee54e9,https://imageproxy.wolt.com/assets/689b87bc87a8f04a4a7d9d8d,mez-148,mez,2939.0
Spar,4f9efddf06442f27adeb1d4a,Virágméz 900 g,,True,,5998150520071,3359.0,g,900.0,False,,,,,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53d,,mez-148,virágméz 900 g,5998150520071,4f9efddf06442f27adeb1d4a,https://imageproxy.wolt.com/assets/689b888ff18c6aaa8030a53d,mez-148,mez,3359.0
Spar,bf1eb5d068ebb92cb928a022,Zott Belriso tejberizs 200 g,,True,,4014500512266,379.0,g,200.0,False,,,,,https://imageproxy.wolt.com/assets/689b7283f18c6aaa80309342,,puding-kremturo-tejberizs-97,zott belriso tejberizs 200 g,4014500512266,bf1eb5d068ebb92cb928a022,https://imageproxy.wolt.com/assets/689b7283f18c6aaa80309342,puding-kremturo-tejberizs-97,puding-kremturo-tejberizs,379.0
