product_name,barcode,unit_price,categories,image_urls
"Angelli Bianco szőlőléből készült ízesített bor 14,5% 0,75 l",5999136674900,2989.0,boralapu-italok-sherry-egyeb-szeszezett-bor-253,https://imageproxy.wolt.com/assets/689b956bf18c6aaa8030b916;https://imageproxy.wolt.com/assets/689b956cf18c6aaa8030b91c
"Angelli Cherry szőlőléből készült ízesített bor 14% 0,75 l",5999136674955,2989.0,boralapu-italok-sherry-egyeb-szeszezett-bor-253,https://imageproxy.wolt.com/assets/689b956bf18c6aaa8030b919;https://imageproxy.wolt.com/assets/689b956cf18c6aaa8030b91d
"Angelli Cioccolato likőr 0,5 l",5942006101716,4274.0,likor-240,https://imageproxy.wolt.com/assets/689b7d949bbcfa1dc39bbbc7;https://imageproxy.wolt.com/assets/689b7d959bbcfa1dc39bbbcb
"Angelli Tiramisu likőr 0,5 l",5942006101723,4274.0,likor-240,https://imageproxy.wolt.com/assets/689b7d949bbcfa1dc39bbbc6;https://imageproxy.wolt.com/assets/689b7d959bbcfa1dc39bbbcc
"Angelli Toffee likőr 0,5 l",5942006101730,4274.0,likor-240,https://imageproxy.wolt.com/assets/689b7d939bbcfa1dc39bbbc5;https://imageproxy.wolt.com/assets/689b7d949bbcfa1dc39bbbca
"Angelli Áfonya szőlőléből készült ízesített bor 14% 0,75 l",5999136674924,2989.0,egyeb-alkoholos-italok-koktelok-247,https://imageproxy.wolt.com/assets/689b956bf18c6aaa8030b917;https://imageproxy.wolt.com/assets/689b956cf18c6aaa8030b91b
"Angyal Borászat Mosoly Tokaji Édes Cuvée édes fehér bor 11% 0,5 l",5999861381500,2064.0,feher-bor-249,https://imageproxy.wolt.com/assets/689b9b239bbcfa1dc39bd475
"Apenta Light Eper energiamentes enyhén szénsavas üdítőital édesítőszerekkel 1,5 l",5998821519809,500.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8ecef18c6aaa8030b111
"Apenta Light energiamentes bodza üdítőital enyhén szénsavas ásványvízzel, édesítőszerekkel 1,5 l",5998821515535,500.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eb7f18c6aaa8030b0cf
"Apenta Light energiamentes grapefruit-pomelo ízű üdítőital enyhén szénsavas ásványvízzel 1,5 l",5998821515436,500.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eb6f18c6aaa8030b0cc
"Apenta Light energiamentes görögdinnye üdítőital enyhén szénsavas ásványvízzel 1,5 l",5998821515498,500.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eb6f18c6aaa8030b0ce
"Apenta Light energiamentes szőlő üdítőital enyhén szénsavas ásványvízzel, édesítőszerekkel 1,5 l",5998821515511,500.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eb6f18c6aaa8030b0ca
"Apenta Vitamixx Zero citrom-maracuja ízű szénsavmentes, energiamentes üdítőital 1,5 l",5998821515672,509.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b8eb9f18c6aaa8030b0d7
"Apenta Vitamixx Zero málna-lime ízű szénsavmentes, energiamentes üdítőital 1,5 l",5998821515658,509.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b8eb9f18c6aaa8030b0d6
"Apenta Vitamixx Zero áfonya-levendula ízű szénsavmentes, energiamentes üdítőital 1,5 l",5998821515634,509.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b8eb8f18c6aaa8030b0d4
"Apenta Vitamixx alma-mangó ízű szénsavmentes üdítőital természetes ásványvízzel 1,5 l",5998821515573,509.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b8eb7f18c6aaa8030b0d1
"Apenta Vitamixx eper-vörösáfonya ízű szénsavmentes üdítőital természetes ásványvízzel, 1500 ml",5998821515597,509.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b8eb7f18c6aaa8030b0d2
"Apenta Vitamixx kaktusz-guava ízű szénsavmentes üdítőital természetes ásványvízzel 1,5 l",5998821520850,509.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/6989d390df12ec286094abba
"Apenta málna üdítőital szénsavas ásványvízzel 1,5 l",5998821515399,500.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eb59bbcfa1dc39bc7e4
"Apenta szőlő üdítőital szénsavas ásványvízzel 1,5 l",5998821515344,500.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eb59bbcfa1dc39bc7e5
Apenta+ Active sárkánygyümölcs-guava-hibiszkusz ízű energiamentes szénsavmentes üdítőital 750 ml,5998821521093,524.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/6989d38edf12ec286094abb5
"Apenta+ Anti-Stress gránátalma-acai-piros szőlő ízű, enyhén szénsavas üdítőital 750 ml",5998821519113,535.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eca9bbcfa1dc39bc7f9
Apenta+ Antiox gránátalma-acai ízű szénsavmentes energiamentes üdítőital vitaminokkal 750 ml,5998821515719,514.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689b8eb8f18c6aaa8030b0d5
