key,base_unit,base_price_diff_b_minus_a,base_price_pct_b_minus_a,Spar_product_name,Prima_product_name,Spar_barcode,Prima_barcode,Spar_unit_price,Prima_unit_price,Spar_unit_type,Prima_unit_type,Spar_unit_step,Prima_unit_step,Spar_base_price,Prima_base_price,Spar_categories,Prima_categories
5998208926398|mozzarella italia mini 80 g,kg,575.0,8.863,Mozzarella Italia mini 80 g,Mozzarella Italia mini 80 g,5998208926398,5998208926398,519.0,565.0,g,g,80.0,80.0,6487.5,7062.5,lagy-sajtok-88,friss-sajt-66
5998208926404|szarvasi szeletelt mozzarella 100 g,kg,800.0,10.54,Szarvasi Szeletelt Mozzarella 100 g,Szarvasi Szeletelt Mozzarella 100 g,5998208926404,5998208926404,759.0,839.0,g,g,100.0,100.0,7590.0,8390.0,szeletelt-sajtok-92,szeletelt-reszelt-sajtok-67
5998208927449|szarvasi reszelt mozzarella 150 g,kg,1166.667,17.967,Szarvasi Reszelt Mozzarella 150 g,Szarvasi Reszelt Mozzarella 150 g,5998208927449,5998208927449,974.0,1149.0,g,g,150.0,150.0,6493.333,7660.0,friss-sajtok-89,szeletelt-reszelt-sajtok-67
"5998248400100|mészáros pál classic collection szekszárdi cabernet sauvignon száraz vörösbor 13% 0,75 l",l,333.333,9.263,"Mészáros Pál Classic Collection Szekszárdi Cabernet Sauvignon száraz vörösbor 13% 0,75 l","Mészáros Pál Classic Collection Szekszárdi Cabernet Sauvignon száraz vörösbor 13% 0,75 l",5998248400100,5998248400100,2699.0,2949.0,ml,ml,750.0,750.0,3598.667,3932.0,voros-bor-250,vorosbor-196
5998270721259|fanan hummus natúr csicseriborsókrém 250 g,kg,340.0,7.63,Fanan hummus natúr csicseriborsókrém 250 g,Fanan hummus natúr csicseriborsókrém 250 g,5998270721259,5998270721259,1114.0,1199.0,g,g,250.0,250.0,4456.0,4796.0,szendvicskremek-es-pastetomok-216,szendvicskrem-148
5998279181177|kaiser klasszikus májas 200 g,kg,700.0,46.823,Kaiser klasszikus májas 200 g,Kaiser klasszikus májas 200 g,5998279181177,5998279181177,299.0,439.0,g,g,200.0,200.0,1495.0,2195.0,pastetomok-majasok-120,majas-95
5998304053134|házias ízek chilis bab darált marhahússal 400 g,kg,362.5,12.565,Házias Ízek chilis bab darált marhahússal 400 g,Házias Ízek chilis bab darált marhahússal 400 g,5998304053134,5998304053134,1154.0,1299.0,g,g,400.0,400.0,2885.0,3247.5,konzerv-keszetelek-213,keszetel-konzerv-98
5998304056326|házias ízek babfőzelék házikolbásszal 400 g,kg,362.5,12.565,Házias Ízek babfőzelék házikolbásszal 400 g,Házias Ízek babfőzelék házikolbásszal 400 g,5998304056326,5998304056326,1154.0,1299.0,g,g,400.0,400.0,2885.0,3247.5,konzerv-keszetelek-213,keszetel-konzerv-98
5998304058931|házias ízek pincepörkölt 400 g,kg,350.0,11.12,Házias Ízek pincepörkölt 400 g,Házias Ízek pincepörkölt 400 g,5998304058931,5998304058931,1259.0,1399.0,g,g,400.0,400.0,3147.5,3497.5,konzerv-keszetelek-213,keszetel-konzerv-98
5998304058955|házias ízek zöldséges aprópecsenye 400 g,kg,350.0,11.12,Házias Ízek zöldséges aprópecsenye 400 g,Házias Ízek zöldséges aprópecsenye 400 g,5998304058955,5998304058955,1259.0,1399.0,g,g,400.0,400.0,3147.5,3497.5,konzerv-keszetelek-213,keszetel-konzerv-98
5998304062747|családi sertésmájkrém 190 g,kg,389.474,24.183,Családi sertésmájkrém 190 g,Családi sertésmájkrém 190 g,5998304062747,5998304062747,306.0,380.0,g,g,190.0,190.0,1610.526,2000.0,pastetomok-majasok-120,maj-huskonzerv-melegszendvicskrem-103
5998304062822|családi baromfimájas 190 g,kg,231.579,7.928,Családi baromfimájas 190 g,Családi baromfimájas 190 g,5998304062822,5998304062822,555.0,599.0,g,g,190.0,190.0,2921.053,3152.632,pastetomok-majasok-120,maj-huskonzerv-melegszendvicskrem-103
5998304062921|házias ízek hamburgeres melegszendvics krém 290 g,kg,189.655,5.826,Házias Ízek hamburgeres melegszendvics krém 290 g,Házias Ízek hamburgeres melegszendvics krém 290 g,5998304062921,5998304062921,944.0,999.0,g,g,290.0,290.0,3255.172,3444.828,halkonzerv-huskonzerv-melegszendvicskrem-212,maj-huskonzerv-melegszendvicskrem-103
5998304062945|házias ízek provanszi melegszendvics krém 290 g,kg,189.655,5.826,Házias Ízek provanszi melegszendvics krém 290 g,Házias Ízek provanszi melegszendvics krém 290 g,5998304062945,5998304062945,944.0,999.0,g,g,290.0,290.0,3255.172,3444.828,halkonzerv-huskonzerv-melegszendvicskrem-212,maj-huskonzerv-melegszendvicskrem-103
5998304065007|házias ízek csípős magyaros melegszendvics krém 290 g,kg,534.483,16.419,Házias Ízek csípős magyaros melegszendvics krém 290 g,Házias Ízek csípős magyaros melegszendvics krém 290 g,5998304065007,5998304065007,944.0,1099.0,g,g,290.0,290.0,3255.172,3789.655,halkonzerv-huskonzerv-melegszendvicskrem-212,maj-huskonzerv-melegszendvicskrem-103
5998304067421|házias ízek borsos tokány tésztával 400 g,kg,200.0,6.563,Házias Ízek borsos tokány tésztával 400 g,Házias Ízek borsos tokány tésztával 400 g,5998304067421,5998304067421,1219.0,1299.0,g,g,400.0,400.0,3047.5,3247.5,konzerv-keszetelek-213,keszetel-konzerv-98
5998304068220|házias ízek tiszai halászlé vegyes halból 400 g,kg,887.5,18.261,Házias Ízek tiszai halászlé vegyes halból 400 g,Házias Ízek tiszai halászlé vegyes halból 400 g,5998304068220,5998304068220,1944.0,2299.0,g,g,400.0,400.0,4860.0,5747.5,konzerv-keszetelek-213,keszetel-konzerv-98
5998304241111|globus párolt csemegekukorica 340 g,kg,298.246,12.879,Globus párolt csemegekukorica 340 g,Globus párolt csemegekukorica 340 g,5998304241111,5998304241111,660.0,745.0,g,g,285.0,285.0,2315.789,2614.035,zoldsegkonzerv-210,zoldseg-konzerv-99
5998304295442|globus párolt szuperédes csemegekukorica 340 g,kg,789.474,32.421,Globus párolt szuperédes csemegekukorica 340 g,Globus párolt szuperédes csemegekukorica 340 g,5998304295442,5998304295442,694.0,919.0,g,g,285.0,285.0,2435.088,3224.561,zoldsegkonzerv-210,zoldseg-konzerv-99
5998304611457|kalocsai i. osztályú csípősségmentes fűszerpaprika őrlemény 40 g,kg,1250.0,6.676,Kalocsai I. osztályú csípősségmentes fűszerpaprika őrlemény 40 g,Kalocsai I. osztályú csípősségmentes fűszerpaprika őrlemény 40 g,5998304611457,5998304611457,749.0,799.0,g,g,40.0,40.0,18725.0,19975.0,fuszerek-165,fuszer-123
5998304611464|kalocsai i. osztályú csípősségmentes fűszerpaprika őrlemény 75 g,kg,1066.667,7.484,Kalocsai I. osztályú csípősségmentes fűszerpaprika őrlemény 75 g,Kalocsai I. osztályú csípősségmentes fűszerpaprika őrlemény 75 g,5998304611464,5998304611464,1069.0,1149.0,g,g,75.0,75.0,14253.333,15320.0,fuszerek-165,fuszer-123
5998304747415|univer sűrített paradicsom 18-20 ref% 360 g,kg,194.444,8.696,Univer sűrített paradicsom 18-20 ref% 360 g,Univer sűrített paradicsom 18-20 ref% 360 g,5998304747415,5998304747415,805.0,875.0,g,g,360.0,360.0,2236.111,2430.556,paradicsompure-pesto-egyeb-olasz-szoszok-214,zoldseg-konzerv-99
5998305362365|sertésmájkrém 62 g,kg,354.839,15.278,Sertésmájkrém 62 g,Sertésmájkrém 62 g,5998305362365,5998305362365,144.0,166.0,g,g,62.0,62.0,2322.581,2677.419,pastetomok-majasok-120,maj-huskonzerv-melegszendvicskrem-103
"5998400304130|cerbona piros gyümölcsös müzliszelet cukor hozzáadása nélkül, édesítőszerrel 20 g",kg,700.0,6.512,"Cerbona piros gyümölcsös müzliszelet cukor hozzáadása nélkül, édesítőszerrel 20 g","Cerbona piros gyümölcsös müzliszelet cukor hozzáadása nélkül, édesítőszerrel 20 g",5998400304130,5998400304130,215.0,229.0,g,g,20.0,20.0,10750.0,11450.0,muzliszelet-gabonapehely-szelet-185,cukormentes-hozzaadott-cukrot-nem-tartalmaz-33
"5998400305151|cerbona étcsokoládés-málnás müzliszelet hozzáadott cukor nélkül, édesítőszerrel 20 g",kg,700.0,6.512,"Cerbona étcsokoládés-málnás müzliszelet hozzáadott cukor nélkül, édesítőszerrel 20 g","Cerbona étcsokoládés-málnás müzliszelet hozzáadott cukor nélkül, édesítőszerrel 20 g",5998400305151,5998400305151,215.0,229.0,g,g,20.0,20.0,10750.0,11450.0,muzliszelet-gabonapehely-szelet-185,cukormentes-hozzaadott-cukrot-nem-tartalmaz-33
"5998400305519|cerbona banános müzliszelet kakaós tejbevonó talppal, cukor hozzáadása nélkül, édesítőszerekkel 20 g",kg,700.0,6.512,"Cerbona banános müzliszelet kakaós tejbevonó talppal, cukor hozzáadása nélkül, édesítőszerekkel 20 g","Cerbona banános müzliszelet kakaós tejbevonó talppal, cukor hozzáadása nélkül, édesítőszerekkel 20 g",5998400305519,5998400305519,215.0,229.0,g,g,20.0,20.0,10750.0,11450.0,muzliszelet-gabonapehely-szelet-185,cukormentes-hozzaadott-cukrot-nem-tartalmaz-33
"5998400305540|cerbona kávés müzliszelet, fehér bevonó talppal 20 g",kg,700.0,6.512,"Cerbona kávés müzliszelet, fehér bevonó talppal  20 g","Cerbona kávés müzliszelet, fehér bevonó talppal  20 g",5998400305540,5998400305540,215.0,229.0,g,g,20.0,20.0,10750.0,11450.0,muzliszelet-gabonapehely-szelet-185,muzli-es-egyeb-szelet-78
5998400305854|cerbona epres-joghurtos müzliszelet epres bevonó talppal 20 g,kg,700.0,6.512,Cerbona epres-joghurtos müzliszelet epres bevonó talppal 20 g,Cerbona epres-joghurtos müzliszelet epres bevonó talppal 20 g,5998400305854,5998400305854,215.0,229.0,g,g,20.0,20.0,10750.0,11450.0,muzliszelet-gabonapehely-szelet-185,muzli-es-egyeb-szelet-78
5998400305885|cerbona finomszemű zabpehely 500 g,kg,140.0,9.602,Cerbona finomszemű zabpehely 500 g,Cerbona finomszemű zabpehely 500 g,5998400305885,5998400305885,729.0,799.0,g,g,500.0,500.0,1458.0,1598.0,zabpehely-zabkasa-rizskasa-131,kukorica-es-zabpehely-76
"5998400307698|cerbona gluténmentes, laktózmentes csokoládés-meggyes müzliszelet 35 g",kg,571.429,5.797,"Cerbona gluténmentes, laktózmentes csokoládés-meggyes müzliszelet 35 g","Cerbona gluténmentes, laktózmentes csokoládés-meggyes müzliszelet 35 g",5998400307698,5998400307698,345.0,365.0,g,g,35.0,35.0,9857.143,10428.571,glutenmentes-76,glutenmentes-elelmiszer-32
5998400308428|cerbona protein fehérjében gazdag banános müzliszelet 35 g,kg,685.714,6.761,Cerbona Protein fehérjében gazdag banános müzliszelet 35 g,Cerbona Protein fehérjében gazdag banános müzliszelet 35 g,5998400308428,5998400308428,355.0,379.0,g,g,35.0,35.0,10142.857,10828.571,muzliszelet-gabonapehely-szelet-185,muzli-es-egyeb-szelet-78
5998400308459|cerbona protein fehérjében gazdag csokoládés-karamellás müzliszelet 35 g,kg,714.286,7.062,Cerbona Protein fehérjében gazdag csokoládés-karamellás müzliszelet 35 g,Cerbona Protein fehérjében gazdag csokoládés-karamellás müzliszelet 35 g,5998400308459,5998400308459,354.0,379.0,g,g,35.0,35.0,10114.286,10828.571,protein-tartalmu-keszitmeny-151,muzli-es-egyeb-szelet-78
"5998400308985|cerbona gluténmentes, laktózmentes étcsokoládés-málnás müzliszelet kakaós bevonó talppal 35 g",kg,571.429,5.797,"Cerbona gluténmentes, laktózmentes étcsokoládés-málnás müzliszelet kakaós bevonó talppal 35 g","Cerbona gluténmentes, laktózmentes étcsokoládés-málnás müzliszelet kakaós bevonó talppal 35 g",5998400308985,5998400308985,345.0,365.0,g,g,35.0,35.0,9857.143,10428.571,glutenmentes-76,glutenmentes-elelmiszer-32
5998400311824|cerbona étcsokoládés müzli 200 g,kg,125.0,2.567,Cerbona étcsokoládés müzli 200 g,Cerbona étcsokoládés müzli 200 g,5998400311824,5998400311824,974.0,999.0,g,g,200.0,200.0,4870.0,4995.0,muzli-granola-133,muzli-kasa-77
5998400311831|cerbona étcsokoládés-epres müzli 200 g,kg,125.0,2.567,Cerbona étcsokoládés-epres müzli 200 g,Cerbona étcsokoládés-epres müzli 200 g,5998400311831,5998400311831,974.0,999.0,g,g,200.0,200.0,4870.0,4995.0,muzli-granola-133,muzli-kasa-77
5998400311855|cerbona áfonyás müzli 200 g,kg,125.0,2.567,Cerbona áfonyás müzli 200 g,Cerbona áfonyás müzli 200 g,5998400311855,5998400311855,974.0,999.0,g,g,200.0,200.0,4870.0,4995.0,muzli-granola-133,muzli-kasa-77
5998400311879|cerbona meggyes müzli 200 g,kg,125.0,2.567,Cerbona meggyes müzli 200 g,Cerbona meggyes müzli 200 g,5998400311879,5998400311879,974.0,999.0,g,g,200.0,200.0,4870.0,4995.0,muzli-granola-133,muzli-kasa-77
5998400311961|cerbona csokis-kekszes müzliszelet 20 g,kg,700.0,6.512,Cerbona csokis-kekszes müzliszelet 20 g,Cerbona csokis-kekszes müzliszelet 20 g,5998400311961,5998400311961,215.0,229.0,g,g,20.0,20.0,10750.0,11450.0,muzliszelet-gabonapehely-szelet-185,muzli-es-egyeb-szelet-78
5998400312036|cerbona áfonyás müzliszelet 20 g,kg,700.0,6.512,Cerbona áfonyás müzliszelet 20 g,Cerbona áfonyás müzliszelet 20 g,5998400312036,5998400312036,215.0,229.0,g,g,20.0,20.0,10750.0,11450.0,muzliszelet-gabonapehely-szelet-185,muzli-es-egyeb-szelet-78
"5998400312074|cerbona fitt müzliszelet hozzáadott kalciummal, hozzáadott cukor nélkül, édesítőszerrel 20 g",kg,700.0,6.512,"Cerbona Fitt müzliszelet hozzáadott kalciummal, hozzáadott cukor nélkül, édesítőszerrel 20 g","Cerbona Fitt müzliszelet hozzáadott kalciummal, hozzáadott cukor nélkül, édesítőszerrel 20 g",5998400312074,5998400312074,215.0,229.0,g,g,20.0,20.0,10750.0,11450.0,muzliszelet-gabonapehely-szelet-185,cukormentes-hozzaadott-cukrot-nem-tartalmaz-33
5998400312548|cerbona instant zabpehely 450 g,kg,155.556,9.602,Cerbona instant zabpehely 450 g,Cerbona instant zabpehely 450 g,5998400312548,5998400312548,729.0,799.0,g,g,450.0,450.0,1620.0,1775.556,zabpehely-zabkasa-rizskasa-131,kukorica-es-zabpehely-76
"5998400312838|cerbona rudi gluténmentes, laktózmentes zabrúd sárgabarackos töltelékkel, kakaós bevonattal 30 g",kg,466.667,6.512,"Cerbona Rudi gluténmentes, laktózmentes zabrúd sárgabarackos töltelékkel, kakaós bevonattal 30 g","Cerbona Rudi gluténmentes, laktózmentes zabrúd sárgabarackos töltelékkel, kakaós bevonattal 30 g",5998400312838,5998400312838,215.0,229.0,g,g,30.0,30.0,7166.667,7633.333,glutenmentes-76,glutenmentes-elelmiszer-32
5998400313033|cerbona müzli max mogyorós-karamellás müzliszelet 30 g,kg,700.0,6.481,Cerbona Müzli Max mogyorós-karamellás müzliszelet 30 g,Cerbona Müzli Max mogyorós-karamellás müzliszelet 30 g,5998400313033,5998400313033,324.0,345.0,g,g,30.0,30.0,10800.0,11500.0,muzli-granola-133,muzli-es-egyeb-szelet-78
5998400313064|cerbona müzli max csokoládés-karamellás müzliszelet 30 g,kg,700.0,6.481,Cerbona Müzli Max csokoládés-karamellás müzliszelet 30 g,Cerbona Müzli Max csokoládés-karamellás müzliszelet 30 g,5998400313064,5998400313064,324.0,345.0,g,g,30.0,30.0,10800.0,11500.0,muzli-granola-133,muzli-es-egyeb-szelet-78
5998400313095|cerbona müzli max málnás-citromos müzliszelet 30 g,kg,700.0,6.481,Cerbona Müzli Max málnás-citromos müzliszelet 30 g,Cerbona Müzli Max málnás-citromos müzliszelet 30 g,5998400313095,5998400313095,324.0,345.0,g,g,30.0,30.0,10800.0,11500.0,muzli-granola-133,muzli-es-egyeb-szelet-78
5998400313125|cerbona müzli max epres-csokoládés müzliszelet 30 g,kg,700.0,6.481,Cerbona Müzli Max epres-csokoládés müzliszelet 30 g,Cerbona Müzli Max epres-csokoládés müzliszelet 30 g,5998400313125,5998400313125,324.0,345.0,g,g,30.0,30.0,10800.0,11500.0,muzli-granola-133,muzli-es-egyeb-szelet-78
"5998400313897|cerbona gluténmentes, laktózmentes epres-chia magos müzliszelet 35 g",kg,571.429,5.797,"Cerbona gluténmentes, laktózmentes epres-chia magos müzliszelet 35 g","Cerbona gluténmentes, laktózmentes epres-chia magos müzliszelet 35 g",5998400313897,5998400313897,345.0,365.0,g,g,35.0,35.0,9857.143,10428.571,glutenmentes-76,glutenmentes-elelmiszer-32
5998400313941|cerbona gluténmentes csokoládés-narancsos müzliszelet kakaós bevonó talppal 35 g,kg,571.429,5.797,Cerbona gluténmentes csokoládés-narancsos müzliszelet kakaós bevonó talppal 35 g,Cerbona gluténmentes csokoládés-narancsos müzliszelet kakaós bevonó talppal 35 g,5998400313941,5998400313941,345.0,365.0,g,g,35.0,35.0,9857.143,10428.571,glutenmentes-76,glutenmentes-elelmiszer-32
5998400561045|nagyi titka étkezési búzadara 1 kg,kg,50.0,10.438,Nagyi titka étkezési búzadara 1 kg,Nagyi titka étkezési búzadara 1 kg,5998400561045,5998400561045,479.0,529.0,g,g,1000.0,1000.0,479.0,529.0,buzadara-liszt-zsemlemorzsa-160,liszt-dara-panirmorzsa-127
5998400562042|nagyi titka búzarétesliszt 1 kg,kg,20.0,6.079,Nagyi titka búzarétesliszt 1 kg,Nagyi titka búzarétesliszt 1 kg,5998400562042,5998400562042,329.0,349.0,g,g,1000.0,1000.0,329.0,349.0,buzadara-liszt-zsemlemorzsa-160,liszt-dara-panirmorzsa-127
5998400562240|nagyi titka búzafinomliszt 1 kg,kg,4.0,1.29,Nagyi titka búzafinomliszt 1 kg,Nagyi titka búzafinomliszt 1 kg,5998400562240,5998400562240,310.0,314.0,g,g,1000.0,1000.0,310.0,314.0,buzadara-liszt-zsemlemorzsa-160,liszt-dara-panirmorzsa-127
5998400562271|nagyi titka leavened dough cake flour 1 kg,kg,50.0,10.225,Nagyi titka Leavened Dough Cake Flour 1 kg,Nagyi titka Leavened Dough Cake Flour 1 kg,5998400562271,5998400562271,489.0,539.0,g,g,1000.0,1000.0,489.0,539.0,buzadara-liszt-zsemlemorzsa-160,liszt-dara-panirmorzsa-127
5998400562400|nagyi titka teljes kiőrlésű búzaliszt btkl 1 kg,kg,50.0,10.225,Nagyi titka teljes kiőrlésű búzaliszt BTKL 1 kg,Nagyi titka teljes kiőrlésű búzaliszt BTKL 1 kg,5998400562400,5998400562400,489.0,539.0,g,g,1000.0,1000.0,489.0,539.0,buzadara-liszt-zsemlemorzsa-160,liszt-dara-panirmorzsa-127
5998400563223|nagyi titka pizzaliszt 00 típus 1 kg,kg,50.0,10.225,Nagyi titka pizzaliszt 00 típus 1 kg,Nagyi titka pizzaliszt 00 típus 1 kg,5998400563223,5998400563223,489.0,539.0,g,g,1000.0,1000.0,489.0,539.0,buzadara-liszt-zsemlemorzsa-160,liszt-dara-panirmorzsa-127
5998421104030|frittmann art kunsági cserszegi fűszeres száraz fehér bor 12% 750 ml,l,386.667,14.803,Frittmann Art Kunsági Cserszegi Fűszeres száraz fehér bor 12% 750 ml,Frittmann Art Kunsági Cserszegi Fűszeres száraz fehér bor 12% 750 ml,5998421104030,5998421104030,1959.0,2249.0,ml,ml,750.0,750.0,2612.0,2998.667,feher-bor-249,feherbor-194
"5998421104245|frittmann art duna-tisza közi rosé cuvée száraz rosé bor 12,5% 750 ml",l,386.667,14.803,"Frittmann Art Duna-Tisza közi Rosé Cuvée száraz rosé bor 12,5% 750 ml","Frittmann Art Duna-Tisza közi Rosé Cuvée száraz rosé bor 12,5% 750 ml",5998421104245,5998421104245,1959.0,2249.0,ml,ml,750.0,750.0,2612.0,2998.667,rose-bor-251,rosebor-195
"5998421104306|frittmann classic irsai olivér száraz fehérbor 11,5% 750 ml",l,386.667,14.803,"Frittmann Classic Irsai Olivér száraz fehérbor 11,5% 750 ml","Frittmann Classic Irsai Olivér száraz fehérbor 11,5% 750 ml",5998421104306,5998421104306,1959.0,2249.0,ml,ml,750.0,750.0,2612.0,2998.667,feher-bor-249,feherbor-194
5998421104313|frittmann classic kunsági kékfrankos rosé száraz rosé bor 12% 750 ml,l,386.667,14.803,Frittmann Classic Kunsági Kékfrankos Rosé száraz rosé bor 12% 750 ml,Frittmann Classic Kunsági Kékfrankos Rosé száraz rosé bor 12% 750 ml,5998421104313,5998421104313,1959.0,2249.0,ml,ml,750.0,750.0,2612.0,2998.667,rose-bor-251,rosebor-195
5998501325027|koronás cukor kristálycukor 1000 g,kg,50.0,15.576,Koronás Cukor kristálycukor 1000 g,Koronás Cukor kristálycukor 1000 g,5998501325027,5998501325027,321.0,371.0,g,g,1000.0,1000.0,321.0,371.0,cukor-169,cukor-edesitoszer-121
5998501340068|koronás cukor kockacukor 500 g,kg,380.0,46.455,Koronás Cukor kockacukor 500 g,Koronás Cukor kockacukor 500 g,5998501340068,5998501340068,409.0,599.0,g,g,500.0,500.0,818.0,1198.0,cukor-169,cukor-edesitoszer-121
5998501351057|koronás porcukor 500 g,kg,82.0,13.487,Koronás porcukor 500 g,Koronás porcukor 500 g,5998501351057,5998501351057,304.0,345.0,g,g,500.0,500.0,608.0,690.0,cukor-169,cukor-edesitoszer-121
5998571540184|diamant kockacukor 500 g,kg,400.0,50.125,Diamant kockacukor 500 g,Diamant kockacukor 500 g,5998571540184,5998571540184,399.0,599.0,g,g,500.0,500.0,798.0,1198.0,cukor-169,cukor-edesitoszer-121
5998571551142|diamant porcukor 500 g,kg,132.0,23.656,Diamant porcukor 500 g,Diamant porcukor 500 g,5998571551142,5998571551142,279.0,345.0,g,g,500.0,500.0,558.0,690.0,cukor-169,cukor-edesitoszer-121
