key,stores_present,base_unit,min_store,max_store,min_base_price,max_base_price,diff,pct_diff,names_by_store,barcodes_by_store,unit_prices_by_store,unit_steps_by_store,categories_by_store
taft ultra hajlakk minden hajtípusra 250 ml,Spar;Tesco,l,Tesco,Spar,6996.0,8396.0,1400.0,20.011,Spar=Taft Ultra hajlakk minden hajtípusra 250 ml; Tesco=Taft Ultra hajlakk minden hajtípusra 250 ml,Spar=4012800706002; Tesco=04012800706002,Spar=2099.0; Tesco=1749.0,Spar=250.0 ml; Tesco=250.0 ml,Spar=hajapolo-termekek-303; Tesco=Drogéria|Hajápolás|Hajformázás|Hajlakkok
taft volume hajlakk vékonyszálú hajra 4-es erősségű tartás 250 ml,Spar;Tesco,l,Tesco,Spar,6996.0,8396.0,1400.0,20.011,Spar=Taft Volume hajlakk vékonyszálú hajra 4-es erősségű tartás 250 ml; Tesco=Taft Volume hajlakk vékonyszálú hajra 4-es erősségű tartás 250 ml,Spar=3838824058245; Tesco=03838824058245,Spar=2099.0; Tesco=1749.0,Spar=250.0 ml; Tesco=250.0 ml,Spar=hajapolo-termekek-303; Tesco=Drogéria|Hajápolás|Hajformázás|Hajlakkok
taft power kasmír hajlakk száraz & sérült hajra 250 ml,Spar;Tesco,l,Tesco,Spar,6996.0,8396.0,1400.0,20.011,Spar=Taft Power Kasmír hajlakk száraz & sérült hajra 250 ml; Tesco=Taft Power Kasmír hajlakk száraz & sérült hajra 250 ml,Spar=9000100477505; Tesco=09000100477505,Spar=2099.0; Tesco=1749.0,Spar=250.0 ml; Tesco=250.0 ml,Spar=hajapolo-termekek-303; Tesco=Drogéria|Hajápolás|Hajformázás|Hajlakkok
taft power invisible hajlakk minden hajtípusra 250 ml,Spar;Tesco,l,Tesco,Spar,6996.0,8396.0,1400.0,20.011,Spar=Taft Power Invisible hajlakk minden hajtípusra 250 ml; Tesco=Taft Power Invisible hajlakk minden hajtípusra 250 ml,Spar=9000100876520; Tesco=09000100876520,Spar=2099.0; Tesco=1749.0,Spar=250.0 ml; Tesco=250.0 ml,Spar=hajapolo-termekek-303; Tesco=Drogéria|Hajápolás|Hajformázás|Hajlakkok
taft ultimate hajlakk minden hajtípusra 250 ml,Spar;Tesco,l,Tesco,Spar,6996.0,8396.0,1400.0,20.011,Spar=Taft Ultimate hajlakk minden hajtípusra 250 ml; Tesco=Taft Ultimate hajlakk minden hajtípusra 250 ml,Spar=9000100923071; Tesco=09000100923071,Spar=2099.0; Tesco=1749.0,Spar=250.0 ml; Tesco=250.0 ml,Spar=hajapolo-termekek-303; Tesco=Drogéria|Hajápolás|Hajformázás|Hajlakkok
taft powerful age hajlakk vékonyszálú hajra 250 ml,Spar;Tesco,l,Tesco,Spar,6996.0,8396.0,1400.0,20.011,Spar=Taft Powerful Age hajlakk vékonyszálú hajra 250 ml; Tesco=Taft Powerful Age hajlakk vékonyszálú hajra 250 ml,Spar=9000100653503; Tesco=09000100653503,Spar=2099.0; Tesco=1749.0,Spar=250.0 ml; Tesco=250.0 ml,Spar=hajapolo-termekek-303; Tesco=Drogéria|Hajápolás|Hajformázás|Hajlakkok
taft volume hajlakk vékonyszálú hajra 250 ml,Spar;Tesco,l,Tesco,Spar,6996.0,8396.0,1400.0,20.011,Spar=Taft Volume hajlakk vékonyszálú hajra 250 ml; Tesco=Taft Volume hajlakk vékonyszálú hajra 250 ml,Spar=9000100728201; Tesco=09000100728201,Spar=2099.0; Tesco=1749.0,Spar=250.0 ml; Tesco=250.0 ml,Spar=hajapolo-termekek-303; Tesco=Drogéria|Hajápolás|Hajformázás|Hajlakkok
taft shine hajhab minden hajtípusra 200 ml,Spar;Tesco,l,Tesco,Spar,8745.0,10495.0,1750.0,20.011,Spar=Taft Shine hajhab minden hajtípusra 200 ml; Tesco=Taft Shine hajhab minden hajtípusra 200 ml,Spar=3838824083667; Tesco=03838824083667,Spar=2099.0; Tesco=1749.0,Spar=200.0 ml; Tesco=200.0 ml,Spar=hajapolo-termekek-303; Tesco=Drogéria|Hajápolás|Hajformázás|Hajhabok
taft volume hajhab vékonyszálú hajra 200 ml,Spar;Tesco,l,Tesco,Spar,8745.0,10495.0,1750.0,20.011,Spar=Taft Volume hajhab vékonyszálú hajra 200 ml; Tesco=Taft Volume hajhab vékonyszálú hajra 200 ml,Spar=9000100728249; Tesco=09000100728249,Spar=2099.0; Tesco=1749.0,Spar=200.0 ml; Tesco=200.0 ml,Spar=hajapolo-termekek-303; Tesco=Drogéria|Hajápolás|Hajformázás|Hajhabok
wiesbauer prémium bécsi sertésvirsli 400 g,Prima;Spar;Tesco,kg,Tesco,Prima,4997.5,5997.5,1000.0,20.01,Prima=Wiesbauer Prémium bécsi sertésvirsli 400 g; Spar=Wiesbauer Prémium bécsi sertésvirsli 400 g; Tesco=Wiesbauer Prémium bécsi sertésvirsli 400 g,Prima=5996227001492; Spar=5996227001492; Tesco=05996227001492,Prima=2399.0; Spar=2099.0; Tesco=1999.0,Prima=400.0 g; Spar=400.0 g; Tesco=400.0 g,Prima=virsli-debreceni-94; Spar=virsli-118; Tesco=Húsáru|Csemege húskészítmények|Virsli|Csomagolt virsli
nescafé classic azonnal oldódó kávé 150 g,Prima;Spar;Tesco,kg,Tesco,Prima,16660.0,19993.333,3333.333,20.008,Prima=Nescafé Classic azonnal oldódó kávé 150 g; Spar=Nescafé Classic azonnal oldódó kávé 150 g; Tesco=Nescafé Classic azonnal oldódó kávé 150 g,Prima=5998710965052; Spar=8445290784315; Tesco=08445290784315,Prima=2999.0; Spar=2624.0; Tesco=2499.0,Prima=150.0 g; Spar=150.0 g; Tesco=150.0 g,Prima=instant-kave-cappuccino-166; Spar=instant-kave-139; Tesco=Italok|Kávé|Instant Kávé|Klasszikus
"moët & chandon brut impérial minőségi száraz pezsgő 12,5% 750 ml",Spar;Tesco,l,Tesco,Spar,26653.333,31958.667,5305.333,19.905,"Spar=Moët & Chandon Brut Impérial minőségi száraz pezsgő 12,5% 750 ml; Tesco=Moët & Chandon Brut Impérial minőségi száraz pezsgő 12,5% 750 ml",Spar=5999575710009; Tesco=05999575710009,Spar=23969.0; Tesco=19990.0,Spar=750.0 ml; Tesco=750.0 ml,Spar=pezsgo-gyongyozo-bor-252; Tesco=Italok|Pezsgők|Hagyományos pezsgők|Száraz pezsgők
fruttamax bubble¹² málna ízű vegyes gyümölcsszörp cukorral és édesítőszerekkel 500 ml,Prima;Tesco,l,Tesco,Prima,2918.0,3498.0,580.0,19.877,Prima=FruttaMax Bubble¹² málna ízű vegyes gyümölcsszörp cukorral és édesítőszerekkel 500 ml; Tesco=FruttaMax Bubble¹² málna ízű vegyes gyümölcsszörp cukorral és édesítőszerekkel 500 ml,Prima=5998571760353; Tesco=05998571760353,Prima=1749.0; Tesco=1459.0,Prima=500.0 ml; Tesco=500.0 ml,"Prima=szorp-italpor-pezsgotabletta-178; Tesco=Italok|Szörpök, italporok, citromlevek|Szörpök, szirupok|Egyéb ízesítésű szörpök, szirupok"
fruttamax bubble¹² mangó ízű vegyes gyümölcsszörp cukorral és édesítőszerekkel 500 ml,Prima;Tesco,l,Tesco,Prima,2918.0,3498.0,580.0,19.877,Prima=FruttaMax Bubble¹² mangó ízű vegyes gyümölcsszörp cukorral és édesítőszerekkel 500 ml; Tesco=FruttaMax Bubble¹² mangó ízű vegyes gyümölcsszörp cukorral és édesítőszerekkel 500 ml,Prima=5998571760360; Tesco=05998571760360,Prima=1749.0; Tesco=1459.0,Prima=500.0 ml; Tesco=500.0 ml,"Prima=szorp-italpor-pezsgotabletta-178; Tesco=Italok|Szörpök, italporok, citromlevek|Szörpök, szirupok|Egyéb ízesítésű szörpök, szirupok"
dettol erdei gyümölcsös érintés nélküli kézmosó készülék utántöltő 250 ml,Spar;Tesco,l,Spar,Tesco,4836.0,5796.0,960.0,19.851,Spar=Dettol Erdei Gyümölcsös érintés nélküli kézmosó készülék utántöltő 250 ml; Tesco=Dettol Erdei Gyümölcsös érintés nélküli kézmosó készülék utántöltő 250 ml,Spar=5900627117783; Tesco=05900627117783,Spar=1209.0; Tesco=1449.0,Spar=250.0 ml; Tesco=250.0 ml,"Spar=szappanok-307; Tesco=Drogéria|Fürdés, kézmosás|Folyékony szappanok|Folyékony szappanok"
"axe black 3 in 1 tusfürdő testre, arcra, hajra 400 ml",Spar;Tesco,l,Tesco,Spar,3722.5,4460.0,737.5,19.812,"Spar=AXE Black 3 in 1 tusfürdő testre, arcra, hajra 400 ml; Tesco=AXE Black 3 in 1 tusfürdő testre, arcra, hajra 400 ml",Spar=8710447284117; Tesco=08710447284117,Spar=1784.0; Tesco=1489.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=ferfi-tusfurdo-309; Tesco=Drogéria|Férfi kozmetikumok|Férfi tusfürdők|Férfi tusfürdők
"axe epic fresh 3 in 1 tusfürdő testre, arcra, hajra 400 ml",Spar;Tesco,l,Tesco,Spar,3722.5,4460.0,737.5,19.812,"Spar=AXE Epic Fresh 3 in 1 tusfürdő testre, arcra, hajra 400 ml; Tesco=AXE Epic Fresh 3 in 1 tusfürdő testre, arcra, hajra 400 ml",Spar=8720181204111; Tesco=08720181204111,Spar=1784.0; Tesco=1489.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=ferfi-tusfurdo-309; Tesco=Drogéria|Férfi kozmetikumok|Férfi tusfürdők|Férfi tusfürdők
"axe excite 3 in 1 tusfürdő testre, arcra, hajra 400 ml",Spar;Tesco,l,Tesco,Spar,3722.5,4460.0,737.5,19.812,"Spar=AXE Excite 3 in 1 tusfürdő testre, arcra, hajra 400 ml; Tesco=AXE Excite 3 in 1 tusfürdő testre, arcra, hajra 400 ml",Spar=8711600359659; Tesco=08711600359659,Spar=1784.0; Tesco=1489.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=ferfi-tusfurdo-309; Tesco=Drogéria|Férfi kozmetikumok|Férfi tusfürdők|Férfi tusfürdők
"axe sunset fresh 3 in 1 tusfürdő testre, arcra, hajra 400 ml",Spar;Tesco,l,Tesco,Spar,3722.5,4460.0,737.5,19.812,"Spar=Axe Sunset Fresh 3 in 1 tusfürdő testre, arcra, hajra 400 ml; Tesco=Axe Sunset Fresh 3 in 1 tusfürdő testre, arcra, hajra 400 ml",Spar=8720181598616; Tesco=08720181598616,Spar=1784.0; Tesco=1489.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=ferfi-tusfurdo-309; Tesco=Drogéria|Férfi kozmetikumok|Férfi tusfürdők|Férfi tusfürdők
globus klasszikus ízű mustár 440 g,Spar;Tesco,kg,Tesco,Spar,2815.909,3372.727,556.818,19.774,Spar=Globus klasszikus ízű mustár 440 g; Tesco=Globus klasszikus ízű mustár 440 g,Spar=8593838918163; Tesco=08593838918163,Spar=1484.0; Tesco=1239.0,Spar=440.0 g; Tesco=440.0 g,"Spar=ketchup-mustar-majonez-torma-224; Tesco=Alapvető élelmiszerek|Szószok, mártások, poralapok|Ketchup, mustár, torma, majonéz|Mustár"
schauma q10 fullness sampon 400 ml,Spar;Tesco,l,Tesco,Spar,2847.5,3410.0,562.5,19.754,Spar=Schauma Q10 Fullness sampon 400 ml; Tesco=Schauma Q10 Fullness sampon 400 ml,Spar=3838824193106; Tesco=03838824193106,Spar=1364.0; Tesco=1139.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=hajsampon-301; Tesco=Drogéria|Hajápolás|Női samponok|Vékony szálú hajra
schauma color & shine sampon 400 ml,Spar;Tesco,l,Tesco,Spar,2847.5,3410.0,562.5,19.754,Spar=Schauma Color & Shine sampon 400 ml; Tesco=Schauma Color & Shine sampon 400 ml,Spar=3838824086736; Tesco=03838824086736,Spar=1364.0; Tesco=1139.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=hajsampon-301; Tesco=Drogéria|Hajápolás|Női samponok|Festett hajra
"schauma férfi sampon komlóval, minden hajtípusra 400 ml",Spar;Tesco,l,Tesco,Spar,2847.5,3410.0,562.5,19.754,"Spar=Schauma Férfi sampon komlóval, minden hajtípusra 400 ml; Tesco=Schauma Férfi sampon komlóval, minden hajtípusra 400 ml",Spar=3838824086675; Tesco=03838824086675,Spar=1364.0; Tesco=1139.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=hajsampon-301; Tesco=Drogéria|Férfi kozmetikumok|Férfi samponok|Férfi samponok
schauma repair & care sampon 400 ml,Spar;Tesco,l,Tesco,Spar,2847.5,3410.0,562.5,19.754,Spar=Schauma Repair & Care sampon 400 ml; Tesco=Schauma Repair & Care sampon 400 ml,Spar=3838824138923; Tesco=03838824138923,Spar=1364.0; Tesco=1139.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=hajsampon-301; Tesco=Drogéria|Hajápolás|Női samponok|Normál hajra
schauma selymes ragyogás sampon 400 ml,Spar;Tesco,l,Tesco,Spar,2847.5,3410.0,562.5,19.754,Spar=Schauma Selymes Ragyogás sampon 400 ml; Tesco=Schauma Selymes Ragyogás sampon 400 ml,Spar=9000101656695; Tesco=09000101656695,Spar=1364.0; Tesco=1139.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=hajsampon-301; Tesco=Drogéria|Hajápolás|Női samponok|Normál hajra
schauma erős & hosszú haj sampon hibiszkusszal & rozmaringgal 400 ml,Spar;Tesco,l,Tesco,Spar,2847.5,3410.0,562.5,19.754,Spar=Schauma Erős & Hosszú haj sampon hibiszkusszal & rozmaringgal 400 ml; Tesco=Schauma Erős & Hosszú haj sampon hibiszkusszal & rozmaringgal 400 ml,Spar=9000101750058; Tesco=09000101750058,Spar=1364.0; Tesco=1139.0,Spar=400.0 ml; Tesco=400.0 ml,Spar=hajsampon-301; Tesco=Drogéria|Hajápolás|Női samponok|Normál hajra
"gullón dietnature étcsokoládés keksz édesítőszerrel 4 x 37,5 g (150 g)",Prima;Spar,kg,Prima,Spar,11326.667,13560.0,2233.333,19.717,"Prima=Gullón DietNature étcsokoládés keksz édesítőszerrel 4 x 37,5 g (150 g); Spar=Gullón DietNature étcsokoládés keksz édesítőszerrel 4 x 37,5 g (150 g)",Prima=8410376057270; Spar=8410376057270,Prima=1699.0; Spar=2034.0,Prima=150.0 g; Spar=150.0 g,Prima=cukormentes-hozzaadott-cukrot-nem-tartalmaz-33; Spar=cukormentes-78
"pedigree dentastix kiegészítő állateledel 4 hónapnál idősebb kutyák számára 25 kg+ 28 db 1,08 kg",Spar;Tesco,kg,Tesco,Spar,4063.889,4860.185,796.296,19.594,"Spar=Pedigree DentaStix kiegészítő állateledel 4 hónapnál idősebb kutyák számára 25 kg+ 28 db 1,08 kg; Tesco=Pedigree DentaStix kiegészítő állateledel 4 hónapnál idősebb kutyák számára 25 kg+ 28 db 1,08 kg",Spar=5998749110027; Tesco=05998749110027,Spar=5249.0; Tesco=4389.0,Spar=1080.0 g; Tesco=1080.0 g,Spar=kutyaeledel-322; Tesco=Kisállat|Kutyaeledelek & Kiegészítők|Jutalomfalatok|Fogápoló jutalomfalatok
purina one difficult appetite teljes értékű állateledel felnőtt macskák számára 4 x 85 g (340 g),Prima;Tesco,kg,Tesco,Prima,4673.529,5585.294,911.765,19.509,Prima=Purina One Difficult Appetite teljes értékű állateledel felnőtt macskák számára 4 x 85 g (340 g); Tesco=Purina One Difficult Appetite teljes értékű állateledel felnőtt macskák számára 4 x 85 g (340 g),Prima=7613287893512; Tesco=07613287893512,Prima=1899.0; Tesco=1589.0,Prima=340.0 g; Tesco=340.0 g,Prima=macskaeledel-230; Tesco=Kisállat|Macskaeledelek & Kiegészítők|Nedves eledelek|Alutasakos eledelek
"dreher 24 eper alkoholmentes világos sör és eper ízű ital keveréke 0,0% 0,5 l",Spar;Tesco,l,Tesco,Spar,718.0,858.0,140.0,19.499,"Spar=Dreher 24 Eper alkoholmentes világos sör és eper ízű ital keveréke 0,0% 0,5 l; Tesco=Dreher 24 Eper alkoholmentes világos sör és eper ízű ital keveréke 0,0% 0,5 l",Spar=5998817300183; Tesco=05998817300183,Spar=429.0; Tesco=359.0,Spar=500.0 ml; Tesco=500.0 ml,"Spar=alkoholmentes-sor-237; Tesco=Italok|Sör, cider|Alkoholmentes sörök és alkoholmentes ízesített sörök|Alkoholmentes ízesített sörök"
jameson stout edition whiskey 40% 700 ml,Spar;Tesco,l,Tesco,Spar,15128.571,18070.0,2941.429,19.443,Spar=Jameson Stout Edition whiskey 40% 700 ml; Tesco=Jameson Stout Edition whiskey 40% 700 ml,Spar=5998829901828; Tesco=05998829901828,Spar=12649.0; Tesco=10590.0,Spar=700.0 ml; Tesco=700.0 ml,Spar=whiskey-241; Tesco=Italok|Szeszes italok|Whisky|Egyéb whisky
"pécsi sör prémium lager gluténmentes minőségi világos biosör 5% 0,5 l",Spar;Tesco,l,Tesco,Spar,978.0,1168.0,190.0,19.427,"Spar=Pécsi Sör Prémium Lager gluténmentes minőségi világos biosör 5% 0,5 l; Tesco=Pécsi Sör Prémium Lager gluténmentes minőségi világos biosör 5% 0,5 l",Spar=5998817919347; Tesco=05998817919347,Spar=584.0; Tesco=489.0,Spar=500.0 ml; Tesco=500.0 ml,Spar=glutenmentes-76; Tesco=Speciális|BIO|Alkoholos italok|Alkoholos italok
delma sandwich 20% zsírtartalmú margarin 450 g,Prima;Spar;Tesco,kg,Prima,Spar,766.667,915.556,148.889,19.42,Prima=Delma Sandwich 20% zsírtartalmú margarin 450 g; Spar=Delma Sandwich 20% zsírtartalmú margarin 450 g; Tesco=Delma Sandwich 20% zsírtartalmú margarin 450 g,Prima=8719200240902; Spar=8719200240902; Tesco=08719200240902,Prima=345.0; Spar=412.0; Tesco=395.0,Prima=450.0 g; Spar=450.0 g; Tesco=450.0 g,"Prima=margarin-49; Spar=vaj-margarin-100; Tesco=Tejtermék-tojás|Vaj, margarin|Margarin|Csészés margarin"
"lipton ice tea csökkentett energiatartalmú citromízű szénsavmentes üdítőital 1,5 l",Prima;Spar;Tesco,l,Tesco,Prima,432.667,516.667,84.0,19.414,"Prima=Lipton Ice Tea csökkentett energiatartalmú citromízű szénsavmentes üdítőital 1,5 l; Spar=Lipton Ice Tea csökkentett energiatartalmú citromízű szénsavmentes üdítőital 1,5 l; Tesco=Lipton Ice Tea csökkentett energiatartalmú citromízű szénsavmentes üdítőital 1,5 l",Prima=5997264103132; Spar=5997264103132; Tesco=05997264103132,Prima=775.0; Spar=719.0; Tesco=649.0,Prima=1500.0 ml; Spar=1500.0 ml; Tesco=1500.0 ml,Prima=ice-tea-175; Spar=szensavmentes-uditoitalok-202; Tesco=Italok|Üdítőitalok|Jegesteák|Nagy kiszerelés
"lipton ice tea alacsony cukortartalmú szénsavmentes üdítőital zöldtea-kivonattal 1,5 l",Prima;Spar;Tesco,l,Tesco,Prima,432.667,516.667,84.0,19.414,"Prima=Lipton Ice Tea alacsony cukortartalmú szénsavmentes üdítőital zöldtea-kivonattal 1,5 l; Spar=Lipton Ice Tea alacsony cukortartalmú szénsavmentes üdítőital zöldtea-kivonattal 1,5 l; Tesco=Lipton Ice Tea alacsony cukortartalmú szénsavmentes üdítőital zöldtea-kivonattal 1,5 l",Prima=5997264103170; Spar=5997264103170; Tesco=05997264103170,Prima=775.0; Spar=719.0; Tesco=649.0,Prima=1500.0 ml; Spar=1500.0 ml; Tesco=1500.0 ml,Prima=ice-tea-175; Spar=szensavmentes-uditoitalok-202; Tesco=Italok|Üdítőitalok|Jegesteák|Nagy kiszerelés
"lipton ice tea csökkentett energiatartalmú, őszibarack ízű szénsavmentes üdítőital 1,5 l",Prima;Spar;Tesco,l,Tesco,Prima,432.667,516.667,84.0,19.414,"Prima=Lipton Ice Tea csökkentett energiatartalmú, őszibarack ízű szénsavmentes üdítőital 1,5 l; Spar=Lipton Ice Tea csökkentett energiatartalmú, őszibarack ízű szénsavmentes üdítőital 1,5 l; Tesco=Lipton Ice Tea csökkentett energiatartalmú, őszibarack ízű szénsavmentes üdítőital 1,5 l",Prima=5997264103156; Spar=5997264103156; Tesco=05997264103156,Prima=775.0; Spar=719.0; Tesco=649.0,Prima=1500.0 ml; Spar=1500.0 ml; Tesco=1500.0 ml,Prima=ice-tea-175; Spar=szensavmentes-uditoitalok-202; Tesco=Italok|Üdítőitalok|Jegesteák|Nagy kiszerelés
"lipton alacsony cukortartalmú eper ízű szénsavmentes üdítőital 1,5 l",Prima;Spar;Tesco,l,Tesco,Prima,432.667,516.667,84.0,19.414,"Prima=Lipton alacsony cukortartalmú eper ízű szénsavmentes üdítőital 1,5 l; Spar=Lipton alacsony cukortartalmú eper ízű szénsavmentes üdítőital 1,5 l; Tesco=Lipton alacsony cukortartalmú eper ízű szénsavmentes üdítőital 1,5 l",Prima=5997264104856; Spar=5997264104856; Tesco=05997264104856,Prima=775.0; Spar=719.0; Tesco=649.0,Prima=1500.0 ml; Spar=1500.0 ml; Tesco=1500.0 ml,Prima=ice-tea-175; Spar=szensavmentes-uditoitalok-202; Tesco=Italok|Üdítőitalok|Jegesteák|Nagy kiszerelés
hellmann's cheddar sajtos szósz 430 g,Spar;Tesco,kg,Tesco,Spar,3718.605,4439.535,720.93,19.387,Spar=Hellmann's Cheddar sajtos szósz 430 g; Tesco=Hellmann's Cheddar sajtos szósz 430 g,Spar=8721201959608; Tesco=08721201959608,Spar=1909.0; Tesco=1599.0,Spar=430.0 g; Tesco=430.0 g,"Spar=ketchup-mustar-majonez-torma-224; Tesco=Alapvető élelmiszerek|Szószok, mártások, poralapok|Szószok, mártások|Egyéb szószok"
hellmann's barbecue szósz 495 g,Spar;Tesco,kg,Tesco,Spar,3230.303,3856.566,626.263,19.387,Spar=Hellmann's barbecue szósz 495 g; Tesco=Hellmann's barbecue szósz 495 g,Spar=8721317701511; Tesco=08721317701511,Spar=1909.0; Tesco=1599.0,Spar=495.0 g; Tesco=495.0 g,"Spar=etelszosz-martas-225; Tesco=Alapvető élelmiszerek|Szószok, mártások, poralapok|Szószok, mártások|Barbecue, Chili és Worchester szószok"
"hellmann's burger szósz uborka, vöröshagyma és chili darabokkal 434 g",Spar;Tesco,kg,Tesco,Spar,3684.332,4398.618,714.286,19.387,"Spar=Hellmann's burger szósz uborka, vöröshagyma és chili darabokkal 434 g; Tesco=Hellmann's burger szósz uborka, vöröshagyma és chili darabokkal 434 g",Spar=8721317797279; Tesco=08721317797279,Spar=1909.0; Tesco=1599.0,Spar=434.0 g; Tesco=434.0 g,"Spar=etelszosz-martas-225; Tesco=Alapvető élelmiszerek|Szószok, mártások, poralapok|Szószok, mártások|Egyéb szószok"
protect csótány- és hangyairtó aeroszol 400 ml,Spar;Tesco,l,Tesco,Spar,3997.5,4772.5,775.0,19.387,Spar=Protect csótány- és hangyairtó aeroszol 400 ml; Tesco=Protect csótány- és hangyairtó aeroszol 400 ml,Spar=5997378740377; Tesco=05997378740377,Spar=1909.0; Tesco=1599.0,Spar=400.0 ml; Tesco=400.0 ml,"Spar=rovarirtok-279; Tesco=Háztartás|Tisztítószerek, takarítóeszközök|Rovarirtószerek|Mászórovarok ellen"
"jack daniel's tennessee whiskey 40% 0,7 l",Prima;Spar;Tesco,l,Tesco,Prima,13700.0,16355.714,2655.714,19.385,"Prima=Jack Daniel's Tennessee whiskey 40% 0,7 l; Spar=Jack Daniel's Tennessee whiskey 40% 0,7 l; Tesco=Jack Daniel's Tennessee whiskey 40% 0,7 l",Prima=5099873030189; Spar=5099873030189; Tesco=05099873030189,Prima=11449.0; Spar=10079.0; Tesco=9590.0,Prima=700.0 ml; Spar=700.0 ml; Tesco=700.0 ml,Prima=whiskey-188; Spar=whiskey-241; Tesco=Italok|Szeszes italok|Whisky|Egyéb whisky
haas classic citromízű teaízesítő tabletta c-vitaminnal 20 g,Prima;Spar;Tesco,kg,Tesco,Prima,14450.0,17250.0,2800.0,19.377,Prima=Haas Classic citromízű teaízesítő tabletta C-vitaminnal 20 g; Spar=Haas Classic citromízű teaízesítő tabletta C-vitaminnal 20 g; Tesco=Haas Classic citromízű teaízesítő tabletta C-vitaminnal 20 g,Prima=5999038509096; Spar=5999038509096; Tesco=05999038509096,Prima=345.0; Spar=309.0; Tesco=289.0,Prima=20.0 g; Spar=20.0 g; Tesco=20.0 g,"Prima=ecet-citromle-122; Spar=egyeb-172; Tesco=Italok|Szörpök, italporok, citromlevek|Citromlevek|Citromlevek"
mentos mint mentolízű cukordrazsé 38 g,Prima;Spar;Tesco,kg,Tesco,Prima,7605.263,9078.947,1473.684,19.377,Prima=Mentos Mint mentolízű cukordrazsé 38 g; Spar=Mentos Mint mentolízű cukordrazsé 38 g; Tesco=Mentos Mint mentolízű cukordrazsé 38 g,Prima=87108019; Spar=87108019; Tesco=00000087108019,Prima=345.0; Spar=304.0; Tesco=289.0,Prima=38.0 g; Spar=38.0 g; Tesco=38.0 g,"Prima=cukorka-ragogumi-egyeb-163; Spar=ragogumik-leheletfrissitok-186; Tesco=Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik|Leheletfrissítő, légúttisztító cukorkák"
"ľoréal paris elseve color vive sampon, 250 ml",Spar;Tesco,l,Tesco,Spar,5276.0,6296.0,1020.0,19.333,"Spar=ĽOréal Paris Elseve Color Vive sampon, 250 ml; Tesco=ĽOréal Paris Elseve Color Vive sampon, 250 ml",Spar=3600010010869; Tesco=03600010010869,Spar=1574.0; Tesco=1319.0,Spar=250.0 ml; Tesco=250.0 ml,Spar=hajsampon-301; Tesco=Drogéria|Hajápolás|Női samponok|Festett hajra
