index,category_id,name,display_name,url_category_path,parent_category_id,parent_url_category_path,depth,amounts,child_count,is_leaf,path,path_ids,image_url
0,Élelmiszer,Élelmiszer,Élelmiszer,élelmiszer,,,0,9890,9,false,Élelmiszer,Élelmiszer,https://cdn.metro-group.com/hu/food.png
1,húsHal,"Hús, hal","Hús, hal",élelmiszer/hús-hal,Élelmiszer,élelmiszer,1,705,4,false,"Élelmiszer > Hús, hal",Élelmiszer|húsHal,https://cdn.metro-group.com/hu/50210_kreati%CC%81vok_-_mshop_terme%CC%81kkatego%CC%81ria_-_hu%CC%81s_hal_-_1000x1000_v1.png
2,frissHús,Friss hús,Friss hús,élelmiszer/hús-hal/friss-hús,húsHal,élelmiszer/hús-hal,2,298,7,false,"Élelmiszer > Hús, hal > Friss hús",Élelmiszer|húsHal|frissHús,https://cdn.metro-group.com/hu/hu_pim_163283001001_01.png
3,frissCsirkehús,Friss csirke,Friss csirke,élelmiszer/hús-hal/friss-hús/friss-csirke,frissHús,élelmiszer/hús-hal/friss-hús,3,47,0,true,"Élelmiszer > Hús, hal > Friss hús > Friss csirke",Élelmiszer|húsHal|frissHús|frissCsirkehús,https://cdn.metro-group.com/hu/hu_pim_43357001001_05.png
4,frissBaromfihús,Friss baromfi,Friss baromfi,élelmiszer/hús-hal/friss-hús/friss-baromfi,frissHús,élelmiszer/hús-hal/friss-hús,3,44,0,true,"Élelmiszer > Hús, hal > Friss hús > Friss baromfi",Élelmiszer|húsHal|frissHús|frissBaromfihús,https://cdn.metro-group.com/hu/hu_pim_43341001001_01.png
5,frissSertes,Friss sertés,Friss sertés,élelmiszer/hús-hal/friss-hús/friss-sertés,frissHús,élelmiszer/hús-hal/friss-hús,3,88,0,true,"Élelmiszer > Hús, hal > Friss hús > Friss sertés",Élelmiszer|húsHal|frissHús|frissSertes,https://cdn.metro-group.com/hu/hu_pim_36574001001_01.png
6,frissMarha,Friss marha,Friss marha,élelmiszer/hús-hal/friss-hús/friss-marha,frissHús,élelmiszer/hús-hal/friss-hús,3,93,0,true,"Élelmiszer > Hús, hal > Friss hús > Friss marha",Élelmiszer|húsHal|frissHús|frissMarha,https://cdn.metro-group.com/hu/hu_pim_158694001001_02.png
7,frissBorjúhús,Friss borjú,Friss borjú,élelmiszer/hús-hal/friss-hús/friss-borjú,frissHús,élelmiszer/hús-hal/friss-hús,3,19,0,true,"Élelmiszer > Hús, hal > Friss hús > Friss borjú",Élelmiszer|húsHal|frissHús|frissBorjúhús,https://cdn.metro-group.com/hu/hu_pim_78340001001_01.png
8,frissBárányJuhKecskehús,"Friss bárány, juh, kecske","Friss bárány, juh, kecske",élelmiszer/hús-hal/friss-hús/friss-bárány-juh-kecske,frissHús,élelmiszer/hús-hal/friss-hús,3,3,0,true,"Élelmiszer > Hús, hal > Friss hús > Friss bárány, juh, kecske",Élelmiszer|húsHal|frissHús|frissBárányJuhKecskehús,https://cdn.metro-group.com/hu/hu_pim_157959001001_02.png
9,frissVadhús,Friss vadhús,Friss vadhús,élelmiszer/hús-hal/friss-hús/friss-vadhús,frissHús,élelmiszer/hús-hal/friss-hús,3,4,0,true,"Élelmiszer > Hús, hal > Friss hús > Friss vadhús",Élelmiszer|húsHal|frissHús|frissVadhús,https://cdn.metro-group.com/hu/hu_pim_5737001001_02.png
10,frissHal,Friss hal,Friss hal,élelmiszer/hús-hal/friss-hal,húsHal,élelmiszer/hús-hal,2,200,11,false,"Élelmiszer > Hús, hal > Friss hal",Élelmiszer|húsHal|frissHal,https://cdn.metro-group.com/hu/hu_pim_181141001001_01.png
11,édesvíziTenyesztettHalHalfile_1739462561108,"Édesvízi tenyésztett hal, halfilé","Édesvízi tenyésztett hal, halfilé",élelmiszer/hús-hal/friss-hal/édesvízi-tenyésztett-hal-halfilé,frissHal,élelmiszer/hús-hal/friss-hal,3,67,0,true,"Élelmiszer > Hús, hal > Friss hal > Édesvízi tenyésztett hal, halfilé",Élelmiszer|húsHal|frissHal|édesvíziTenyesztettHalHalfile_1739462561108,https://cdn.metro-group.com/hu/hu_pim_154756001001_02.png
12,édesvíziVadonElőHalHalfile,"Édesvízi vadon élő hal, halfilé","Édesvízi vadon élő hal, halfilé",élelmiszer/hús-hal/friss-hal/édesvízi-vadon-élő-hal-halfilé,frissHal,élelmiszer/hús-hal/friss-hal,3,1,0,true,"Élelmiszer > Hús, hal > Friss hal > Édesvízi vadon élő hal, halfilé",Élelmiszer|húsHal|frissHal|édesvíziVadonElőHalHalfile,https://cdn.metro-group.com/hu/hu_pim_167353001001_02.png
13,tengerTenyesztettHalHalfile,"Tengeri tenyésztett hal, halfilé","Tengeri tenyésztett hal, halfilé",élelmiszer/hús-hal/friss-hal/tengeri-tenyésztett-hal-halfilé,frissHal,élelmiszer/hús-hal/friss-hal,3,23,0,true,"Élelmiszer > Hús, hal > Friss hal > Tengeri tenyésztett hal, halfilé",Élelmiszer|húsHal|frissHal|tengerTenyesztettHalHalfile,https://cdn.metro-group.com/hu/hu_pim_165670001001_02.png
14,tengeriVadonElőHalHalfile,"Tengeri vadon élő hal, halfilé","Tengeri vadon élő hal, halfilé",élelmiszer/hús-hal/friss-hal/tengeri-vadon-élő-hal-halfilé,frissHal,élelmiszer/hús-hal/friss-hal,3,17,0,true,"Élelmiszer > Hús, hal > Friss hal > Tengeri vadon élő hal, halfilé",Élelmiszer|húsHal|frissHal|tengeriVadonElőHalHalfile,https://cdn.metro-group.com/hu/hu_pim_81157001001_01.png
15,fustöltLazac,Füstölt lazac,Füstölt lazac,élelmiszer/hús-hal/friss-hal/füstölt-lazac,frissHal,élelmiszer/hús-hal/friss-hal,3,8,0,true,"Élelmiszer > Hús, hal > Friss hal > Füstölt lazac",Élelmiszer|húsHal|frissHal|fustöltLazac,https://cdn.metro-group.com/hu/hu_pim_133696001001_02.png
16,halCsemege_1739462653996,Hal csemege,Hal csemege,élelmiszer/hús-hal/friss-hal/hal-csemege,frissHal,élelmiszer/hús-hal/friss-hal,3,42,0,true,"Élelmiszer > Hús, hal > Friss hal > Hal csemege",Élelmiszer|húsHal|frissHal|halCsemege_1739462653996,https://cdn.metro-group.com/hu/hu_pim_111399001001_02.png
17,Kagylófelek_1728025469501,Kagylófélék,Kagylófélék,élelmiszer/hús-hal/friss-hal/kagylófélék,frissHal,élelmiszer/hús-hal/friss-hal,3,4,0,true,"Élelmiszer > Hús, hal > Friss hal > Kagylófélék",Élelmiszer|húsHal|frissHal|Kagylófelek_1728025469501,https://cdn.metro-group.com/hu/hu_pim_73865001001_01.png
18,Osztriga,Osztriga,Osztriga,élelmiszer/hús-hal/friss-hal/osztriga,frissHal,élelmiszer/hús-hal/friss-hal,3,22,0,true,"Élelmiszer > Hús, hal > Friss hal > Osztriga",Élelmiszer|húsHal|frissHal|Osztriga,https://cdn.metro-group.com/hu/hu_pim_30350001001_01.png
19,Puhatestű,Puhatestűek,Puhatestűek,élelmiszer/hús-hal/friss-hal/puhatestűek,frissHal,élelmiszer/hús-hal/friss-hal,3,8,0,true,"Élelmiszer > Hús, hal > Friss hal > Puhatestűek",Élelmiszer|húsHal|frissHal|Puhatestű,https://cdn.metro-group.com/hu/hu_pim_35664001001_01.png
20,Rákfelek,Rákfélék,Rákfélék,élelmiszer/hús-hal/friss-hal/rákfélék,frissHal,élelmiszer/hús-hal/friss-hal,3,7,0,true,"Élelmiszer > Hús, hal > Friss hal > Rákfélék",Élelmiszer|húsHal|frissHal|Rákfelek,https://cdn.metro-group.com/hu/hu_pim_82233001001_01.png
21,egyebFustöltHal,Egyéb füstölt hal,Egyéb füstölt hal,élelmiszer/hús-hal/friss-hal/egyéb-füstölt-hal,frissHal,élelmiszer/hús-hal/friss-hal,3,1,0,true,"Élelmiszer > Hús, hal > Friss hal > Egyéb füstölt hal",Élelmiszer|húsHal|frissHal|egyebFustöltHal,https://cdn.metro-group.com/hu/hu_pim_181141001001_01.png
22,fagyasztottHús,Fagyasztott hús,Fagyasztott hús,élelmiszer/hús-hal/fagyasztott-hús,húsHal,élelmiszer/hús-hal,2,89,9,false,"Élelmiszer > Hús, hal > Fagyasztott hús",Élelmiszer|húsHal|fagyasztottHús,https://cdn.metro-group.com/hu/hu_pim_165175001001_03.png
23,fagyasztottCsirke,Fagyasztott csirke,Fagyasztott csirke,élelmiszer/hús-hal/fagyasztott-hús/fagyasztott-csirke,fagyasztottHús,élelmiszer/hús-hal/fagyasztott-hús,3,19,0,true,"Élelmiszer > Hús, hal > Fagyasztott hús > Fagyasztott csirke",Élelmiszer|húsHal|fagyasztottHús|fagyasztottCsirke,https://cdn.metro-group.com/hu/hu_pim_125400001001_01.png
24,fagyasztottBaromfi,Fagyasztott baromfi,Fagyasztott baromfi,élelmiszer/hús-hal/fagyasztott-hús/fagyasztott-baromfi,fagyasztottHús,élelmiszer/hús-hal/fagyasztott-hús,3,16,0,true,"Élelmiszer > Hús, hal > Fagyasztott hús > Fagyasztott baromfi",Élelmiszer|húsHal|fagyasztottHús|fagyasztottBaromfi,https://cdn.metro-group.com/hu/hu_pim_202209001001_01.png
25,fagyasztottSerteshús,Fagyasztott sertés,Fagyasztott sertés,élelmiszer/hús-hal/fagyasztott-hús/fagyasztott-sertés,fagyasztottHús,élelmiszer/hús-hal/fagyasztott-hús,3,18,0,true,"Élelmiszer > Hús, hal > Fagyasztott hús > Fagyasztott sertés",Élelmiszer|húsHal|fagyasztottHús|fagyasztottSerteshús,https://cdn.metro-group.com/hu/hu_pim_169880001001_02.png
26,fagyasztottMarhahús,Fagyasztott marha,Fagyasztott marha,élelmiszer/hús-hal/fagyasztott-hús/fagyasztott-marha,fagyasztottHús,élelmiszer/hús-hal/fagyasztott-hús,3,15,0,true,"Élelmiszer > Hús, hal > Fagyasztott hús > Fagyasztott marha",Élelmiszer|húsHal|fagyasztottHús|fagyasztottMarhahús,https://cdn.metro-group.com/hu/hu_pim_165175001001_03.png
27,fagyasztottBorjúhús,Fagyasztott borjú,Fagyasztott borjú,élelmiszer/hús-hal/fagyasztott-hús/fagyasztott-borjú,fagyasztottHús,élelmiszer/hús-hal/fagyasztott-hús,3,4,0,true,"Élelmiszer > Hús, hal > Fagyasztott hús > Fagyasztott borjú",Élelmiszer|húsHal|fagyasztottHús|fagyasztottBorjúhús,https://cdn.metro-group.com/hu/hu_pim_95674001001_01.png
28,fagyasztottBárányhúsBirkahús,"Fagyasztott bárány, birka","Fagyasztott bárány, birka",élelmiszer/hús-hal/fagyasztott-hús/fagyasztott-bárány-birka,fagyasztottHús,élelmiszer/hús-hal/fagyasztott-hús,3,5,0,true,"Élelmiszer > Hús, hal > Fagyasztott hús > Fagyasztott bárány, birka",Élelmiszer|húsHal|fagyasztottHús|fagyasztottBárányhúsBirkahús,https://cdn.metro-group.com/hu/hu_pim_13515001001_01.png
29,fagyasztottVadhús,Fagyasztott vadhús,Fagyasztott vadhús,élelmiszer/hús-hal/fagyasztott-hús/fagyasztott-vadhús,fagyasztottHús,élelmiszer/hús-hal/fagyasztott-hús,3,10,0,true,"Élelmiszer > Hús, hal > Fagyasztott hús > Fagyasztott vadhús",Élelmiszer|húsHal|fagyasztottHús|fagyasztottVadhús,https://cdn.metro-group.com/hu/hu_pim_608478001001_02.png
30,egyebFagyasztottÁllathús,Egyéb fagyasztott állathús,Egyéb fagyasztott állathús,élelmiszer/hús-hal/fagyasztott-hús/egyéb-fagyasztott-állathús,fagyasztottHús,élelmiszer/hús-hal/fagyasztott-hús,3,1,0,true,"Élelmiszer > Hús, hal > Fagyasztott hús > Egyéb fagyasztott állathús",Élelmiszer|húsHal|fagyasztottHús|egyebFagyasztottÁllathús,https://cdn.metro-group.com/hu/hu_pim_58332001001_02.png
31,Csigák,"Csiga, béka","Csiga, béka",élelmiszer/hús-hal/fagyasztott-hús/csiga-béka,fagyasztottHús,élelmiszer/hús-hal/fagyasztott-hús,3,1,0,true,"Élelmiszer > Hús, hal > Fagyasztott hús > Csiga, béka",Élelmiszer|húsHal|fagyasztottHús|Csigák,https://cdn.metro-group.com/hu/hu_pim_170529001001_02.png
32,fagyasztottHal,Fagyasztott hal,Fagyasztott hal,élelmiszer/hús-hal/fagyasztott-hal,húsHal,élelmiszer/hús-hal,2,118,12,false,"Élelmiszer > Hús, hal > Fagyasztott hal",Élelmiszer|húsHal|fagyasztottHal,https://cdn.metro-group.com/hu/hu_pim_162837001001_02.png
33,édesvíziTenyesztett,Édesvízi tenyésztett,Édesvízi tenyésztett,élelmiszer/hús-hal/fagyasztott-hal/édesvízi-tenyésztett,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,12,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Édesvízi tenyésztett",Élelmiszer|húsHal|fagyasztottHal|édesvíziTenyesztett,https://cdn.metro-group.com/hu/hu_pim_166293001001_01.png
34,édesvíziVadonElő,Édesvízi vadon élő,Édesvízi vadon élő,élelmiszer/hús-hal/fagyasztott-hal/édesvízi-vadon-élő,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,25,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Édesvízi vadon élő",Élelmiszer|húsHal|fagyasztottHal|édesvíziVadonElő,https://cdn.metro-group.com/hu/hu_pim_180333001001_01.png
35,tengervíziTenyesztett,Tengervízi tenyésztett,Tengervízi tenyésztett,élelmiszer/hús-hal/fagyasztott-hal/tengervízi-tenyésztett,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,18,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Tengervízi tenyésztett",Élelmiszer|húsHal|fagyasztottHal|tengervíziTenyesztett,https://cdn.metro-group.com/hu/hu_pim_162837001001_02.png
36,tengervíziVadonElő,Tengervízi vadon élő,Tengervízi vadon élő,élelmiszer/hús-hal/fagyasztott-hal/tengervízi-vadon-élő,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,11,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Tengervízi vadon élő",Élelmiszer|húsHal|fagyasztottHal|tengervíziVadonElő,https://cdn.metro-group.com/hu/hu_pim_169811001001_02.png
37,tenyesztettRákokFőtt,Tenyésztett főtt rákok,Tenyésztett főtt rákok,élelmiszer/hús-hal/fagyasztott-hal/tenyésztett-főtt-rákok,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,2,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Tenyésztett főtt rákok",Élelmiszer|húsHal|fagyasztottHal|tenyesztettRákokFőtt,https://cdn.metro-group.com/hu/hu_pim_117934001001_02.png
38,tenyesztettRákokNyers,Tenyésztett nyers rákok,Tenyésztett nyers rákok,élelmiszer/hús-hal/fagyasztott-hal/tenyésztett-nyers-rákok,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,13,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Tenyésztett nyers rákok",Élelmiszer|húsHal|fagyasztottHal|tenyesztettRákokNyers,https://cdn.metro-group.com/hu/hu_pim_133873001001_02.png
39,vadonElőRákokFőtt,Vadon élő főtt rákok,Vadon élő főtt rákok,élelmiszer/hús-hal/fagyasztott-hal/vadon-élő-főtt-rákok,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,2,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Vadon élő főtt rákok",Élelmiszer|húsHal|fagyasztottHal|vadonElőRákokFőtt,https://cdn.metro-group.com/hu/hu_pim_133872001001_01.png
40,vadonElőRákokNyers,Vadon élő nyers rákok,Vadon élő nyers rákok,élelmiszer/hús-hal/fagyasztott-hal/vadon-élő-nyers-rákok,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,3,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Vadon élő nyers rákok",Élelmiszer|húsHal|fagyasztottHal|vadonElőRákokNyers,https://cdn.metro-group.com/hu/hu_pim_170910001001_02.png
41,Kagylófelek,Kagylófélék,Kagylófélék,élelmiszer/hús-hal/fagyasztott-hal/kagylófélék,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,12,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Kagylófélék",Élelmiszer|húsHal|fagyasztottHal|Kagylófelek,https://cdn.metro-group.com/hu/hu_pim_73865001001_01.png
42,meszhejúÁllatok,Mészhéjú állatok,Mészhéjú állatok,élelmiszer/hús-hal/fagyasztott-hal/mészhéjú-állatok,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,5,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Mészhéjú állatok",Élelmiszer|húsHal|fagyasztottHal|meszhejúÁllatok,https://cdn.metro-group.com/hu/hu_pim_164338001002_02.png
43,sushiSashimi,"Sushi, sashimi","Sushi, sashimi",élelmiszer/hús-hal/fagyasztott-hal/sushi-sashimi,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,5,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Sushi, sashimi",Élelmiszer|húsHal|fagyasztottHal|sushiSashimi,https://cdn.metro-group.com/hu/hu_pim_182162001001_01.png
44,vegyesHalEsTengerGyumölcsei,Vegyes hal és tenger gyümölcsei,Vegyes hal és tenger gyümölcsei,élelmiszer/hús-hal/fagyasztott-hal/vegyes-hal-és-tenger-gyümölcsei,fagyasztottHal,élelmiszer/hús-hal/fagyasztott-hal,3,10,0,true,"Élelmiszer > Hús, hal > Fagyasztott hal > Vegyes hal és tenger gyümölcsei",Élelmiszer|húsHal|fagyasztottHal|vegyesHalEsTengerGyumölcsei,https://cdn.metro-group.com/hu/hu_pim_77143001002_02.png
45,zöldsegGyumölcs,"Zöldség, gyümölcs","Zöldség, gyümölcs",élelmiszer/zöldség-gyümölcs,Élelmiszer,élelmiszer,1,455,5,false,"Élelmiszer > Zöldség, gyümölcs",Élelmiszer|zöldsegGyumölcs,https://cdn.metro-group.com/hu/50210_kreati%CC%81vok_-_mshop_terme%CC%81kkatego%CC%81ria_-_zo%CC%88ldse%CC%81g_-_1000x1000_v1.png
46,Gyumölcs,Gyümölcs,Gyümölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,zöldsegGyumölcs,élelmiszer/zöldség-gyümölcs,2,76,10,false,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs",Élelmiszer|zöldsegGyumölcs|Gyumölcs,https://cdn.metro-group.com/hu/hu_pim_18897001001_02.png
47,Alma_1739518724332,Alma,Alma,élelmiszer/zöldség-gyümölcs/gyümölcs/alma,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,19,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Alma",Élelmiszer|zöldsegGyumölcs|Gyumölcs|Alma_1739518724332,https://cdn.metro-group.com/hu/hu_pim_905107001001_02.png
48,Banán,Banán,Banán,élelmiszer/zöldség-gyümölcs/gyümölcs/banán,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,2,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Banán",Élelmiszer|zöldsegGyumölcs|Gyumölcs|Banán,https://cdn.metro-group.com/hu/hu_pim_330456001001_02.png
49,Citrusfelek,Citrusfélék,Citrusfélék,élelmiszer/zöldség-gyümölcs/gyümölcs/citrusfélék,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,13,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Citrusfélék",Élelmiszer|zöldsegGyumölcs|Gyumölcs|Citrusfelek,https://cdn.metro-group.com/hu/hu_pim_128747001001_01.png
50,Dinnye,Dinnye,Dinnye,élelmiszer/zöldség-gyümölcs/gyümölcs/dinnye,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,7,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Dinnye",Élelmiszer|zöldsegGyumölcs|Gyumölcs|Dinnye,https://cdn.metro-group.com/hu/hu_pim_166143001001_02.png
51,Körte,Körte,Körte,élelmiszer/zöldség-gyümölcs/gyümölcs/körte,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,3,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Körte",Élelmiszer|zöldsegGyumölcs|Gyumölcs|Körte,https://cdn.metro-group.com/hu/hu_pim_153138001001_02.png
52,Szőlő,Szőlő,Szőlő,élelmiszer/zöldség-gyümölcs/gyümölcs/szőlő,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,2,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Szőlő",Élelmiszer|zöldsegGyumölcs|Gyumölcs|Szőlő,https://cdn.metro-group.com/hu/hu_pim_330365001001_01.png
53,bogyósGyumölcsök_1728029084052,Bogyós gyümölcsök,Bogyós gyümölcsök,élelmiszer/zöldség-gyümölcs/gyümölcs/bogyós-gyümölcsök,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,9,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Bogyós gyümölcsök",Élelmiszer|zöldsegGyumölcs|Gyumölcs|bogyósGyumölcsök_1728029084052,https://cdn.metro-group.com/hu/hu_pim_150777001001_02.png
54,csonthejasGyumölcsök,Csonthéjas gyümölcsök,Csonthéjas gyümölcsök,élelmiszer/zöldség-gyümölcs/gyümölcs/csonthéjas-gyümölcsök,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,6,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Csonthéjas gyümölcsök",Élelmiszer|zöldsegGyumölcs|Gyumölcs|csonthejasGyumölcsök,https://cdn.metro-group.com/hu/hu_pim_964922001001_01.png
55,egzotikusTropikusGyumölcs,"Egzotikus, tropikus gyümölcs","Egzotikus, tropikus gyümölcs",élelmiszer/zöldség-gyümölcs/gyümölcs/egzotikus-tropikus-gyümölcs,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,14,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Egzotikus, tropikus gyümölcs",Élelmiszer|zöldsegGyumölcs|Gyumölcs|egzotikusTropikusGyumölcs,https://cdn.metro-group.com/hu/hu_pim_76397001001_01.png
56,egyebGyumölcsök_1728029109791,Egyéb gyümölcsök,Egyéb gyümölcsök,élelmiszer/zöldség-gyümölcs/gyümölcs/egyéb-gyümölcsök,Gyumölcs,élelmiszer/zöldség-gyümölcs/gyümölcs,3,1,0,true,"Élelmiszer > Zöldség, gyümölcs > Gyümölcs > Egyéb gyümölcsök",Élelmiszer|zöldsegGyumölcs|Gyumölcs|egyebGyumölcsök_1728029109791,https://cdn.metro-group.com/hu/hu_pim_88762001001_01.png
57,Zöldseg,Zöldség,Zöldség,élelmiszer/zöldség-gyümölcs/zöldség,zöldsegGyumölcs,élelmiszer/zöldség-gyümölcs,2,166,12,false,"Élelmiszer > Zöldség, gyümölcs > Zöldség",Élelmiszer|zöldsegGyumölcs|Zöldseg,https://cdn.metro-group.com/hu/hu_pim_12833001001_03.png
58,Paprika,Paprika,Paprika,élelmiszer/zöldség-gyümölcs/zöldség/paprika,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,20,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Paprika",Élelmiszer|zöldsegGyumölcs|Zöldseg|Paprika,https://cdn.metro-group.com/hu/hu_pim_80404001001_01.png
59,Paradicsom_1728029292912,Paradicsom,Paradicsom,élelmiszer/zöldség-gyümölcs/zöldség/paradicsom,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,14,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Paradicsom",Élelmiszer|zöldsegGyumölcs|Zöldseg|Paradicsom_1728029292912,https://cdn.metro-group.com/hu/hu_pim_27428001001_01.png
60,Burgonya,Burgonya,Burgonya,élelmiszer/zöldség-gyümölcs/zöldség/burgonya,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,13,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Burgonya",Élelmiszer|zöldsegGyumölcs|Zöldseg|Burgonya,https://cdn.metro-group.com/hu/hu_pim_153135001001_02.png
61,Saláták,Saláták,Saláták,élelmiszer/zöldség-gyümölcs/zöldség/saláták,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,11,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Saláták",Élelmiszer|zöldsegGyumölcs|Zöldseg|Saláták,https://cdn.metro-group.com/hu/hu_pim_31001001_01.png
62,Gombák_1728029235028,Gomba,Gomba,élelmiszer/zöldség-gyümölcs/zöldség/gomba,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,21,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Gomba",Élelmiszer|zöldsegGyumölcs|Zöldseg|Gombák_1728029235028,https://cdn.metro-group.com/hu/hu_pim_897701001001_03.png
63,Huvelyesek_1728029253563,Hüvelyesek,Hüvelyesek,élelmiszer/zöldség-gyümölcs/zöldség/hüvelyesek,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,1,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Hüvelyesek",Élelmiszer|zöldsegGyumölcs|Zöldseg|Huvelyesek_1728029253563,https://cdn.metro-group.com/hu/hu_pim_76421001001_02.png
64,Káposztafelek,Káposztafélék,Káposztafélék,élelmiszer/zöldség-gyümölcs/zöldség/káposztafélék,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,11,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Káposztafélék",Élelmiszer|zöldsegGyumölcs|Zöldseg|Káposztafelek,https://cdn.metro-group.com/hu/hu_pim_547246001001_01.png
65,Tökfelek,Tökfélék,Tökfélék,élelmiszer/zöldség-gyümölcs/zöldség/tökfélék,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,10,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Tökfélék",Élelmiszer|zöldsegGyumölcs|Zöldseg|Tökfelek,https://cdn.metro-group.com/hu/hu_pim_331100001001_01.png
66,levelesSzáras,"Leveles, száras","Leveles, száras",élelmiszer/zöldség-gyümölcs/zöldség/leveles-száras,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,15,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Leveles, száras",Élelmiszer|zöldsegGyumölcs|Zöldseg|levelesSzáras,https://cdn.metro-group.com/hu/hu_pim_27815001001_01.png
67,gumókGyökeresek,"Gumók, gyökeresek","Gumók, gyökeresek",élelmiszer/zöldség-gyümölcs/zöldség/gumók-gyökeresek,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,34,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Gumók, gyökeresek",Élelmiszer|zöldsegGyumölcs|Zöldseg|gumókGyökeresek,https://cdn.metro-group.com/hu/hu_pim_84908001001_02.png
68,miniZöldsegek,Mini zöldségek,Mini zöldségek,élelmiszer/zöldség-gyümölcs/zöldség/mini-zöldségek,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,1,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Mini zöldségek",Élelmiszer|zöldsegGyumölcs|Zöldseg|miniZöldsegek,https://cdn.metro-group.com/hu/hu_pim_87991001001_01.png
69,fűszernövenyekAndVirágok,"Fűszernövények, virágok","Fűszernövények, virágok",élelmiszer/zöldség-gyümölcs/zöldség/fűszernövények-virágok,Zöldseg,élelmiszer/zöldség-gyümölcs/zöldség,3,14,0,true,"Élelmiszer > Zöldség, gyümölcs > Zöldség > Fűszernövények, virágok",Élelmiszer|zöldsegGyumölcs|Zöldseg|fűszernövenyekAndVirágok,https://cdn.metro-group.com/hu/hu_pim_12833001001_03.png
