store_product_id,product_name,barcode,normalized_unit_price,normalized_step,normalized_unit,tesco_actual,tesco_unit_price,tesco_measure,derived_step_from_tesco_unit_price,derived_unit,ratio,categories
100242262,The Grower's Harvest magozott zöld olívabogyó 195 g,05051007083959,229.0,195.0,g,229,3271.4,kg,70.001,g,2.786,"Alapvető élelmiszerek|Konzervek, olívabogyók|Olívabogyó|Magozott és egész olívabogyó"
100242361,The Grower's Harvest zöld olívabogyó pimiento paprikakrémmel töltve 195 g,05051007083966,229.0,195.0,g,229,2862.5,kg,80.0,g,2.438,"Alapvető élelmiszerek|Konzervek, olívabogyók|Olívabogyó|Töltött olívabogyó"
208140605,"Kofa pepperóni paprika, csípős savanyúság 350 g",05999538090551,799.0,350.0,g,799,5326.7,kg,149.999,g,2.333,Zöldség és gyümölcs|Zöldségek|Savanyúság|Paprika
209798669,"Gloster csípős, ecetes almapaprika 680 g",05998470114011,919.0,680.0,g,919,3063.3,kg,300.003,g,2.267,Zöldség és gyümölcs|Zöldségek|Savanyúság|Paprika
220054542,Gloster ecetes pepperóni paprika 680 g,05998470115018,849.0,680.0,g,849,2830.0,kg,300.0,g,2.267,Zöldség és gyümölcs|Zöldségek|Savanyúság|Paprika
220054543,"Gloster negyedelt, ecetes pritaminpaprika 680 g",05998470113014,1269.0,680.0,g,1269,4230.0,kg,300.0,g,2.267,Zöldség és gyümölcs|Zöldségek|Savanyúság|Paprika
100462390,Tesco Finest magozott Halkidiki olívabogyó 210 g,05057753238544,1089.0,210.0,g,1089,11463.2,kg,95.0,g,2.211,Alapvető élelmiszerek|Tesco Finest termékek|Nemzetek finomságai|Nemzetek finomságai
220296061,Delphi zöld magozott olívabogyó sós lében 970 g,05201306821350,2979.0,970.0,g,2979,6620.0,kg,450.0,g,2.156,"Alapvető élelmiszerek|Konzervek, olívabogyók|Olívabogyó|Magozott és egész olívabogyó"
220296065,Delphi fekete oxidált magozott olívabogyó sós lében 970 g,05201306821367,2979.0,970.0,g,2979,6620.0,kg,450.0,g,2.156,"Alapvető élelmiszerek|Konzervek, olívabogyók|Olívabogyó|Magozott és egész olívabogyó"
100242028,Tesco magozott fekete olívabogyó 340 g,05051007099448,589.0,340.0,g,589,3613.5,kg,163.0,g,2.086,"Alapvető élelmiszerek|Konzervek, olívabogyók|Olívabogyó|Magozott és egész olívabogyó"
100242139,Tesco magozott zöld olívabogyó 340 g,05051007099455,589.0,340.0,g,589,3613.5,kg,163.0,g,2.086,"Alapvető élelmiszerek|Konzervek, olívabogyók|Olívabogyó|Magozott és egész olívabogyó"
100798543,Tesco zöldségek ecetes lében 850 g,05051007144360,679.0,850.0,g,679,1656.1,kg,409.999,g,2.073,Zöldség és gyümölcs|Zöldségek|Savanyúság|Egyéb savanyúság
120211081,Premiko enyhén csípős ecetes almapaprika 680 g,05998324180025,799.0,680.0,g,799,2421.2,kg,330.002,g,2.061,Zöldség és gyümölcs|Zöldségek|Savanyúság|Paprika
111221034,Mr Cibus csípős ecetes almapaprika 680 g,05999881047332,719.0,680.0,g,719,2178.8,kg,329.998,g,2.061,Zöldség és gyümölcs|Zöldségek|Savanyúság|Paprika
100798547,Tesco gyöngyhagyma édes ecetes lében 300 g,05051007146494,409.0,300.0,g,409,2726.7,kg,149.998,g,2.0,Zöldség és gyümölcs|Zöldségek|Savanyúság|Egyéb savanyúság
209977163,Eva heringfilé paradicsommártásban 170 g,03850104042232,789.0,170.0,g,789,9282.4,kg,85.0,g,2.0,"Alapvető élelmiszerek|Konzervek, olívabogyók|Halkonzervek, haltermékek|Hering"
100846609,Tesco csíkozott pirospaprika édes-savanyú lében 320 g,05051007165280,899.0,320.0,g,899,5618.8,kg,159.999,g,2.0,"Alapvető élelmiszerek|Konzervek, olívabogyók|Zöldségkonzervek|Egyéb zöldségek"
100843880,Ms Molly's citromízű és narancsízű vizes jégkrém szósszal töltve 2 x 4 x 70 ml (560 ml),05051007166690,1069.0,280.0,ml,1069,1908.9,litre,560.008,ml,2.0,Mélyhűtött|Jégkrémek|Jégkrémválogatások|Jégkrémválogatások
111273805,Kaija lazac darabok fűszeres paradicsomszószban 170 g,04751007732840,1769.0,170.0,g,1769,20811.8,kg,85.0,g,2.0,"Alapvető élelmiszerek|Konzervek, olívabogyók|Halkonzervek, haltermékek|Egyéb haltermékek"
100643284,Tesco Hot Chocolate zsírszegény kakaópor és teljes tejpor cukorral 8 x 16 g + 8 x 16 g (256 g),05059944694740,1859.0,128.0,g,1859,7261.7,kg,256.001,g,2.0,Italok|Kakaó és forró csokoládé|Forró csokoládé|Dolce Gusto kompatibilis
105450112,"Whiskas Klasszikus Ételek teljes értékű nedves eledel felnőtt macskáknak 12 x 85 g (1,02 kg)",03065890159891,5790.0,1020.0,g,5790,2838.2,kg,2040.025,g,2.0,Kisállat|Macskaeledelek & Kiegészítők|Nedves eledelek|Alutasakos eledelek
