aisleName,averageWeight,baseProductId,brandName,catchWeightList,defaultImageUrl,departmentName,description,details.__typename,details.additives,details.alcoholInfo,details.alcoholInfo.__typename,details.alcoholInfo.alcoholType,details.alcoholInfo.country,details.alcoholInfo.grapeVariety,details.alcoholInfo.percentageAlcohol,details.alcoholInfo.regionOfOrigin,details.alcoholInfo.regionalInformation,details.alcoholInfo.tasteCategory,details.alcoholInfo.wineColour,details.allergenInfo,details.components,details.directions,details.dosage,details.drainedWeight,details.features,details.healthClaims,details.ingredients,details.lowerAgeLimit,details.netContents,details.nutritionalClaims,details.originInformation,details.otherInformation,details.packSize,details.recyclingInfo,displayType,gtin,icons,id,isForSale,isNew,media.defaultImage.url,multiPackDetails,price.__typename,price.actual,price.unitOfMeasure,price.unitPrice,productType,promotions,restrictions,seller,sellers.__typename,sellers.results,sellers.totalCount,shelfId,shelfName,status,superDepartmentName,title,tpnb,tpnc
"Sajt, sajtkrém",0.256,2004020323474,TESCO FREE FROM,,https://digitalcontent.api.tesco.com/v2/media/ghs/adaba42e-d01b-4d26-b7c2-86f3a5e43500/7dfbb40c-8fed-4b12-8a18-d27a2cd87391_678197402.jpeg?h=225&w=225,Laktózmentes,[],ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Tartalmaz"", ""values"": [""Tej""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,125g ℮,,,"[""Pasztőrözött <strong>tej</strong>"", ""Étkezési só"", ""Savanyúságot szabályozó anyag (citromsav)"", ""Laktáz enzim"", ""Zsírtartalom a szárazanyagban: legalább 35% (m/m)"", ""Laktóztartalom: <0"", ""01 g/100 g""]",,210g,,[],"[""Védőgázas csomagolásban.""]","[{""value"": ""0.125"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,05051007149167,[],2004020323474,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/adaba42e-d01b-4d26-b7c2-86f3a5e43500/7dfbb40c-8fed-4b12-8a18-d27a2cd87391_678197402.jpeg,,PriceType,459,kg,3672,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004020323474"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 459, ""unitPrice"": 3672, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;U3BlY2klQzMlQTFsaXMlMjB0JUMzJUExcGwlQzMlQTFsa296JUMzJUExcyU3Q0xha3QlQzMlQjN6bWVudGVzJTdDU2FqdCwlMjBzYWp0a3IlQzMlQTltJTdDU2FqdA==,Sajt,AvailableForSale,Speciális táplálkozás,"Tesco Free From Mozzarella laktózmentes, félzsíros, lágy sajt sós lében 125 g",2004020323474,2004020323474
Felvágottak,0.405,2004020022691,PICK,,https://digitalcontent.api.tesco.com/v2/media/ghs/722ab97e-a4a0-48fd-87d0-15e76696747c/fbd270e1-66df-42f5-8a1f-20f5017b530f_2059967118.jpeg?h=225&w=225,Csemege húskészítmények,"[""Borjú párizsi nem ehető bélben"", ""Bonafarm Csoport termék.""]",ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Nem tartalmaz"", ""values"": [""Glutént tartalmazó gabonafélék""], ""__typename"": ""AllergenInfoItemType""}, {""name"": ""Tartalmaz"", ""values"": [""Szója""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Gluténmentes"", ""Harmonikus fűszerezésű"", ""Laktózmentes"", ""Könnyen szeletelhető""]",,"[""Borjúhús (42%)"", ""Víz"", ""Sertéshús (18%)"", ""Sertésszalonna"", ""<strong>Szójafehérje</strong>"", ""Étkezési só"", ""Emulgeálószer (E450)"", ""Ízfokozó (E621)"", ""Antioxidánsok (E316"", ""E330)"", ""Fűszerek"", ""Színezék (E120)"", ""Fűszerkivonatok"", ""Aromák"", ""Tartósítószer (E250)""]",,400g ℮,,[],,"[{""value"": ""0.4"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,05998003150820,[],2004020022691,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/722ab97e-a4a0-48fd-87d0-15e76696747c/fbd270e1-66df-42f5-8a1f-20f5017b530f_2059967118.jpeg,,PriceType,1223,kg,3057.5,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004020022691"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 1223, ""unitPrice"": 3057.5, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;SCVDMyVCQXMsJTIwZmVsdiVDMyVBMWdvdHQlN0NDc2VtZWdlJTIwaCVDMyVCQXNrJUMzJUE5c3olQzMlQUR0bSVDMyVBOW55ZWslN0NGZWx2JUMzJUExZ290dGFrJTdDRWd5JUMzJUE5YiUyMGZlbHYlQzMlQTFnb3R0YWs=,Egyéb felvágottak,AvailableForSale,"Hús, felvágott",PICK Borjú párizsi 400 g,2004020022691,2004020022691
Édesség és rágcsálnivaló,1,2004120582510,Gullón,,https://digitalcontent.api.tesco.com/v2/media/ghs/9f4fd741-e187-4cf4-9a2c-cfdd6cfdec46/d68b6d57-7af7-41da-a3ed-44b560376fc3_1599262148.jpeg?h=225&w=225,Hozzáadott cukor mentes,"[""Krémmel töltött keksz édesítőszerrel, hozzáadott cukrot nem tartalmaz.""]",ProductDetailsType,"[""Tartalmaz Édesítőszerek""]",,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Nyomokban dióféléket tartalmazhat.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Természetes módon előforduló cukrokat tartalmaz"", ""Élelmi rostban gazdag""]",,"[""42% a teljes kiőrlésű gabonák (teljes kiőrlésű <strong>búza</strong>liszt"", ""<strong>zab</strong>pehely"", ""teljes kiőrlésű <strong>árpa</strong> liszt"", ""teljes kiőrlésű <strong>rozs</strong>liszt)"", ""Krém 28% [édesítőszer (maltit)"", ""sovány <strong>tej</strong>ből készült <strong>joghurt</strong>por 18%"", ""növényi olajok és zsírok (magas olajsavtartalmú napraforgó étolaj 11%"", ""napraforgó"", ""shea)"", ""<strong>búza</strong>keményítő"", ""sovány <strong>tej</strong>por"", ""emulgeálószer (<strong>szója</strong>lecitin)"", ""ízfokozó (tejsav)]"", ""Édesítőszer (maltit)"", ""(Magas olajsavtartalmú) napraforgó olaj 9%"", ""Növényi rost"", ""Puffasztott rizs 3% (rizsliszt"", ""<strong>búza</strong>liszt"", ""étkezési só)"", ""Sovány <strong>tej</strong>por"", ""Térfogatnövelő szerek (nátrium-hidrogén-karbonát"", ""ammónium-hidrogén-karbonát)"", ""Emulgeálószer (<strong>szója</strong>lecitin)"", ""Só"", ""Aromák""]",,5 x 44g ℮,"[""Hozzáadott cukrot nem tartalmaz"", ""Természetes módon előforduló cukrokat tartalmaz"", ""Élelmi rostban gazdag""]",[],,"[{""value"": ""0.22"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,08410376042481,"[{""id"": ""Green Dot"", ""caption"": ""Green Dot"", ""__typename"": ""IconsInfoType""}, {""id"": ""V-Label (European Vegetarian Union)"", ""caption"": ""V-Label (European Vegetarian Union)"", ""__typename"": ""IconsInfoType""}]",2004120582510,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/9f4fd741-e187-4cf4-9a2c-cfdd6cfdec46/d68b6d57-7af7-41da-a3ed-44b560376fc3_1599262148.jpeg,,PriceType,1049,kg,4768.18,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004120582510"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 1049, ""unitPrice"": 4768.18, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;U3BlY2klQzMlQTFsaXMlMjB0JUMzJUExcGwlQzMlQTFsa296JUMzJUExcyU3Q0hvenolQzMlQTFhZG90dCUyMGN1a29yJTIwbWVudGVzJTdDJUMzJTg5ZGVzcyVDMyVBOWclMjAlQzMlQTlzJTIwciVDMyVBMWdjcyVDMyVBMWxuaXZhbCVDMyVCMyU3QyVDMyU4OWRlc3MlQzMlQTlnJTIwJUMzJUE5cyUyMHIlQzMlQTFnY3MlQzMlQTFsbml2YWwlQzMlQjM=,Édesség és rágcsálnivaló,AvailableForSale,Speciális táplálkozás,Gullón Zero krémmel töltött keksz édesítőszerrel 5 x 44 g (220 g),2004120582510,2004120582510
"Fűszerkeverékek, gyorspácok",1,2004010002663,Lucullus,,https://digitalcontent.api.tesco.com/v2/media/ghs/73056003-33c3-4a15-a78b-300220bdff08/fd4b5424-4727-45da-88ff-35a1b7023026_484793181.jpeg?h=225&w=225,Ételízesítés,"[""Flekken fűszerkeverék sütéshez, grillezéshez""]",ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Mustárt és zellert is felhasználó üzemben készült.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""800 g húshoz""]",,"[""Tengeri só"", ""Szárított zöldségek (fokhagyma"", ""vöröshagyma)"", ""Fűszerőrlemények (feketebors"", ""fűszerkömény)"", ""Cukor"", ""Ecetpor (maltodextrin"", ""ecetsav)"", ""Paprikaolaj""]",,40g,,[],,"[{""value"": ""0.04"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,05997359134614,[],2004010002663,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/73056003-33c3-4a15-a78b-300220bdff08/fd4b5424-4727-45da-88ff-35a1b7023026_484793181.jpeg,,PriceType,289,kg,7225,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004010002663"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 289, ""unitPrice"": 7225, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDJUMzJTg5dGVsJUMzJUFEemVzJUMzJUFEdCVDMyVBOXMlN0NGJUM1JUIxc3plcmtldmVyJUMzJUE5a2VrLCUyMGd5b3JzcCVDMyVBMWNvayU3Q0d5b3JzcCVDMyVBMWNvaw==,Gyorspácok,AvailableForSale,Alapvető élelmiszerek,Lucullus flekken gyorspác fűszerkeverék 40 g,2004010002663,2004010002663
Jégkrémválogatások,1,2004020329863,Nestlé,,https://digitalcontent.api.tesco.com/v2/media/ghs/e4a1f753-8891-4788-b410-3cd79a7daba4/4c4e00d0-4fbe-4d90-992f-b8676d4663b2_843925399.jpeg?h=225&w=225,Jégkrémek,"[""Görögdinnyés és almás vizes jégkrém kakaós bevonómassza darabkákkal (0,5%).""]",ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Tartalmazhat: dióféléket, tojást és tejet.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Természetes aromákkal"", ""Gyümölcslével"", ""Gluténmentes""]",,"[""Ivóvíz"", ""Cukor"", ""Szárított glükózszirup"", ""Görögdinnyelé sűrítményből (5%)"", ""Almalé sűrítményből (1"", ""5%)"", ""Sűrített fekete répalé"", ""Stabilizátorok (szentjánoskenyérliszt"", ""guargumi)"", ""Kókuszzsír"", ""Savanyúságot szabályozó anyag (citromsav)"", ""Természetes aromák"", ""Zsírszegény kakaópor (0"", ""09%)"", ""Spirulina és pórsáfrány sűrítmény"", ""Színezék (karotinok)"", ""Emulgeálószer (<strong>szójalecitin</strong>)""]",4 Év,292ml ℮,,[],"[""268 g e""]","[{""value"": ""0.292"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,08606018614424,[],2004020329863,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/e4a1f753-8891-4788-b410-3cd79a7daba4/4c4e00d0-4fbe-4d90-992f-b8676d4663b2_843925399.jpeg,,PriceType,1499,l,5133.56,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004020329863"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 1499, ""unitPrice"": 5133.56, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;RmFneWFzenRvdHQlMjAlQzMlQTFydWslN0NKJUMzJUE5Z2tyJUMzJUE5bWVrJTdDSiVDMyVBOWdrciVDMyVBOW12JUMzJUExbG9nYXQlQzMlQTFzb2slN0NKJUMzJUE5Z2tyJUMzJUE5bXYlQzMlQTFsb2dhdCVDMyVBMXNvaw==,Jégkrémválogatások,AvailableForSale,Fagyasztott áruk,Nestlé Pirulo Watermelon görögdinnyés-almás vizes jégkrém kakaós masszadarabokkal 4 db 292 ml,2004020329863,2004020329863
Szénsavas üdítőitalok,1.57,2004121219290,Apenta,,https://digitalcontent.api.tesco.com/v2/media/ghs/09cef583-778b-4cfe-9949-57fabe397ea7/5de356b2-7eeb-4fa2-b9bf-e7e03de7264e_1080261741.jpeg?h=225&w=225,Üdítőitalok,"[""Málna szénsavas üdítőital természetes ásványvízzel, kevesebb, mint 1% gyümölcslével""]",ProductDetailsType,,,,,,,,,,,,,"[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,,,"[""Apenta Mineral természetes ásványvíz"", ""Glükóz-fruktózszörp (G)* és/vagy cukor (D)*"", ""Szén-dioxid (min. 3"", ""0 g/l)"", ""Étkezési sav (citromsav)"", ""Málnalé 0"", ""1% (sűrítményből)"", ""Színező élelmiszer (feketerépalé sűrítmény)"", ""Aromák"", ""Tartósítószerek (nátrium-benzoát"", ""kálium-szorbát)"", ""Antioxidáns (aszkorbinsav)"", ""*G"", ""D - a felhasznált összetevőktől függően: lásd a feliratot a palack oldalán""]",,1.5l,,[],,"[{""value"": ""1.5"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,05998821515399,"[{""id"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""caption"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""__typename"": ""IconsInfoType""}]",2004121219290,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/09cef583-778b-4cfe-9949-57fabe397ea7/5de356b2-7eeb-4fa2-b9bf-e7e03de7264e_1080261741.jpeg,,PriceType,429,l,286,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004121219290"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 429, ""unitPrice"": 286, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;SXRhbG9rJTdDJUMzJTlDZCVDMyVBRHQlQzUlOTFpdGFsb2slN0NTeiVDMyVBOW5zYXZhcyUyMCVDMyVCQ2QlQzMlQUR0JUM1JTkxaXRhbG9rJTdDTmFneSUyMGtpc3plcmVsJUMzJUE5cw==,Nagy kiszerelés,AvailableForSale,Italok,"Apenta málna üdítőital szénsavas ásványvízzel 1,5 l",2004121219290,2004121219290
Desszert csokoládék,0.16,2005105012832,Lindt,,https://digitalcontent.api.tesco.com/v2/media/ghs/c55ef822-0c18-44f1-b9f9-aeb650a98975/de156b76-5e4f-4fc5-8a73-2cd584088de0_1946419458.jpeg?h=225&w=225,Csokoládék,"[""Tejcsokoládé karamellás töltelékkel (31%).""]",ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Nyomokban egyéb dióféléket tartalmazhat.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,,,"[""Cukor"", ""Kakaóvaj"", ""Teljes <strong>tejpor</strong>"", ""Glükózszirup"", ""Kakaómassza"", ""<strong>Vaj</strong>"", ""<strong>Laktóz</strong>"", ""Sűrített <strong>tej</strong>"", ""Sovány <strong>tejpor</strong>"", ""Emulgeálószer (<strong>szójalecitin</strong>)"", ""<strong>Árpamaláta</strong> kivonat"", ""Aromák"", ""Só"", ""<strong>Mogyoró</strong>"", ""<strong>Mandula</strong>"", ""A tejcsokoládéban a kakaó szárazanyag legalább 32% a tejszárazanyag legalább 18%""]",,144g ℮,,[],,"[{""value"": ""0.144"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,07610400099226,"[{""id"": ""Green Dot"", ""caption"": ""Green Dot"", ""__typename"": ""IconsInfoType""}]",2005105012832,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/c55ef822-0c18-44f1-b9f9-aeb650a98975/de156b76-5e4f-4fc5-8a73-2cd584088de0_1946419458.jpeg,,PriceType,4329,kg,30062.5,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2005105012832"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 4329, ""unitPrice"": 30062.5, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NEZXNzemVydCUyMGNzb2tvbCVDMyVBMWQlQzMlQTlrJTdDRGVzc3plcnQlMjBjc29rb2wlQzMlQTFkJUMzJUE5aw==,Desszert csokoládék,AvailableForSale,Alapvető élelmiszerek,Lindt Squares tejcsokoládé karamellás töltelékkel 9 db 144 g ,2005105012832,2005105012832
Dobozos jégkrémek,0.455,2005100623686,TESCO FINEST,,https://digitalcontent.api.tesco.com/v2/media/ghs/d55a99fb-a9f6-4c61-942b-6d4ec4567e2c/a8d6b826-e7f5-4961-9cb8-5c3e17e7c4dc_690053377.jpeg?h=225&w=225,Jégkrémek,[],ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Dióféléket és földimogyorót tartalmazhat.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,,,"[""Karamell jégkrém (82%) [tejszín (42%) (<strong>tejből</strong>)"", ""sovány <strong>tej</strong>"", ""cukor"", ""<strong>tojássárgája</strong>*"", ""sovány <strong>tejpor</strong>"", ""cukorkeverék (cukor"", ""karamell"", ""cukorszirup"", ""invert cukorszirup)"", ""karamellizált cukorszirup"", ""étkezési só]"", ""Sós karamellszósz (10%) [cukrozott sűrített tej (<strong>tej</strong>"", ""cukor)"", ""glükózszirup"", ""cukor"", ""ivóvíz"", ""sűrített vaj (<strong>tejből</strong>)"", ""kukoricakeményítő"", ""étkezési só (1%)]"", ""Vajkaramella darabok (8%) [cukor"", ""cukrozott sűrített sovány <strong>tej</strong> (sovány <strong>tej</strong>"", ""cukor)"", ""glükózszirup"", ""sózott vaj (<strong>tej</strong>"", ""étkezési só)"", ""emulgeálószer (zsírsavak mono- és digleiceridjei)]"", ""*Alternatív tartásban termelt tojás""]",,500ml,,[],"[""430 g e""]","[{""value"": ""0.5"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,05051007146715,[],2005100623686,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/d55a99fb-a9f6-4c61-942b-6d4ec4567e2c/a8d6b826-e7f5-4961-9cb8-5c3e17e7c4dc_690053377.jpeg,,PriceType,2699,l,5398,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2005100623686"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 2699, ""unitPrice"": 5398, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;RmFneWFzenRvdHQlMjAlQzMlQTFydWslN0NKJUMzJUE5Z2tyJUMzJUE5bWVrJTdDRG9ib3pvcyUyMGolQzMlQTlna3IlQzMlQTltZWslN0NEb2Jvem9zJTIwaiVDMyVBOWdrciVDMyVBOW1layUyMDElMjBsJTIwYWxhdHQ=,Dobozos jégkrémek 1 l alatt,AvailableForSale,Fagyasztott áruk,Tesco Finest karamell jégkrém sós karamellszósszal és vajkaramella darabokkal 500 ml,2005100623686,2005100623686
Rizs,0.505,2005100692093,TESCO ORGANIC,,https://digitalcontent.api.tesco.com/v2/media/ghs/0ea722b5-1f45-4d1b-8e2f-d47435939407/542fb4c9-23a8-4272-bade-afa25d228e2b_1926568616.jpeg?h=225&w=225,"Rizs, tészta, hüvelyesek, egyéb köretek",[],ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Szezámmagot tartalmazhat.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,,,"[""Basmati rizs*"", ""*Ellenőrzött ökológiai gazdálkodásból""]",,500g,,[],"[""EU Organikus - CZ-BIO-001, nem EU-mezőgazdaság""]","[{""value"": ""0.5"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,05051007156431,"[{""id"": ""EU Organikus"", ""caption"": ""EU Organikus"", ""__typename"": ""IconsInfoType""}]",2005100692093,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/0ea722b5-1f45-4d1b-8e2f-d47435939407/542fb4c9-23a8-4272-bade-afa25d228e2b_1926568616.jpeg,,PriceType,1099,kg,2198,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2005100692093"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 1099, ""unitPrice"": 2198, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDUml6cywlMjB0JUMzJUE5c3p0YSwlMjBoJUMzJUJDdmVseWVzZWssJTIwZWd5JUMzJUE5YiUyMGslQzMlQjZyZXRlayU3Q1JpenMlN0NLJUMzJUJDbCVDMyVCNm5sZWdlcyUyMHJpenM=,Különleges rizs,AvailableForSale,Alapvető élelmiszerek,Tesco előhántolt hosszú szemű bio basmati rizs 500 g,2005100692093,2005100692093
Száraz fehérborok,1.165,2004121249616,Tornai,,https://digitalcontent.api.tesco.com/v2/media/ghs/3eefc5aa-a6a7-4210-8d30-ad9e9875dae0/fd2063a7-b184-4c33-823b-3beee68e2ae2.jpeg?h=225&w=225,Hazai fehérborok,"[""Nagy-Somlói oltalom alatt álló eredetmegjelölésű, száraz fehérbor.""]",ProductDetailsType,,,AlcoholInfoItemType,Bor,Magyarország,Juhfark,13,,"[""Somlói Borvidék""]",,Fehér,"[{""name"": ""Other Allergen Info"", ""values"": [""Szulfitokat tartalmaz""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""Magyar termék""]",,[],,750ml,,[],"[""FHA: LDFY""]","[{""value"": ""0.75"", ""units"": ""l"", ""__typename"": ""PackSizeType""}]",,Quantity,05999514817004,"[{""id"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""caption"": ""Nem újrahasználható kötelezően visszaváltási díjas termék"", ""__typename"": ""IconsInfoType""}]",2004121249616,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/3eefc5aa-a6a7-4210-8d30-ad9e9875dae0/fd2063a7-b184-4c33-823b-3beee68e2ae2.jpeg,,PriceType,1799,l,2398.67,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2004121249616"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 1799, ""unitPrice"": 2398.67, ""unitOfMeasure"": ""l""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;SXRhbG9rJTdDSGF6YWklMjBmZWglQzMlQTlyYm9yb2slN0NTeiVDMyVBMXJheiUyMGZlaCVDMyVBOXJib3JvayU3Q0JhbGF0b24=,Balaton,AvailableForSale,Italok,Tornai Somló Juhfark száraz fehérbor 13% 750 ml,2004121249616,2004121249616
Édesség és rágcsálnivaló,1,2005105602008,Piros Mogyorós,,https://digitalcontent.api.tesco.com/v2/media/ghs/bffe62b5-7d8f-4032-be31-73f401471d12/695de090-ebd6-424a-9500-134df2c4f02c_323101281.jpeg?h=225&w=225,Hozzáadott cukor mentes,[],ProductDetailsType,,,,,,,,,,,,"[{""name"": ""Other Allergen Info"", ""values"": [""Tejet, tejszármazékot, földimogyorót, egyéb dióféléket (mogyoró, mandula) és szóját tartalmazhat.""], ""__typename"": ""AllergenInfoItemType""}]","[{""isLowEverydayPricing"": false, ""isLowPricePromise"": false, ""__typename"": ""AdditionalInfo""}]",,,,"[""60% kakaótartalom"", ""0% hozzáadott cukor"", ""Gluténmentes"", ""Hazai gyártás""]",,"[""Étcsokoládé (kakaómassza"", ""maltitol*"", ""kakaóvaj"", ""édesítőszer (eritriol*"", ""szteviol-glikozidok"", ""szukralóz)"", ""emulgeálószerek (napraforgó lecitin"", ""zsírsavak poliglicerin észterei)"", ""vanília)"", ""Egész <strong>mogyoró</strong> (20%)"", ""Az étcsokoládé kakaó szárazanyag tartalma min. 60%"", ""*A termék túlzott fogyasztása hashajtó hatást válthat ki.""]",,80g ℮,,"[{""title"": ""Produce of"", ""value"": ""Származási hely: Magyarország"", ""__typename"": ""OriginInformationType""}]",,"[{""value"": ""0.08"", ""units"": ""kg"", ""__typename"": ""PackSizeType""}]",,Quantity,05999860057864,"[{""id"": ""Möbius-szalag"", ""caption"": ""Möbius-szalag"", ""__typename"": ""IconsInfoType""}]",2005105602008,True,False,https://digitalcontent.api.tesco.com/v2/media/ghs/bffe62b5-7d8f-4032-be31-73f401471d12/695de090-ebd6-424a-9500-134df2c4f02c_323101281.jpeg,,PriceType,1239,kg,15487.5,SingleProduct,[],[],,ProductSellers,"[{""id"": ""2005105602008"", ""__typename"": ""ProductType"", ""seller"": null, ""price"": {""actual"": 1239, ""unitPrice"": 15487.5, ""unitOfMeasure"": ""kg""}, ""promotions"": [], ""returnDetails"": null, ""status"": ""AvailableForSale"", ""unavailabilityReasons"": null, ""isForSale"": true}]",1,b;U3BlY2klQzMlQTFsaXMlMjB0JUMzJUExcGwlQzMlQTFsa296JUMzJUExcyU3Q0hvenolQzMlQTFhZG90dCUyMGN1a29yJTIwbWVudGVzJTdDJUMzJTg5ZGVzcyVDMyVBOWclMjAlQzMlQTlzJTIwciVDMyVBMWdjcyVDMyVBMWxuaXZhbCVDMyVCMyU3QyVDMyU4OWRlc3MlQzMlQTlnJTIwJUMzJUE5cyUyMHIlQzMlQTFnY3MlQzMlQTFsbml2YWwlQzMlQjM=,Édesség és rágcsálnivaló,AvailableForSale,Speciális táplálkozás,Piros Mogyorós étcsokoládé egész mogyoróval hozzáadott cukor nélkül 80 g,2005105602008,2005105602008
