store_name,store_product_id,product_name,unit_step,unit_type,tipus,javasolt_mennyiseg,javasolt_egyseg,bizonyossag,indok,local_image_paths
Metro,BTY-X1356800320021,Gyorsfagyasztott Bárány French Racks Új-Zéland,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/e9a8912ad425c181.png
Metro,BTY-X1355700320021,"Gyorsfagyasztott Bárány Comb, Vákuumcsomagolt Új-Zéland",1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/4dcd2693175ba0bb.png
Metro,BTY-X1356900320021,"Gyorsfagyasztott Bárány Lapocka, Csont nélkül Hálós Új-Zéland",1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/b8d3fdb78f99afd6.png
Metro,BTY-X1356100320021,"Gyorsfagyasztott Bárány Hátsó Csülök, Vákuumcsomagolt Új-Zéland",1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/54471764bf309288.png
Metro,BTY-X16001900320021,Gyorsfagyasztott Sous Vide Báránycsülök,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/7174b58681f1a122.png
Metro,BTY-X70330300320021,"Gyorsfagyasztott Szarvascomb, Csont nélkül",1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/8d3f8156fe0166da.png
Metro,BTY-X60850700320021,Gyorsfagyasztott Szarvas Pörkölthús,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/3a7998646e1ad414.png
Metro,BTY-X16698600320021,Fagyasztott Nyúl Lapocka,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/c9ba5354ce24ca9f.png
Metro,BTY-X94650500320021,Gyorsfagyasztott Csontos őzgerinc Vákuumcsomagolásban,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/7f6141976de93332.png
Metro,BTY-X17131900320021,Gyorsfagyasztott Vaddisznó Apróhús kb. 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/043d60e2876521b7.png
Metro,BTY-X11145800320021,"Gyorsfagyasztott Vaddisznó gulyáshús, kb.15 - 25 g / kocka",1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/7a4c1f31241b0c73.png
Metro,BTY-X24154900320021,Gyorsfagyasztott Vaddisznó Comb Csont nélkül,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/4243ac27f03c894c.png
Metro,BTY-X16698400320021,Fagyasztott Nyúlcomb,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/890dcede1d55b5fa.png
Metro,BTY-X231500320021,"Gyorsfagyasztott Szarvas Bélszín, Vákuumcsomagolt",1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/e42c61d49e7913e6.png
Metro,BTY-X13714500320021,Gyorsfagyasztott Afrikai Harcsa Filé Vákuumcsomagolásban (magyar),1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/6b1a7fbb15982277.png
Metro,BTY-X17918100320021,"Gyorsfagyasztott Ponty patkó kg-os (1 csomag kb. 2,5 kg)",1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/beaf2647bddc0a7b.png
Metro,BTY-X18331300320021,Gyorsfagyasztott Pontyfilé,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/b33c6108f46772b2.png
Metro,BTY-X18573300320021,Gyorsfagyasztott Busa szelet,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/cf59acd4078921b2.png
Metro,BTY-X18042700320021,Gyorsfagyasztott Süllő / Fogas Filé 10% Glazing 170-230 g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/812fd35496e77eb2.png
Metro,BTY-X18284500320021,Gyorsfagyasztott Süllő / Fogas filé 800 g + 10% GL,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/71d08cc30912266d.png
Metro,BTY-X17627100320021,Gyorsfagyasztott Unagi Angolna kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/7b52d4e3c5876fa4.png
Metro,BTY-X17924400320021,Dévérkeszeg Tisztított Gyorsfagyasztott 200-400 g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/05925965c4711f6a.png
Metro,BTY-X18042800320021,Gyorsfagyasztott Süllő / Fogas filé 10% GL 230-300 g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/1435d9ecadf56412.png
Metro,BTY-X17924800320021,Süllő Tisztított Gyorsfagyasztott 400-600 g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/1e5e3620d6be52eb.png
Metro,BTY-X17457600320021,Gyorsfagyasztott Extra Szürkeharcsa filé,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/c0b0f15005b0d02e.png
Metro,BTY-X18042900320021,Gyorsfagyasztott Süllő / Fogas Filé 10% GL 300-500 g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/9e07a736d0a8a9f5.png
Metro,BTY-X17457500320021,Gyorsfagyasztott szürkeharcsa csont és fej,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/d08ced69e6c38b57.png
Metro,BTY-X17460200320021,Gyorsfagyasztott Szürkeharcsa Filé Prémium,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/1ae26eb66987ba84.png
Metro,BTY-X17924500320021,Dévérkeszeg Tisztított Gyorsfagyasztott 400-600 g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/a16e3681c6a94a82.png
Metro,BTY-X17924600320021,Gyorsfagyasztott Dévérkeszeg 600-1000 g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/62c06e03e1501d8b.png
Metro,BTY-X17925000320021,Süllő Tisztított Gyorsfagyasztott 600-900g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/4e1d438bb208bae4.png
Metro,BTY-X17925200320021,Süllő Tisztított Gyorsfagyasztott 900-1200 g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/cff7d1a8394460d9.png
Metro,BTY-X17925900320021,Kárász Tisztított Gyorsfagyasztott 200-600g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/b053d4ed4a3fb3fd.png
Metro,BTY-X18037500320021,Gyorsfagyasztott Csukafilé kg-os,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/8a48c4c547c404b9.png
Metro,BTY-X18044000320021,Süllő / Fogas filé Gyorsfagyasztott 10% GL 500-800 g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/f1f589fb630bfd8b.png
Metro,BTY-X18315800320021,Süllőfilé Gyorsfagyasztott 10% GL 120-170g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/9a2f207e593c68ec.png
Metro,BTY-X18621700320021,Szürkeharcsa filé Gyorsfagyasztott 400-600g,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/4c6eb598849ff6cd.png
Metro,BTY-X17926100320021,Vörösszárnyú Keszeg Tisztított Gyorsfagyasztott,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,
Metro,BTY-X17927200320021,Gyorsfagyasztott Egész Tisztított Angolna kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,
Metro,BTY-X248300320021,aro Balcsi Hekktörzs 300-500 g/db,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/1c587586286a8949.png
Metro,BTY-X9010100320021,METRO Chef Gyorsfagyasztott Makréla kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/7ad95ae43a85463f.png
Metro,BTY-X93331000320022,Pangasius Filé 20% Glazúr 5 kg,4000.0,g,nev_elteres,5000.0,g,review,"nev szerint 5000 g, API szerint 4000.0 g (elteres 20%)",data/markets_data/product_images/metro/53199914e5b167c2.png
Metro,BTY-X16381800320021,Gyorsfagyasztott Norvég Lazacfilé D Trimm,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/93b4e66a4f848a7b.png
Metro,BTY-X15964600320021,Gyorsfagyasztott Tisztított Hekktörzs,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/8bc7c9b5bce1baf2.png
Metro,BTY-X18602200320021,Fagyasztott Norvég lazacfilé C trim,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/8e7aefdf9966c3d4.png
Metro,BTY-X18259200320021,Gyorsfagyasztott Grill Süllő 200-400 g / db,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/7ff5ef004e8c6f2e.png
Metro,BTY-X17531200320021,Gyorsfagyasztott Kígyómakréla (Vajhal) Filé,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/419c76179e97bf3d.png
Metro,BTY-X17055400320021,Gyorsfagyasztott Hekktörzs 450-650g/db Egyedileg Csomagolt,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/1b6e8afd93888e9d.png
Metro,BTY-X16470100320021,Gyorsfagyasztott Hekktörzs 300-500g/db Egyedileg Csomagolt,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/d1aaa33d74fc73d5.png
Metro,BTY-X17460400320021,Gyorsfagyasztott Tisztított Hekktörzs 400-500 g/db 4-6 kg/karton,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/df9c03f4c3542989.png
Metro,BTY-X17061300320021,Gyorsfagyasztott Tonhal Saku 10% GL 200-400 g/db 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/9e08dc56f8e5bbb4.png
Metro,BTY-X16985300320021,Gyorsfagyasztott Tonhaltörzs,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/72194f7a1a03ecc1.png
Metro,BTY-X18354100320021,Gyorsfagyasztott Hekktörzs 200-350 g/ db kb.2 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/608261f31898761a.png
Metro,BTY-X11797600320021,"METRO Chef Garnélarák 1,7 - 2 kg",1700.0,g,nev_elteres,2000.0,g,review,"nev szerint 2000 g, API szerint 1700.0 g (elteres 15%)",data/markets_data/product_images/metro/f7a83f1a558f5fe6.png
Metro,BTY-X13987800320021,Seacon Norvég Homár 8-12 700-1000 g,700.0,g,nev_elteres,1000.0,g,review,"nev szerint 1000 g, API szerint 700.0 g (elteres 30%)",data/markets_data/product_images/metro/30acc5f6471a8387.png
Metro,BTY-X18323400320021,METRO Chef Egész Gyorsfagyasztott Tarisznyarák 600–800 g,800.0,g,netto_api,600.0,g,review,API netto tomeg: 600 g (bruttoval szamolhatott),data/markets_data/product_images/metro/de9f487f1ac2dd0a.png
Metro,BTY-X17095500320021,Seacon Gyorsfagyasztott PND Tisztított Garnélafarok 16-20 Glazing 20 % 1 kg,1000.0,g,netto_api,800.0,g,review,API netto tomeg: 800 g (bruttoval szamolhatott),data/markets_data/product_images/metro/6a80cf3bb3a815b2.png
Metro,BTY-X16585400320021,Seacon Black Tiger HOSO 21/30 Garnéla 20% Glazing 1 kg,1000.0,g,netto_api,800.0,g,review,API netto tomeg: 800 g (bruttoval szamolhatott),data/markets_data/product_images/metro/f866bf68c7822b2d.png
Metro,BTY-X16287300320021,Seacon Gyorsfagyasztott Garnélafarok Héjas 20% Glazing 16/20 1 kg,1000.0,g,netto_api,800.0,g,review,API netto tomeg: 800 g (bruttoval szamolhatott),data/markets_data/product_images/metro/6de7374572dbb71d.png
Metro,BTY-X17116900320021,Gyorsfagyasztott Tisztított Nyers Garnélafarok 41/50 20% Glazing 1 kg,800.0,g,nev_elteres,1000.0,g,review,"nev szerint 1000 g, API szerint 800.0 g (elteres 20%)",data/markets_data/product_images/metro/34447aab177bc7b5.png
Metro,BTY-X16451600320021,Seacon Koktélrák 100 / 200 20 % Glazúr 1 kg,1000.0,g,netto_api,800.0,g,review,API netto tomeg: 800 g (bruttoval szamolhatott),data/markets_data/product_images/metro/27dff9d1ef87c570.png
Metro,BTY-X13391300320022,Seacon Gyorsfagyasztott Óriás Garnélarák 16/20 20% GL 1 kg,800.0,g,nev_elteres,1000.0,g,review,"nev szerint 1000 g, API szerint 800.0 g (elteres 20%)",data/markets_data/product_images/metro/9f95dd02182391f9.png
Metro,BTY-X16451700320021,Seacon Black Tiger Garnéla 16-20 HOSO 20% Glazing 1 kg,1000.0,g,netto_api,800.0,g,review,API netto tomeg: 800 g (bruttoval szamolhatott),data/markets_data/product_images/metro/f51b2de40734db7c.png
Metro,BTY-X16288700320021,Seacon Tintahal U5 Glazúr 30 % 1 kg,1000.0,g,netto_api,700.0,g,review,API netto tomeg: 700 g (bruttoval szamolhatott),data/markets_data/product_images/metro/b9718e036d87622e.png
Metro,BTY-X17061400320021,Gyorsfagyasztott Prémium Polip 10% Glazing 2-3 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/886686d8e55e7d81.png
Metro,BTY-X17061200320021,Gyorsfagyasztott Polip 10% Glazing 1 - 2 kg / db,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/e0cd186a7c7358bc.png
Metro,BTY-X11797400320021,Abraline Tenger Gyümölcsei 1 kg,900.0,g,nev_elteres,1000.0,g,review,"nev szerint 1000 g, API szerint 900.0 g (elteres 10%)",data/markets_data/product_images/metro/aef16c3c91d81788.png
Metro,BTY-X33049800320021,Banán Kartonos 18 kg/karton,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/4fdd924bf0e9ee17.png
Metro,BTY-X13921800320021,Főzőbanán 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/46e7716398480f04.png
Metro,BTY-X8151800320021,Piel de sapo dinnye kg-os,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/c2bceef5e1df4395.png
Metro,BTY-X46552100320021,Magszegény Görögdinnye kg-os,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/79808f48ba88f4ed.png
Metro,BTY-X89824700320022,Cantaloupe dinnye kg-os,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/da51f39eb8031944.png
Metro,BTY-X99295700320021,Görögdinnye 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/09e80aebc4fcfabf.png
Metro,BTY-X54727400320021,Kelkáposzta Csomagolt 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/57dfddd08538e086.png
Metro,BTY-X54726700320021,Fejeskáposzta 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/0255fe6cb18e20dd.png
Metro,BTY-X54728800320021,Vöröskáposzta 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/8a1d489cad8e5062.png
Metro,BTY-X33855500320021,Kínai Kelkáposzta 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/e2387907a798f2c2.png
Metro,BTY-X30597100320021,Kelkáposzta 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/204975b50cfd53a1.png
Metro,BTY-X30599700320021,Fejeskáposzta 1 kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/fd2d2b9e3469e5fa.png
Metro,BTY-X4215600320021,Friss Zellergumó kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/d1d8b996589a4261.png
Metro,BTY-X64818600320021,Jégcsapretek kg-os,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/6f34a88825b8564a.png
Metro,BTY-X1445600320022,Friss Közönséges Torma kg,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/metro/7004fdf702e0f550.png
Metro,BTY-X9656100320021,METRO Chef Tojás L 90 db,5670.0,g,netto_api,63.0,g,review,API netto tomeg: 63 g (bruttoval szamolhatott),data/markets_data/product_images/metro/10bf8cd30170472f.png
Metro,BTY-X2893600320021,aro Tálcás Tojás M 30 db,1590.0,g,netto_api,53.0,g,review,API netto tomeg: 53 g (bruttoval szamolhatott),data/markets_data/product_images/metro/2a4a52970fc91cea.png
Metro,BTY-X12641000320021,METRO Chef Mélyalmos Tojás 30 db,1630.0,g,netto_api,65.0,g,review,API netto tomeg: 65 g (bruttoval szamolhatott),data/markets_data/product_images/metro/1a7a75be13f97535.png
Metro,BTY-X13745400320021,METRO Chef Extra Sárga Mélyalmos Tojás M 15 db,945.0,g,netto_api,795.0,g,review,API netto tomeg: 795 g (bruttoval szamolhatott),data/markets_data/product_images/metro/3f1f9d180b7dab08.png
Metro,BTY-X77728700320022,Szalmonella Ellen Kezelt Tojás L 30 db,1890.0,g,netto_api,63.0,g,review,API netto tomeg: 63 g (bruttoval szamolhatott),data/markets_data/product_images/metro/55094b48a704e81b.png
Metro,BTY-X83219500320021,Fürjtojás 15 db/doboz,225.0,g,netto_api,150.0,g,review,API netto tomeg: 150 g (bruttoval szamolhatott),data/markets_data/product_images/metro/b355e513e14a73fc.png
Metro,BTY-X13556600320021,Szijártó friss tojás M 18 db,1134.0,g,netto_api,53.0,g,review,API netto tomeg: 53 g (bruttoval szamolhatott),data/markets_data/product_images/metro/8cc2bf038ed71492.png
Metro,BTY-X13556000320021,Szijártó Jumbo Friss Tojás L-XL 10 db,680.0,g,netto_api,63.0,g,review,API netto tomeg: 63 g (bruttoval szamolhatott),data/markets_data/product_images/metro/05a096cf452ad2fe.png
Metro,BTY-X14063500320021,"METRO Chef Bio Tojás ""M"" 6 db",378.0,g,netto_api,318.0,g,review,API netto tomeg: 318 g (bruttoval szamolhatott),data/markets_data/product_images/metro/94a62f784abf1391.png
Metro,BTY-X584100320021,"Friss Fóliázott Tojás ""S"" 30 db",1290.0,g,netto_api,43.0,g,review,API netto tomeg: 43 g (bruttoval szamolhatott),data/markets_data/product_images/metro/a3c99bb384a5ca07.png
Metro,BTY-X17750200320021,Kotányi Steak fűszersó 35 g,30.0,g,nev_elteres,35.0,g,review,"nev szerint 35 g, API szerint 30.0 g (elteres 14%)",data/markets_data/product_images/metro/13d6f26d0459f48d.png
Metro,BTY-X37410400320021,KOTÁNYI gourmet morzsolt bazsalikom 180 g,162.0,g,nev_elteres,180.0,g,review,"nev szerint 180 g, API szerint 162.0 g (elteres 10%)",data/markets_data/product_images/metro/ee1fae45aaa1251f.png
Metro,BTY-X17513200320021,SEMPIO Hajdina Soba Tészta 300 g,300.0,g,netto_api,30.0,g,review,API netto tomeg: 30 g (bruttoval szamolhatott),data/markets_data/product_images/metro/45bf970c326ffdbb.png
Metro,BTY-X13188900320022,Lorenzo Riso Vadrizs 1 kg,1000.0,g,netto_api,1.0,g,review,API netto tomeg: 1 g (bruttoval szamolhatott),data/markets_data/product_images/metro/909453d82a288b80.png
Metro,BTY-X9956500320021,"HEINZ Professional majonéz 4,7 kg",5000.0,g,nev_elteres,4700.0,g,review,"nev szerint 4700 g, API szerint 5000.0 g (elteres 6%)",data/markets_data/product_images/metro/ee00c0caa6c3ac8c.png
Metro,BTY-X12463200320021,HELLMANN'S mézes barbecue szósz 285 g,285.0,g,netto_api,250.0,g,review,API netto tomeg: 250 g (bruttoval szamolhatott),data/markets_data/product_images/metro/e0a4fb932f4d111b.png
Metro,BTY-X92031200320021,"Knorr Demi Glace Mártás Alap 1,1 kg",1200.0,g,netto_api,1100.0,g,review,API netto tomeg: 1100 g (bruttoval szamolhatott),data/markets_data/product_images/metro/a03ae7668c16785a.png
Metro,BTY-X64624000320021,Knorr Hollandi Mártás Alap 1 kg,900.0,g,nev_elteres,1000.0,g,review,"nev szerint 1000 g, API szerint 900.0 g (elteres 10%)",data/markets_data/product_images/metro/6ffc4430ebd910cf.png
Metro,BTY-X10414700320021,Maggi milánói makaróni alap 56 g,46.0,g,nev_elteres,56.0,g,review,"nev szerint 56 g, API szerint 46.0 g (elteres 18%)",data/markets_data/product_images/metro/963580cc3b33217a.png
Metro,BTY-X13685800320021,Knorr carbonara spagetti alap 36 g,360.0,g,netto_api,36.0,g,review,API netto tomeg: 36 g (bruttoval szamolhatott),data/markets_data/product_images/metro/02ac51df231fa0b5.png
Metro,BTY-X29164500320022,Knorr tyúkhúsleveskocka 6 x 10 g (60 g),50.0,g,nev_elteres,60.0,g,review,"nev szerint 60 g, API szerint 50.0 g (elteres 17%)",data/markets_data/product_images/metro/1cb55b20db925312.png
Metro,BTY-X17150900320021,Eko Nagymama extradzsemje vegyesgyümölcs 600 g,540.0,g,nev_elteres,600.0,g,review,"nev szerint 600 g, API szerint 540.0 g (elteres 10%)",data/markets_data/product_images/metro/6d83960477a5942c.png
Metro,BTY-X17151100320021,Eko Nagymama extradzsemje szilva 600 g,540.0,g,nev_elteres,600.0,g,review,"nev szerint 600 g, API szerint 540.0 g (elteres 10%)",data/markets_data/product_images/metro/1863a944deba387f.png
Metro,BTY-X16927700320021,NUTTINI mandula vaj 100% 380 g,350.0,g,nev_elteres,380.0,g,review,"nev szerint 380 g, API szerint 350.0 g (elteres 8%)",data/markets_data/product_images/metro/c5764085d8b26408.png
Metro,BTY-X16535600320021,"KOTÁNYI egész Bourbon vaníliarúd 1,5 g",1.0,g,nev_elteres,1.5,g,review,"nev szerint 1.5 g, API szerint 1.0 g (elteres 33%)",data/markets_data/product_images/metro/8466f10be6716880.png
Metro,BTY-X11804200320021,"Dr. Oetker vaníliarúd 1,7 g",2.0,g,nev_elteres,1.7,g,review,"nev szerint 1.7 g, API szerint 2.0 g (elteres 15%)",data/markets_data/product_images/metro/1f35df542e5bc399.png
Metro,BTY-X3867300320021,RIOBA Koktélcseresznye 750 g,420.0,g,nev_elteres,750.0,g,review,"nev szerint 750 g, API szerint 420.0 g (elteres 44%)",data/markets_data/product_images/metro/9944b54fb87a82e4.png
Metro,BTY-X25744600320021,Il Conte di Roma koktélcseresznye 750 g,420.0,g,nev_elteres,750.0,g,review,"nev szerint 750 g, API szerint 420.0 g (elteres 44%)",data/markets_data/product_images/metro/a20a62e7fdf5c7fa.png
Metro,BTY-X14859700320021,AZTECA Simal Dürüm Tortilla 30 cm 18 db/csomag,1710.0,g,netto_api,1620.0,g,review,API netto tomeg: 1620 g (bruttoval szamolhatott),data/markets_data/product_images/metro/eac66fe2bc410e5a.png
Metro,BTY-X13776100320021,Ceres Vizes zsemle (5 x 54 g) 270 g,270.0,g,netto_api,54.0,g,review,API netto tomeg: 54 g (bruttoval szamolhatott),data/markets_data/product_images/metro/437a1aceafaa6ab4.png
Metro,BTY-X13778200320021,Ceres Tejes kifli (5 x 44 g) 220 g,220.0,g,netto_api,44.0,g,review,API netto tomeg: 44 g (bruttoval szamolhatott),data/markets_data/product_images/metro/dbbea9aad58dea7d.png
Metro,BTY-X15107900320021,Carnifex Készresütött mester pita 10 db 700 g,700.0,g,netto_api,70.0,g,review,API netto tomeg: 70 g (bruttoval szamolhatott),data/markets_data/product_images/metro/af7a9dc8107f9416.png
Metro,BTY-X15108000320021,Carnifex Gyorsfagyasztott Pita Teljes Kiőrlésű Búzalisztből 10 x 70 g,700.0,g,netto_api,70.0,g,review,API netto tomeg: 70 g (bruttoval szamolhatott),data/markets_data/product_images/metro/6daf4d855bf2f0e6.png
Metro,BTY-X18314500320021,La Lorraine Grillcsíkos Panini 60 x 110 g,6600.0,g,netto_api,110.0,g,review,API netto tomeg: 110 g (bruttoval szamolhatott),data/markets_data/product_images/metro/23f38ac4991490ac.png
Metro,BTY-X8891900320021,METRO Chef French Petit Pain Sokmagvas Kis zsemle 15 x 75 g,900.0,g,nev_elteres,1125.0,g,review,"nev szerint 1125 g, API szerint 900.0 g (elteres 20%)",data/markets_data/product_images/metro/5016159d58a51146.png
Metro,BTY-X14127200320021,Friss Kakaós Csiga 5 x 110 g,550.0,g,netto_api,110.0,g,review,API netto tomeg: 110 g (bruttoval szamolhatott),data/markets_data/product_images/metro/03aab49bfb229f63.png
Metro,BTY-X14277300320021,FRIGOTTI Sajtos Croissant 5 x 90 g,450.0,g,netto_api,90.0,g,review,API netto tomeg: 90 g (bruttoval szamolhatott),data/markets_data/product_images/metro/c929b699a73c6dc6.png
Metro,BTY-X14167200320022,LA LORRAINE Színes Cukorkás Fánk 56 g,60.0,g,nev_elteres,56.0,g,review,"nev szerint 56 g, API szerint 60.0 g (elteres 7%)",data/markets_data/product_images/metro/916c252e602a592e.png
Metro,BTY-X17850800320021,7DAYS croissant sárgabarackos töltelékkel 60 g,1200.0,g,netto_api,60.0,g,review,API netto tomeg: 60 g (bruttoval szamolhatott),data/markets_data/product_images/metro/2d14664d44caa308.png
