store_name,store_product_id,product_name,korrekcio_tipus,eredeti_mennyiseg,eredeti_egyseg,javitott_mennyiseg,javitott_egyseg,indok,forras
Auchan,963524:4500914,The Demons Share rum 6 éves 07L,kiszereles,700.0,ml,7000.0,ml,"nev szerint 7000 ml, API szerint 700.0 ml (elteres 90%)",mintazat:multipack_karton
Auchan,150436:3687682,Rege steviás uborka savanyúság 6-9 cm 680 g,megerosites,360.0,g,360.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Auchan,3097:3097,Nestlé Yogolino kakaós babapuding 6+ hó 4 x 100 g (400 g),kiszereles,100.0,g,400.0,g,"nev szerint 400 g, API szerint 100.0 g (elteres 75%)",mintazat:multipack_karton
Auchan,3094:3094,Nestlé Yogolino vaníliás ízű babapuding 6+ hó 4 x 100 g (400 g),kiszereles,100.0,g,400.0,g,"nev szerint 400 g, API szerint 100.0 g (elteres 75%)",mintazat:multipack_karton
Auchan,122025:3659223,Milupa vanília ízű tejes ital 1 év+ 2 x 600 g (1200 g),kiszereles,120.0,g,1200.0,g,"nev szerint 1200 g, API szerint 120.0 g (elteres 90%)",mintazat:multipack_karton
Coop,12251,DIA-WELLNESS CUKORHELYETTESÍTŐ 1:4 500G,kiszereles,500.0,g,4500.0,g,"nev szerint 4500 g, API szerint 500.0 g (elteres 89%)",mintazat:multipack_karton
Metro,BTY-X16551400320021,Udvarház Friss Sertés Darálthús 85/15 400 g,kiszereles,400.0,g,15400.0,g,"nev szerint 15400 g, API szerint 400.0 g (elteres 97%)",mintazat:multipack_karton
Metro,BTY-X6895200320021,Vilsund Blue Kagyló Natúr Lében 350 g,megerosites,200.0,g,200.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X365200320021,Vilsund Blue füstölt kagyló növényi olajban 200 g,megerosites,120.0,g,120.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X7278300320021,Vilsund Blue kagyló páclében 350 g,megerosites,200.0,g,200.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X90514200320021,Bosc kobak Körte 4db/tálca,kiszereles,1.0,db,4.0,db,"nev szerint 4 db, API szerint 1.0 db (elteres 75%)",mintazat:multipack_karton
Metro,BTY-X9734300320022,METRO Chef Bébi Spenót Friss Saláta 4 x 250 g,kiszereles,250.0,g,1000.0,g,"nev szerint 1000 g, API szerint 250.0 g (elteres 75%)",mintazat:multipack_karton
Metro,BTY-X9957700320021,"METRO Chef Csemege Ízesítésű Uborka Édesítőszerekkel 2,3 kg",megerosites,1500.0,g,1500.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9570700320021,"METRO Chef Vecsési Csípős Almapaprika 2,3 kg",megerosites,1500.0,g,1500.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9572800320021,"METRO Chef Vecsési Savanyított Káposzta 2,3 kg",megerosites,2000.0,g,2000.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9571700320021,"METRO Chef Vecsési Céklasaláta Savanyúság Édesítőszerrel 2,3 kg",megerosites,2000.0,g,2000.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9572400320021,"METRO Chef Vecsési Enyhén Csípős, Darabos Vegyes Savanyúság Édesítőszerrel 2,3 kg",megerosites,1500.0,g,1500.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X33181400320021,"Rusa Savanyúság Kovászos Uborka 1,5 kg",megerosites,1000.0,g,1000.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X33170900320021,"Rusa Savanyúság Csemege Vágott Vegyes Savanyúság Édesítőszerrel 1,3 kg",megerosites,1000.0,g,1000.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X15522900320021,Rusa Tartósítószermentes Savanyúság Savanyított Káposzta 1 kg,megerosites,800.0,g,800.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X11403600320021,NATURFOOD Magkoktél olajos magvak keveréke salátához 200 g,kiszereles,100.0,g,200.0,g,"nev szerint 200 g, API szerint 100.0 g (elteres 50%)",mintazat:multipack_karton
Metro,BTY-X15099500320022,NATURFOOD Sóskaramellás Csokoládés Mandula 24 x 100 g,kiszereles,100.0,g,2400.0,g,"nev szerint 2400 g, API szerint 100.0 g (elteres 96%)",mintazat:multipack_karton
Metro,BTY-X16958700320022,Kalifa Datolya Paszta 25 x 400 g,kiszereles,400.0,g,10000.0,g,"nev szerint 10000 g, API szerint 400.0 g (elteres 96%)",mintazat:multipack_karton
Metro,BTY-X11946900320021,Dr. Oetker befőzőcukor 3:1 500 g,kiszereles,500.0,g,1500.0,g,"nev szerint 1500 g, API szerint 500.0 g (elteres 67%)",mintazat:multipack_karton
Metro,BTY-X11389300320021,Paleo Stevia És Eritryol Alapú Cukorhelyettesítő 1:4 500 g,kiszereles,500.0,g,4500.0,g,"nev szerint 4500 g, API szerint 500.0 g (elteres 89%)",mintazat:multipack_karton
Metro,BTY-X18728000320022,Kotányi Grill Halakhoz Fűszerkeverék Dobozos 6 X 80 g,kiszereles,80.0,g,480.0,g,"nev szerint 480 g, API szerint 80.0 g (elteres 83%)",mintazat:multipack_karton
Metro,BTY-X18728700320022,Kotányi Mustáros Grillpác Fűszerkeverék 25 X 30 g,kiszereles,30.0,g,750.0,g,"nev szerint 750 g, API szerint 30.0 g (elteres 96%)",mintazat:multipack_karton
Metro,BTY-X18728800320022,Kotányi Fokhagymás Grillpác Fűszerkeverék 25 X 30 g,kiszereles,30.0,g,750.0,g,"nev szerint 750 g, API szerint 30.0 g (elteres 96%)",mintazat:multipack_karton
Metro,BTY-X18709000320021,"ITA-SAN Savanyított Gyömbér Rózsaszín Gari Shoga 1,5 kg",megerosites,1000.0,g,1000.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X87877300320022,Paco szójagranulátum 5 x 200 g,kiszereles,200.0,g,1000.0,g,"nev szerint 1000 g, API szerint 200.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X18294800320021,KNORR Marhahúsleveskocka 180g,kiszereles,18.0,g,180.0,g,"nev szerint 180 g, API szerint 18.0 g (elteres 90%)",mintazat:multipack_karton
Metro,BTY-X8209400320021,aro Vaníliaízű Pudingpor 5 x 37 g,kiszereles,37.0,g,185.0,g,"nev szerint 185 g, API szerint 37.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X8693200320021,aro szamócaízű pudingpor 5 x 37 g,kiszereles,37.0,g,185.0,g,"nev szerint 185 g, API szerint 37.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X49271600320021,aro Habpor 5 x 45 g,kiszereles,45.0,g,225.0,g,"nev szerint 225 g, API szerint 45.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X8693500320021,aro Csokoládézű Pudingpor 5 x 41 g,kiszereles,41.0,g,205.0,g,"nev szerint 205 g, API szerint 41.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X8693100320021,aro Puncs Pudingpor 5 x 37 g,kiszereles,37.0,g,185.0,g,"nev szerint 185 g, API szerint 37.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X17491700320021,Dr. Oetker Professional Aranka instant vaníliaízű krémpor 4 kg,kiszereles,400.0,g,4000.0,g,"nev szerint 4000 g, API szerint 400.0 g (elteres 90%)",mintazat:multipack_karton
Metro,BTY-X18968300320021,Dr. Oetker My Sweety Tejszín Ízű Puding 25 x 37 g,kiszereles,37.0,g,925.0,g,"nev szerint 925 g, API szerint 37.0 g (elteres 96%)",mintazat:multipack_karton
Metro,BTY-X10133800320021,aro Vanillincukor 10 x 10 g,kiszereles,10.0,g,100.0,g,"nev szerint 100 g, API szerint 10.0 g (elteres 90%)",mintazat:multipack_karton
Metro,BTY-X56420700320021,aro Piros Tortazselé 5 x 10 g,kiszereles,10.0,g,50.0,g,"nev szerint 50 g, API szerint 10.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X1767100320021,aro Habfixáló Por ( 5 x 8 g ) 40 g,kiszereles,8.0,g,40.0,g,"nev szerint 40 g, API szerint 8.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X56419300320021,aro Színtelen Tortazselé 5 x 10 g,kiszereles,10.0,g,50.0,g,"nev szerint 50 g, API szerint 10.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X10135100320021,aro sütőpor 10 x 12 g,kiszereles,12.0,g,120.0,g,"nev szerint 120 g, API szerint 12.0 g (elteres 90%)",mintazat:multipack_karton
Metro,BTY-X22304800320021,aro Instant Sütőélesztő 5 x 11 g,kiszereles,11.0,g,55.0,g,"nev szerint 55 g, API szerint 11.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X1233800320021,aro Étkezési Szódabikarbóna 5 x 50 g,kiszereles,50.0,g,250.0,g,"nev szerint 250 g, API szerint 50.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X14861400320021,SIMAL Dürüm Tortilla 25cm 18 x 63 g,kiszereles,63.0,g,1134.0,g,"nev szerint 1134 g, API szerint 63.0 g (elteres 94%)",mintazat:multipack_karton
Metro,BTY-X11380200320021,"Schulstad French Készre Sütött, Gyorsfagyasztott Hot dog Kifli 40 x 60 g",kiszereles,60.0,g,2400.0,g,"nev szerint 2400 g, API szerint 60.0 g (elteres 98%)",mintazat:multipack_karton
Metro,BTY-X16946000320021,"Hamburgerzsemle Szezámmal, Lennel 30 x 81 g",kiszereles,81.0,g,2430.0,g,"nev szerint 2430 g, API szerint 81.0 g (elteres 97%)",mintazat:multipack_karton
Metro,BTY-X11352100320021,"Elősütött,Fagyasztott Fehér Paillasse 15 x 300 g",kiszereles,300.0,g,4500.0,g,"nev szerint 4500 g, API szerint 300.0 g (elteres 93%)",mintazat:multipack_karton
Metro,BTY-X99045800320022,"La Lorraine Elősütött,Fagyasztott Maxi Rusztikus Bagett 24 x 220 g",kiszereles,220.0,g,5280.0,g,"nev szerint 5280 g, API szerint 220.0 g (elteres 96%)",mintazat:multipack_karton
Metro,BTY-X12680900320022,La Lorraine Elősütött Kézműves Kovászos Cipó 14 x 450 g,kiszereles,450.0,g,6300.0,g,"nev szerint 6300 g, API szerint 450.0 g (elteres 93%)",mintazat:multipack_karton
Metro,BTY-X17631500320021,La Lorraine Magvas Vágott Párna 16 x 420 g,kiszereles,420.0,g,6720.0,g,"nev szerint 6720 g, API szerint 420.0 g (elteres 94%)",mintazat:multipack_karton
Metro,BTY-X2663000320021,"La Lorraine Elősütött,Fagyasztott Francia bagett 28 x 245 g",kiszereles,245.0,g,6860.0,g,"nev szerint 6860 g, API szerint 245.0 g (elteres 96%)",mintazat:multipack_karton
Metro,BTY-X11352700320021,"Elősütött,Fagyasztott Olivás Paillasse 15 x 300 g",kiszereles,300.0,g,4500.0,g,"nev szerint 4500 g, API szerint 300.0 g (elteres 93%)",mintazat:multipack_karton
Metro,BTY-X11353000320021,"Elősütött,Fagyasztott Rusztikus Paillasse 15 x 300 g",kiszereles,300.0,g,4500.0,g,"nev szerint 4500 g, API szerint 300.0 g (elteres 93%)",mintazat:multipack_karton
Metro,BTY-X14596500320021,"Schulstad Készre Sütött, Gyorsfagyasztott, Búzalisztből Készült Hot-dog kifli 36 x 82 g",kiszereles,82.0,g,2952.0,g,"nev szerint 2952 g, API szerint 82.0 g (elteres 97%)",mintazat:multipack_karton
Metro,BTY-X18483400320021,Schulstad Szezámmagos Hamburger Zsemle 30 x 82 g,kiszereles,246.0,g,2460.0,g,"nev szerint 2460 g, API szerint 246.0 g (elteres 90%)",mintazat:multipack_karton
Metro,BTY-X4749600320021,Benei Nagy Isler Édes Teasütemény 40 x 60 g,kiszereles,60.0,g,2400.0,g,"nev szerint 2400 g, API szerint 60.0 g (elteres 98%)",mintazat:multipack_karton
Metro,BTY-X4749700320021,Benei Nagy Linzer Koszorú Édes Teasütemény 40 x 50 g,kiszereles,50.0,g,2000.0,g,"nev szerint 2000 g, API szerint 50.0 g (elteres 98%)",mintazat:multipack_karton
Metro,BTY-X18935600320022,"Mizo mangó-ananász ízű tejital, 10 X 450ml",kiszereles,450.0,ml,4500.0,ml,"nev szerint 4500 ml, API szerint 450.0 ml (elteres 90%)",mintazat:multipack_karton
Metro,BTY-X18935800320022,"Mizo matcha ízesítésű uht tejital, laktózmentes, 0% hozzáadott cukrot tartalmaz, 15 X 250ml",kiszereles,250.0,ml,3750.0,ml,"nev szerint 3750 ml, API szerint 250.0 ml (elteres 93%)",mintazat:multipack_karton
Metro,BTY-X18567100320021,Baileys Delight Hűtött Tej Snack 4 x 28 g,kiszereles,28.0,g,112.0,g,"nev szerint 112 g, API szerint 28.0 g (elteres 75%)",mintazat:multipack_karton
Metro,BTY-X18656200320021,Pöttyös Túró Rudi Tejes Bevonattal 7 x 30 g,kiszereles,30.0,g,210.0,g,"nev szerint 210 g, API szerint 30.0 g (elteres 86%)",mintazat:multipack_karton
Metro,BTY-X18656300320021,Pöttyös Túró Rudi Epres 7 x 30 g,kiszereles,30.0,g,210.0,g,"nev szerint 210 g, API szerint 30.0 g (elteres 86%)",mintazat:multipack_karton
Metro,BTY-X18656700320021,Pöttyös Óriás Laktózmentes Túró Rudi 6 x 51 g,kiszereles,51.0,g,306.0,g,"nev szerint 306 g, API szerint 51.0 g (elteres 83%)",mintazat:multipack_karton
Metro,BTY-X18656800320021,Pöttyös Óriás Túró Rudi Madártejes 6 x 51 g,kiszereles,51.0,g,306.0,g,"nev szerint 306 g, API szerint 51.0 g (elteres 83%)",mintazat:multipack_karton
Metro,BTY-X18656900320021,Pöttyös Óriás Túró Rudi Kókuszos 6 x 51 g,kiszereles,51.0,g,306.0,g,"nev szerint 306 g, API szerint 51.0 g (elteres 83%)",mintazat:multipack_karton
Metro,BTY-X18657000320021,Pöttyös óriás Túró Rudi Mogyorós 6 x 51 g,kiszereles,51.0,g,306.0,g,"nev szerint 306 g, API szerint 51.0 g (elteres 83%)",mintazat:multipack_karton
Metro,BTY-X18657400320021,Pöttyös Túró Rudi Pisztáciás 6 x 35 g,kiszereles,35.0,g,210.0,g,"nev szerint 210 g, API szerint 35.0 g (elteres 83%)",mintazat:multipack_karton
Metro,BTY-X18657500320021,Pöttyös Túró Rudi Hozzáadott Cukor Nélkül Brownie Ízű 6 x 35 g,kiszereles,35.0,g,210.0,g,"nev szerint 210 g, API szerint 35.0 g (elteres 83%)",mintazat:multipack_karton
Metro,BTY-X18657700320021,Pöttyös Túró Rudi 0% hozzáadott Cukorral 6 x 35 g,kiszereles,35.0,g,210.0,g,"nev szerint 210 g, API szerint 35.0 g (elteres 83%)",mintazat:multipack_karton
Metro,BTY-X91889000320022,"KARAVÁN Füstölt, Szeletelt, Zsíros, Vágható Ömlesztett Sajt 18 x 125 g",kiszereles,125.0,g,2250.0,g,"nev szerint 2250 g, API szerint 125.0 g (elteres 94%)",mintazat:multipack_karton
Metro,BTY-X10157500320021,Garabonciás bazsalikomos kecske krémsajt golyó napraforgó olajban 250 g,megerosites,150.0,g,150.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X6301600320021,"aro Natúr, Kenhető, Félzsíros Ömlesztett Sajt 3 x 100 g",kiszereles,100.0,g,300.0,g,"nev szerint 300 g, API szerint 100.0 g (elteres 67%)",mintazat:multipack_karton
Metro,BTY-X6301700320021,"aro Tejszínes, Kenhető, Félzsíros Ömlesztett Sajt 3 x 100 g",kiszereles,100.0,g,300.0,g,"nev szerint 300 g, API szerint 100.0 g (elteres 67%)",mintazat:multipack_karton
Metro,BTY-X6301800320021,"aro Pulykasonkás, Kenhető, Félzsíros Ömlesztett Sajt 3 x 100 g",kiszereles,100.0,g,300.0,g,"nev szerint 300 g, API szerint 100.0 g (elteres 67%)",mintazat:multipack_karton
Metro,BTY-X6301900320021,"aro Csípőspaprikás, Kenhető, Félzsíros Ömlesztett Sajt 3 x 100 g",kiszereles,100.0,g,300.0,g,"nev szerint 300 g, API szerint 100.0 g (elteres 67%)",mintazat:multipack_karton
Metro,BTY-X18162600320022,Budafok Gluténmentes Sütőélesztő 5 x 50 g,kiszereles,50.0,g,250.0,g,"nev szerint 250 g, API szerint 50.0 g (elteres 80%)",mintazat:multipack_karton
Metro,BTY-X10201900320023,"METRO Chef Gyorsfagyasztott Tiramisu Piskótarudakkal 4 x 1,1 kg",kiszereles,1100.0,g,4400.0,g,"nev szerint 4400 g, API szerint 1100.0 g (elteres 75%)",mintazat:multipack_karton
Metro,BTY-X15839200320021,"Kofa Premium darabolt ananász, cukrozott lében 565 g",megerosites,340.0,g,340.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X68169500320021,"Kofa Premium Darabolt Ananász, Cukrozott Lében 3,05 kg",megerosites,1840.0,g,1840.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X15790500320021,"Happy Frucht Szeletelt Ananász 3,05 kg",megerosites,1790.0,g,1790.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X11071400320021,Giana Mandarinbefőtt 312 g,megerosites,175.0,g,175.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X16543400320021,"Kofa Premium Trópusi Gyümölcssaláta, Cukrozott Lében 3,5 kg",megerosites,3050.0,g,3050.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X11960000320022,Premiko Őszibarackbefőtt Konzerv 820 g,megerosites,470.0,g,470.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X13670500320021,"Beach Flower hámozott, szeletelt, enyhén cukrozott mangó befőtt 425 g",megerosites,230.0,g,230.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X8513800320021,Beach Flower Exotic enyhén cukrozott licsi befőtt 567 g,megerosites,230.0,g,230.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X5482900320021,"Kofa Premium Felezett Körte Cukrozott Lében 2,5 kg",megerosites,1435.0,g,1435.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X11088800320021,Giana Sárgabarack Befőtt 820 g,megerosites,470.0,g,470.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X11964900320022,Premiko Almabefőtt 4 kg,megerosites,2200.0,g,2200.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X13581800320021,"METRO Chef Egész Hámozott Paradicsom Paradicsomlében 2,5 kg",megerosites,1500.0,g,1500.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X3516400320021,"METRO Chef Hámozott Darabolt Paradicsom Paradicsomlében 2,55 kg",megerosites,1650.0,g,1650.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X11011000320021,"Happy Frucht Hámozott Paradicsom Paradicsomlében 2,5 kg",megerosites,1530.0,g,1530.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X10562100320021,aro Morzsolt Csemegekukorica 340 g,megerosites,285.0,g,285.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X10758800320021,"METRO Chef Morzsolt Szuperédes Csemegekukorica 2,1 kg",megerosites,1775.0,g,1775.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X17951600320021,METRO Chef Szuperédes Morzsolt Csemegekukorica 400 g,megerosites,340.0,g,340.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X1805200320021,Bonduelle Gold morzsolt csemegekukorica 670 g,megerosites,570.0,g,570.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X41011600320022,Bonduelle Gold morzsolt csemegekukorica 340 g,megerosites,285.0,g,285.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X15469900320021,Bonduelle Gold morzsolt csemegekukorica 440 g,megerosites,390.0,g,390.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X26708800320022,Bonduelle morzsolt csemegekukorica 340 g,megerosites,285.0,g,285.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X15887200320025,Happy Frucht vörös kidney bab 400 g,megerosites,240.0,g,240.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X12696700320021,"GLOBUS Gastro Vörösbab Konzerv 2,495 kg",megerosites,1500.0,g,1500.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X646600320021,Bonduelle vörösbab 800 g,megerosites,500.0,g,500.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9930800320021,"aro Natúr Szeletelt Csiperkegomba 3,95 kg",megerosites,2200.0,g,2200.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X7449900320021,Giana Szardínia Növényi Olajban 125 g,megerosites,88.0,g,88.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X7475400320021,Giana Szardinella Napraforgóolajban Fokhagymával 125 g,megerosites,88.0,g,88.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X7476300320021,Giana Tőkehalmáj Saját Olajban 115 g,megerosites,105.0,g,105.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X8108500320021,aro Egész Magozott Zöld Olajbogyó Sós Lében 4 kg,megerosites,2200.0,g,2200.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9284000320021,METRO Chef Magozott Zöld Olajbogyó Sós Lében 720 g,kiszereles,350.0,g,720.0,g,"nev szerint 720 g, API szerint 350.0 g (elteres 51%)",mintazat:multipack_karton
Metro,BTY-X9284200320021,METRO Chef Paprikakrémmel Töltött Magozott Zöld Olajbogyó Sós Lében 720 g,megerosites,400.0,g,400.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9284500320021,METRO Chef Mandulával Töltött Magozott Zöld Olajbogyó Sós Lében 720 g,megerosites,400.0,g,400.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X14070000320021,Happy Frucht Fekete Spanyol Olajbogyó Mag Nélkül 900 g,kiszereles,450.0,g,900.0,g,"nev szerint 900 g, API szerint 450.0 g (elteres 50%)",mintazat:multipack_karton
Metro,BTY-X10526500320021,aro Magozott Egész Fekete Olajbogyó Sós Lében 4 kg,megerosites,2200.0,g,2200.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9285000320021,"METRO Chef Szárított Paradicsom Napraforgóolajban 1,5 kg",megerosites,800.0,g,800.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9284600320021,METRO Chef Szárított Paradicsom Napraforgóolajban 685 g,megerosites,370.0,g,370.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X1414500320021,Citres szárított paradicsom napraforgóolajban 290 g,megerosites,168.0,g,168.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X83413400320022,Il Conte Fetával Töltött Paprika Édes 250g,megerosites,140.0,g,140.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X83415500320022,Il Conte Fetával Töltött Paprika Csípős 250 g,megerosites,140.0,g,140.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X15629000320021,"aro Ecetes Csemege Cékla 4,2 kg",kiszereles,2150.0,g,4200.0,g,"nev szerint 4200 g, API szerint 2150.0 g (elteres 49%)",mintazat:multipack_karton
Metro,BTY-X15854400320021,"METRO Chef Szeletelt Hullámos Uborka Ecetes Lében 1,6 kg",megerosites,900.0,g,900.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X14041400320021,METRO Chef fokhagyma napraforgóolajban 660g,megerosites,435.0,g,435.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X13756500320021,"METRO Chef Cseresznye Paprika Túróval Töltve Napraforgóolajban 1,445 kg",megerosites,900.0,g,900.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X10741800320021,aro csípős ecetes almapaprika 670 g,kiszereles,335.0,g,670.0,g,"nev szerint 670 g, API szerint 335.0 g (elteres 50%)",mintazat:multipack_karton
Metro,BTY-X11964800320022,"Premiko Csemegeuborka 9-12 cm 4,1 kg",megerosites,2200.0,g,2200.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
Metro,BTY-X9014700320021,Kühne szeletelt jalapeno paprika 330 g,kiszereles,165.0,g,330.0,g,"nev szerint 330 g, API szerint 165.0 g (elteres 50%)",mintazat:multipack_karton
Metro,BTY-X9313300320021,Eko vágott vegyes savanyúság 680 g,kiszereles,340.0,g,680.0,g,"nev szerint 680 g, API szerint 340.0 g (elteres 50%)",mintazat:multipack_karton
Metro,BTY-X82861000320023,Bonduelle csemegeuborka 3-6 cm 550g,megerosites,300.0,g,300.0,g,API kisebb erteke lecsopogtetett velelmu - megerositve (mintazat-dontes),mintazat:konzerv_megerosites
