barcode_norm,product_name_old,product_name_new,category_norm_old,category_norm_new,category_base_old,category_base_new,unit_price_old,unit_price_new
5999033887489,SPAR fonott kalács 250 g,SPAR fonott kalács 250 g,kakao-77,mentes-termekek-82,kakao,mentes-termekek,755.0,755.0
5999033878876,SPAR fonott kalács 500 g,SPAR fonott kalács 500 g,kakao-77,mentes-termekek-82,kakao,mentes-termekek,1079.0,1079.0
5999033884617,SPAR friss tojásos gofri 6 db 125 g,SPAR friss tojásos gofri 6 db 125 g,kakao-77,mentes-termekek-82,kakao,mentes-termekek,539.0,584.0
5999033884624,SPAR kakaómasszával bevont friss tojásos gofri 6 db 175 g,SPAR kakaómasszával bevont friss tojásos gofri 6 db 175 g,kakao-77,mentes-termekek-82,kakao,mentes-termekek,625.0,649.0
5998703503872,Ceres Bakonyi barna toast kenyér 350 g,Ceres Bakonyi barna toast kenyér 350 g,kave-75,mez-80,kave,mez,809.0,809.0
5998703574155,Ceres Bükki Vollkorn szeletek 500 g,Ceres Bükki Vollkorn szeletek 500 g,kave-75,mez-80,kave,mez,1079.0,1079.0
5998703503896,Ceres Gra-Hammm toast 22% Graham-liszttel 250 g,Ceres Gra-Hammm toast 22% Graham-liszttel 250 g,kave-75,mez-80,kave,mez,649.0,649.0
5998703529056,Ceres NewLine szénhidrátcsökkentett cipó 350 g,Ceres NewLine szénhidrátcsökkentett cipó 350 g,kave-75,mez-80,kave,mez,1079.0,1079.0
5998703538997,Ceres Sütő Slimmm toast kenyér 250 g,Ceres Sütő Slimmm toast kenyér 250 g,kave-75,mez-80,kave,mez,1049.0,1049.0
5998703503483,Ceres bükki parasztkenyér 500 g,Ceres bükki parasztkenyér 500 g,kave-75,mez-80,kave,mez,1025.0,1025.0
5998703502080,Ceres rozsos négy-magkeverékes kenyér 350 g,Ceres rozsos négy-magkeverékes kenyér 350 g,kave-75,mez-80,kave,mez,1049.0,1049.0
5998703517848,Ceres szendvicskenyér amerikai módra 375 g,Ceres szendvicskenyér amerikai módra 375 g,kave-75,mez-80,kave,mez,854.0,854.0
5998703506200,Ceres zsúrkenyér 360 g,Ceres zsúrkenyér 360 g,kave-75,mez-80,kave,mez,864.0,864.0
5999555260142,Félbarna kenyér 500 g,Félbarna kenyér 500 g,kave-75,mez-80,kave,mez,594.0,594.0
5999880160100,"Jókenyér búzakenyér 0,5 kg","Jókenyér búzakenyér 0,5 kg",kave-75,mez-80,kave,mez,724.0,724.0
5999880160117,Jókenyér búzakenyér 1 kg,Jókenyér búzakenyér 1 kg,kave-75,mez-80,kave,mez,1259.0,1259.0
5999028604909,Kanizsa Pékség szeletelt durum cipó 400 g,Kanizsa Pékség szeletelt durum cipó 400 g,kave-75,mez-80,kave,mez,714.0,714.0
5999028602240,Kanizsa Pékség szeletelt rozs vekni 400 g,Kanizsa Pékség szeletelt rozs vekni 400 g,kave-75,mez-80,kave,mez,919.0,919.0
5999028603209,Kanizsa Pékség szeletelt szendvics vekni 350 g,Kanizsa Pékség szeletelt szendvics vekni 350 g,kave-75,mez-80,kave,mez,690.0,690.0
5999028602202,Kanizsa Pékség szeletelt zalai kovászos cipó 400 g,Kanizsa Pékség szeletelt zalai kovászos cipó 400 g,kave-75,mez-80,kave,mez,895.0,895.0
5999130601483,"Lipóti készre sütött, szeletelt kovászos kenyér 500 g","Lipóti készre sütött, szeletelt kovászos kenyér 500 g",kave-75,mez-80,kave,mez,539.0,539.0
5999130601490,"Lipóti készre sütött, szeletelt kovászos vidéki kenyér 500 g","Lipóti készre sütött, szeletelt kovászos vidéki kenyér 500 g",kave-75,mez-80,kave,mez,539.0,539.0
8003490038005,Roberto kenyér durumbúza darával és extraszűz olívaolajjal 400 g,Roberto kenyér durumbúza darával és extraszűz olívaolajjal 400 g,kave-75,mez-80,kave,mez,919.0,820.0
8003490037800,Roberto kenyér extra szűz olívaolajjal 400 g,Roberto kenyér extra szűz olívaolajjal 400 g,kave-75,mez-80,kave,mez,919.0,820.0
8003490037909,Roberto kenyér teljes kiőrlésű búzaliszttel és olívaolajjal  400 g,Roberto kenyér teljes kiőrlésű búzaliszttel és olívaolajjal  400 g,kave-75,mez-80,kave,mez,919.0,820.0
9100000764610,SPAR PREMIUM sajtos-tökmagos ropogós szelet 200 g,SPAR PREMIUM sajtos-tökmagos ropogós szelet 200 g,kave-75,mez-80,kave,mez,1079.0,1079.0
5999033892902,SPAR szeletelt rozsos toast kenyér 500 g,SPAR szeletelt rozsos toast kenyér 500 g,kave-75,mez-80,kave,mez,649.0,649.0
5999033877794,SPAR szeletelt vidéki cipó 500 g,SPAR szeletelt vidéki cipó 500 g,kave-75,mez-80,kave,mez,704.0,704.0
5999033895026,SPAR tökmagos szeletek 400 g,SPAR tökmagos szeletek 400 g,kave-75,mez-80,kave,mez,704.0,704.0
5999885534364,Teljes kiőrlésű kenyér 500 g,Teljes kiőrlésű kenyér 500 g,kave-75,mez-80,kave,mez,704.0,704.0
5998704303211,Vita Glyx rostban gazdag kenyér 500 g,Vita Glyx rostban gazdag kenyér 500 g,kave-75,mez-80,kave,mez,974.0,974.0
5998704303242,Vita PurPur kenyér teljes kiőrlésű ősbúzából 400 g,Vita PurPur kenyér teljes kiőrlésű ősbúzából 400 g,kave-75,mez-80,kave,mez,864.0,864.0
5998704304065,Vita korpás kenyér 500 g,Vita korpás kenyér 500 g,kave-75,mez-80,kave,mez,485.0,485.0
5999086514974,Vitajó barna cipó 500 g,Vitajó barna cipó 500 g,kave-75,mez-80,kave,mez,809.0,809.0
5999086514967,Vitajó világos cipó 500 g,Vitajó világos cipó 500 g,kave-75,mez-80,kave,mez,974.0,974.0
9100000034843,SPAR 100% narancslé gyümölcshússal 1 l,SPAR 100% narancslé gyümölcshússal 1 l,kefir-aludttej-54,laktozmentes-termekek-59,kefir-aludttej,laktozmentes-termekek,1194.0,1194.0
9100000034881,SPAR 100% szűretlen almalé hozzáadott C-vitaminnal 1 l,SPAR 100% szűretlen almalé hozzáadott C-vitaminnal 1 l,kefir-aludttej-54,laktozmentes-termekek-59,kefir-aludttej,laktozmentes-termekek,829.0,829.0
9100000034799,SPAR 100% vegyes gyümölcslé 1 l,SPAR 100% vegyes gyümölcslé 1 l,kefir-aludttej-54,laktozmentes-termekek-59,kefir-aludttej,laktozmentes-termekek,1194.0,1194.0
9100000034867,SPAR 100% vegyes gyümölcslé hozzáadott C-vitaminnal 1 l,SPAR 100% vegyes gyümölcslé hozzáadott C-vitaminnal 1 l,kefir-aludttej-54,laktozmentes-termekek-59,kefir-aludttej,laktozmentes-termekek,1194.0,1194.0
9100000028873,SPAR Enjoy Power-Smoothie Cell-Boost alma kivi narancs banán szőlő mangó maracuja gyümölcsital 237ml,SPAR Enjoy Power-Smoothie Cell-Boost alma kivi narancs banán szőlő mangó maracuja gyümölcsital 237ml,kefir-aludttej-54,laktozmentes-termekek-59,kefir-aludttej,laktozmentes-termekek,674.0,674.0
9100000028859,"SPAR Enjoy Power-Smoothie Energy-Boost alma, eper, szőlő, banán, feketeribizli gyümölcsital 237 ml","SPAR Enjoy Power-Smoothie Energy-Boost alma, eper, szőlő, banán, feketeribizli gyümölcsital 237 ml",kefir-aludttej-54,laktozmentes-termekek-59,kefir-aludttej,laktozmentes-termekek,674.0,674.0
5997877300317,Farm Tojás Farm Prémium mélyalmos tojás M 10 db,Farm Tojás Farm Prémium mélyalmos tojás M 10 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,974.0,940.0
5997877300287,Farm Tojás Free Range tojás szabad tartásból M 10 db,Farm Tojás Free Range tojás szabad tartásból M 10 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,1047.0,1023.0
5997877300164,Farm Tojás Prémium Omega 3 Egg M 6 pcs,Farm Tojás Prémium Omega 3 Egg M 6 pcs,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,608.0,594.0
5999882015019,Fuchs extra sárga tojás L 10 db,Fuchs extra sárga tojás L 10 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,1271.0,1271.0
5997940500019,Fürjtojás 15 db,Fürjtojás 15 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,1079.0,1079.0
5999548210086,Magyar fészektojás mélyalmos tartásból M méret 18 db,Magyar fészektojás mélyalmos tartásból M méret 18 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,1841.0,1611.0
5999885118199,Mélyalmos extra sárga tojás M 10 db,Mélyalmos extra sárga tojás M 10 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,956.0,956.0
5999548210673,Nagy Tesó friss tojás L méret 10 db,Nagy Tesó friss tojás L méret 10 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,1096.0,1015.0
5999033898201,S-Budget extra sárga friss tojás L 10 db,S-Budget extra sárga friss tojás L 10 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,874.0,783.0
5999033898195,S-Budget friss tojás M 10 db,S-Budget friss tojás M 10 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,834.0,765.0
5999033898218,S-Budget friss tojás M 18 db,S-Budget friss tojás M 18 db,keksz-109,ragogumik-leheletfrissitok-112,keksz,ragogumik-leheletfrissitok,1504.0,1312.0
5711953158445,Arla friss zsírdús lágy krémsajt 200 g,Arla friss zsírdús lágy krémsajt 200 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1079.0,1079.0
8594001695935,Globus hamburger ízesítésű melegszendvicskrém 290 g,Globus hamburger ízesítésű melegszendvicskrém 290 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1134.0,1134.0
5998207901860,Hajdú natúr vajkrém 200 g,Hajdú natúr vajkrém 200 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,734.0,734.0
5900344032666,Lisner Pastella hal szendvicskrém garnélarákkal és főtt zöldségekkel 80 g,Lisner Pastella hal szendvicskrém garnélarákkal és főtt zöldségekkel 80 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,635.0,635.0
5900344014105,Lisner Pastella lazacos szendvicskrém metélőhagymával 70 g,Lisner Pastella lazacos szendvicskrém metélőhagymával 70 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,635.0,635.0
5998200750489,Milli Frico füstölt sajtos szendvicskrém 200 g,Milli Frico füstölt sajtos szendvicskrém 200 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1049.0,1049.0
5998200750472,Milli fokhagymás-zöldfűszeres szendvicskrém 200 g,Milli fokhagymás-zöldfűszeres szendvicskrém 200 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1049.0,1049.0
5998200750458,Milli magyaros szendvicskrém 200 g,Milli magyaros szendvicskrém 200 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1049.0,1049.0
5998200750441,Milli natúr szendvicskrém 200 g,Milli natúr szendvicskrém 200 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1049.0,1049.0
5998202942356,Nádudvari E-mentes magyaros vajkrém 180 g,Nádudvari E-mentes magyaros vajkrém 180 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1124.0,1124.0
5998202942349,Nádudvari E-mentes natúr vajkrém 180 g,Nádudvari E-mentes natúr vajkrém 180 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1124.0,1124.0
5998202942363,Nádudvari E-mentes snidlinges vajkrém 180 g,Nádudvari E-mentes snidlinges vajkrém 180 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1124.0,1124.0
5998202943513,Nádudvari csípős körözött 135 g,Nádudvari csípős körözött 135 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,894.0,894.0
5998202943490,Nádudvari házias körözött 135 g,Nádudvari házias körözött 135 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,894.0,894.0
5998202943506,Nádudvari metélőhagymás körözött 135 g,Nádudvari metélőhagymás körözött 135 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,894.0,894.0
5998711723170,"Philadelphia Light sajtos szendvicskrém, 125 g","Philadelphia Light sajtos szendvicskrém, 125 g",kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1114.0,1114.0
5998711723163,"Philadelphia Original sajtos szendvicskrém, 125 g","Philadelphia Original sajtos szendvicskrém, 125 g",kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1114.0,1114.0
5998711723187,"Philadelphia sajtos szendvicskrém zöldfűszerekkel, 125 g","Philadelphia sajtos szendvicskrém zöldfűszerekkel, 125 g",kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,1114.0,1114.0
5999033880510,S-Budget fokhagymás-petrezselymes vajkrém 250 g,S-Budget fokhagymás-petrezselymes vajkrém 250 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,660.0,660.0
5999033880497,S-Budget magyaros vajkrém 250 g,S-Budget magyaros vajkrém 250 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,660.0,660.0
5999033880503,S-Budget márványsajtos vajkrém 250 g,S-Budget márványsajtos vajkrém 250 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,660.0,660.0
5999033880480,S-Budget natúr vajkrém 250 g,S-Budget natúr vajkrém 250 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,660.0,660.0
5999033876766,SPAR Enjoy körözött 200 g,SPAR Enjoy körözött 200 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,944.0,944.0
5999033889520,Spar magyaros vajkrém 250 g,Spar magyaros vajkrém 250 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,734.0,734.0
5999033889537,Spar metélőhagymás vajkrém 250 g,Spar metélőhagymás vajkrém 250 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,734.0,734.0
5999033889544,Spar márványsajtos vajkrém 250 g,Spar márványsajtos vajkrém 250 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,734.0,734.0
5999033889551,Spar natúr vajkrém 250 g,Spar natúr vajkrém 250 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,734.0,734.0
8594008278377,Tihany Friss natúr habosított szendvicskrém 140 g,Tihany Friss natúr habosított szendvicskrém 140 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,799.0,799.0
8594008278414,Tihany Friss natúr szendvicskrém 120 g,Tihany Friss natúr szendvicskrém 120 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,704.0,704.0
8594008278391,Tihany Friss szárított paradicsomos habosított szendvicskrém 140 g,Tihany Friss szárított paradicsomos habosított szendvicskrém 140 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,799.0,799.0
8594008278438,Tihany Friss zöldfűszeres szendvicskrém 120 g,Tihany Friss zöldfűszeres szendvicskrém 120 g,kemenyito-zselatin-98,edesitoszerek-101,kemenyito-zselatin,edesitoszerek,704.0,704.0
5410673007308,Ben's Original főzötasakos basmati rizs 500 g,Ben's Original főzötasakos basmati rizs 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,2079.0,2079.0
5410673007384,Ben's Original főzőtasakos barna rizs 500 g,Ben's Original főzőtasakos barna rizs 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,2079.0,2079.0
5410673007704,Ben's Original főzőtasakos hosszúszemű rizs 1 kg,Ben's Original főzőtasakos hosszúszemű rizs 1 kg,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,2599.0,2599.0
5410673007544,Ben's Original főzőtasakos hosszúszemű rizs 250 g,Ben's Original főzőtasakos hosszúszemű rizs 250 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,834.0,834.0
5410673007681,Ben's Original főzőtasakos hosszúszemű rizs 500 g,Ben's Original főzőtasakos hosszúszemű rizs 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1559.0,1559.0
5410673007346,Ben's Original főzőtasakos jázmin rizs 500 g,Ben's Original főzőtasakos jázmin rizs 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,2079.0,2079.0
5999886475093,Cereale Lorenzo normál kuszkusz 900 g,Cereale Lorenzo normál kuszkusz 900 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1484.0,1484.0
5999884455998,Greenfarm Reformköret köles-bulgur-vöröslencse mix szárított paradicsommal és paprikával 2 x 80 g,Greenfarm Reformköret köles-bulgur-vöröslencse mix szárított paradicsommal és paprikával 2 x 80 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,709.0,709.0
5902609001073,Lestello bulgur 2 x 125 g,Lestello bulgur 2 x 125 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,604.0,604.0
5999886475147,Lorenzo normál bulgur 1 kg,Lorenzo normál bulgur 1 kg,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1165.0,1165.0
5998398311349,"Nagykun „A"" minőségű rizs 1 kg","Nagykun „A"" minőségű rizs 1 kg",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,954.0,954.0
5998398312346,"Nagykun „B"" minőségű rizs 1 kg","Nagykun „B"" minőségű rizs 1 kg",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,900.0,900.0
5997975380129,Paco hántolt árpa gersli 500 g,Paco hántolt árpa gersli 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,584.0,584.0
5997465300101,"Riceland ""A"" minőségű hántolt, hosszú szemű, Konyhakész rizs 2 x 125 g (250 g)","Riceland ""A"" minőségű hántolt, hosszú szemű, Konyhakész rizs 2 x 125 g (250 g)",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,334.0,334.0
5997465370746,Riceland 'A' minőségű hosszúszemű rizs 1000 g,Riceland 'A' minőségű hosszúszemű rizs 1000 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1009.0,1009.0
5997465300781,Riceland Basmati rizs 2 x 125 g,Riceland Basmati rizs 2 x 125 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,644.0,644.0
5997465370111,Riceland Előgőzölt Barna rizs 1000 g,Riceland Előgőzölt Barna rizs 1000 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1324.0,1324.0
5997465370173,Riceland Előgőzölt Barna rizs 4 x 100 g,Riceland Előgőzölt Barna rizs 4 x 100 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,749.0,749.0
5997465300866,Riceland Expressz Barna rizs 4 x 125 g (500 g),Riceland Expressz Barna rizs 4 x 125 g (500 g),kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,779.0,779.0
5997465370647,"Riceland Gyors Rizs ""A"" minőségű hosszúszemű hántolt rizs 2 x 125 g (250 g)","Riceland Gyors Rizs ""A"" minőségű hosszúszemű hántolt rizs 2 x 125 g (250 g)",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,334.0,334.0
5997465370654,"Riceland Gyors Rizs ""A"" minőségű hosszúszemű hántolt rizs 4 x 100 g (400 g)","Riceland Gyors Rizs ""A"" minőségű hosszúszemű hántolt rizs 4 x 100 g (400 g)",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,624.0,624.0
5997465370258,Riceland Jázmin rizs 'A' minőségű 1000 g,Riceland Jázmin rizs 'A' minőségű 1000 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1379.0,1379.0
5997465300798,Riceland Jázmin rizs 2 x 125 g,Riceland Jázmin rizs 2 x 125 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,494.0,494.0
5997465300125,Riceland Kerekszemű 'A' minőségű rizs 1000 g,Riceland Kerekszemű 'A' minőségű rizs 1000 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1484.0,1484.0
5997465300446,"Riceland Konyhakész rizs ""A"" minőségű hántolt hosszú szemű  4 x 100 g","Riceland Konyhakész rizs ""A"" minőségű hántolt hosszú szemű  4 x 100 g",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,624.0,624.0
5997465301023,Riceland Selection Himalaya Basmati 'A' minőségű rizs 500 g,Riceland Selection Himalaya Basmati 'A' minőségű rizs 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1404.0,1404.0
5997465301009,Riceland Selection Thai Jázmin rizs 500 g,Riceland Selection Thai Jázmin rizs 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1079.0,1079.0
5997465370432,"Riceland „A"" minőségű Basmati rizs 1000 g","Riceland „A"" minőségű Basmati rizs 1000 g",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1960.0,1960.0
5999886475017,"Riso Lorenzo ""A"" minőségű hosszúszemű rizs 1 kg","Riso Lorenzo ""A"" minőségű hosszúszemű rizs 1 kg",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1009.0,1009.0
5999886475383,"Riso Lorenzo ""A"" minőségű rizs 1 kg","Riso Lorenzo ""A"" minőségű rizs 1 kg",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,900.0,900.0
5999886475109,Riso Lorenzo Risotto rizs 1 kg,Riso Lorenzo Risotto rizs 1 kg,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1484.0,1484.0
5999886475079,Riso Lorenzo basmati rizs 1 kg,Riso Lorenzo basmati rizs 1 kg,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1759.0,1759.0
5999886475048,Riso Lorenzo előgőzölt rizs 1 kg,Riso Lorenzo előgőzölt rizs 1 kg,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1484.0,1484.0
5999886475031,Riso Lorenzo jázmin rizs 1 kg,Riso Lorenzo jázmin rizs 1 kg,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1484.0,1484.0
5999886475956,Riso Lorenzo sushi rizs 500 g,Riso Lorenzo sushi rizs 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,649.0,649.0
5999033893015,"S-Budget ""B"" minőségű hosszú szemű rizs 1 kg","S-Budget ""B"" minőségű hosszú szemű rizs 1 kg",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,635.0,614.0
5999033894302,S-Budget bulgur 500 g,S-Budget bulgur 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,349.0,349.0
5999033899949,S-Budget hántolt vöröslencse 500 g,S-Budget hántolt vöröslencse 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,529.0,529.0
5999033899918,S-Budget hántolt árpa 500 g,S-Budget hántolt árpa 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,424.0,424.0
5999033899932,S-Budget köles 500 g,S-Budget köles 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,409.0,409.0
5999033899925,S-Budget natúr hajdina 500 g,S-Budget natúr hajdina 500 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,635.0,635.0
8410830587961,"SOS hosszúszemű, ""A"" minőségű rizs 1 kg","SOS hosszúszemű, ""A"" minőségű rizs 1 kg",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1274.0,1274.0
9100000746593,SPAR PREMIUM kerek szemű sushi rizs 250 g,SPAR PREMIUM kerek szemű sushi rizs 250 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,1079.0,1079.0
5999033891226,SPAR főzőtasakos hosszú szemű konyhakész rizs 2 x 125 g,SPAR főzőtasakos hosszú szemű konyhakész rizs 2 x 125 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,290.0,290.0
5999033889063,"SPAR hosszú szemű, előgőzölt, főzőtasakos rizs 4 x 125 g","SPAR hosszú szemű, előgőzölt, főzőtasakos rizs 4 x 125 g",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,469.0,469.0
5999033889070,"SPAR „A” minőségű hosszú szemű, főzőtasakos, konyhakész rizs 4 x 125 g","SPAR „A” minőségű hosszú szemű, főzőtasakos, konyhakész rizs 4 x 125 g",kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,564.0,564.0
5999885378241,Életfa Élelem konyhakész bulgur búzatöret főzőtasakban 2 x 125 g,Életfa Élelem konyhakész bulgur búzatöret főzőtasakban 2 x 125 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,479.0,479.0
5999885378029,Életfa Élelem konyhakész hajdina főzőtasakban 2 x 125 g,Életfa Élelem konyhakész hajdina főzőtasakban 2 x 125 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,529.0,529.0
5999885378005,Életfa Élelem konyhakész köles főzőtasakban 2 x 125 g,Életfa Élelem konyhakész köles főzőtasakban 2 x 125 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,489.0,489.0
5999885378272,Életfa Élelem quinoa főzőtasakban 2 x 125 g,Életfa Élelem quinoa főzőtasakban 2 x 125 g,kenyelmi-etelek-155,antipasti-159,kenyelmi-etelek,antipasti,849.0,849.0
5900864066110,Dan Cake piskóta tortalap 200 g,Dan Cake piskóta tortalap 200 g,keszetelek-157,szoszok-martasok-ontetek-162,keszetelek,szoszok-martasok-ontetek,1514.0,1514.0
5997381341806,Dr. Oetker Aroma rum 38 ml,Dr. Oetker Aroma rum 38 ml,keszetelek-157,szoszok-martasok-ontetek-162,keszetelek,szoszok-martasok-ontetek,314.0,314.0
5997381367349,Dr. Oetker Bourbon Vaníliás cukor 8 g,Dr. Oetker Bourbon Vaníliás cukor 8 g,keszetelek-157,szoszok-martasok-ontetek-162,keszetelek,szoszok-martasok-ontetek,209.0,209.0
5997381360531,Dr. Oetker Házi Krémes krémpor 225 g,Dr. Oetker Házi Krémes krémpor 225 g,keszetelek-157,szoszok-martasok-ontetek-162,keszetelek,szoszok-martasok-ontetek,819.0,809.0
5997381370165,Dr. Oetker Vanillin Zero édesítőszer 8 g,Dr. Oetker Vanillin Zero édesítőszer 8 g,keszetelek-157,szoszok-martasok-ontetek-162,keszetelek,szoszok-martasok-ontetek,209.0,209.0
5997381370844,Dr. Oetker brownies süteménypor 436 g,Dr. Oetker brownies süteménypor 436 g,keszetelek-157,szoszok-martasok-ontetek-162,keszetelek,szoszok-martasok-ontetek,2594.0,2594.0
5998711306557,Dr. Oetker habfixáló 10 g,Dr. Oetker habfixáló 10 g,keszetelek-157,szoszok-martasok-ontetek-162,keszetelek,szoszok-martasok-ontetek,159.0,159.0
