product_name,barcode,unit_price,categories,image_urls
Hamé Grill Party fokhagymás grill fűszerkeverék 25 g,8593837270712,259.0,instant-elelmiszerek-168,https://imageproxy.wolt.com/assets/689ba3fbf18c6aaa8030d062;https://imageproxy.wolt.com/assets/689ba3fcf18c6aaa8030d067
Hamé Grill Party gyros fűszerkeverék 23 g,8593837272242,259.0,instant-elelmiszerek-168,https://imageproxy.wolt.com/assets/6989d3d1df12ec286094ac2f
Hamé Grill Party saslik grill fűszerkeverék 23 g,8593837270705,259.0,instant-elelmiszerek-168,https://imageproxy.wolt.com/assets/689ba3fbf18c6aaa8030d061;https://imageproxy.wolt.com/assets/689ba3fbf18c6aaa8030d066
Hamé Grill Party sültcsirke fűszerkeverék 25 g,8593837272266,259.0,instant-elelmiszerek-168,https://imageproxy.wolt.com/assets/69945ff9b437c988d58cef3c
Hamé Grill Party sültkrumpli fűszersó 25 g,8593837272273,259.0,salataontet-dresszing-166,https://imageproxy.wolt.com/assets/6989d3d3df12ec286094ac31
Hamé citromos tonhalas pástétom 100 g,8593837272594,690.0,marha-120,https://imageproxy.wolt.com/assets/696f75827e37809df6deb1aa
Hamé ketchupos tonhalas pástétom 100 g,8593837272587,690.0,marha-120,https://imageproxy.wolt.com/assets/696f75817e37809df6deb1a9
"Hankey Bannister whisky 40% 0,7 l",5999572431587,7609.0,pekaru-241,https://imageproxy.wolt.com/assets/689b9a5d9bbcfa1dc39bd343
Haribo Balla Stixx Sauer gyümölcsízű gumicukorka 175 g,4001686014585,1019.0,tequila-184,https://imageproxy.wolt.com/assets/69cd5d60882f03cf986b6662
Haribo Berries zselés cukordrazsé 100 g,4001686705315,584.0,vodka-182,https://imageproxy.wolt.com/assets/689b786d87a8f04a4a7d85c2
"Haribo Exotix savanyú, gyümölcsízű kandírozott gumicukorka 80 g",5996379347677,564.0,vodka-182,https://imageproxy.wolt.com/assets/692edbf5b18c5ba5c5c62324
"Haribo Pasta Basta savanyú, gyümölcs- és kólaízű kandírozott gumicukorka keverék 160 g",4001686009635,849.0,tequila-184,https://imageproxy.wolt.com/assets/69df7000ddef9b56faf9e761
Haribo Peaches gyümölcsízű kandírozott gumicukorka 80 g,5996379000381,564.0,vodka-182,https://imageproxy.wolt.com/assets/692edbf3b18c5ba5c5c62323
"Haribo Pico-Balla savanyú, gyümölcsízű kandírozott gumicukorka konfekt 160 g",4001686013960,849.0,tequila-184,https://imageproxy.wolt.com/assets/69a97802f115f4a3251e87fd
Haribo Primavera gyümölcsízű kandírozott habosított gumicukorka 100 g,9002975405157,574.0,vodka-182,https://imageproxy.wolt.com/assets/698f196e960776714feee112
Haribo Roulette gyümölcsízű gumicukorka 25 g,4001686372234,190.0,vodka-182,https://imageproxy.wolt.com/assets/69ce4cdc804cb482365a0fc8
"Hatozaki Blended japán whisky 40% 0,7 l",5999139000973,16954.0,pekaru-241,https://imageproxy.wolt.com/assets/689b95b89bbcfa1dc39bcc3c
"Head & Shoulders Citrus Fresh 2az1-ben Korpásodás Elleni Sampon és Balzsam, 400 ml Korpamentes haj",8006530305372,2624.0,puszedli-301,https://imageproxy.wolt.com/assets/698dc824a51adfa230b31c8d
Head & Shoulders Classic Clean 2az1-ben korpásodás elleni sampon 400ml. Friss tiszta Illat,8700216304917,2624.0,puszedli-301,https://imageproxy.wolt.com/assets/68d145a296bcfcad1bd5dbb4
Head & Shoulders Menthol Fresh 2in1 korpásodás elleni sampon 400ml. Frissítő mentolillat,8700216305419,2624.0,puszedli-301,https://imageproxy.wolt.com/assets/6964e26c59d3b0a0d441a325
Head & Shoulders Menthol Fresh sampon 400ml,5011321336094,2624.0,puszedli-301,https://imageproxy.wolt.com/assets/68bad880860edfeaf9637509
